essay_id,prompt_id,content_score,question1,question2,question3
16464,6,1.0,medium,medium,medium
16465,6,3.0,medium,medium,medium
16466,6,1.0,medium,medium,medium
16467,6,1.0,medium,low,medium
16468,6,0.0,medium,low,low
16469,6,2.0,high,medium,high
16470,6,3.0,medium,medium,medium
16471,6,2.0,high,medium,high
16472,6,0.0,medium,low,medium
16473,6,3.0,medium,medium,medium
16474,6,0.0,medium,low,medium
16475,6,2.0,medium,medium,medium
16476,6,1.0,medium,medium,medium
16477,6,2.0,medium,medium,medium
16478,6,2.0,medium,medium,medium
16479,6,2.0,medium,medium,medium
16480,6,1.0,medium,medium,medium
16481,6,1.0,medium,medium,medium
16482,6,3.0,medium,medium,medium
16483,6,2.0,high,medium,high
16484,6,3.0,medium,medium,medium
16485,6,2.0,medium,medium,medium
16486,6,1.0,medium,medium,medium
16487,6,2.0,medium,medium,medium
16488,6,3.0,high,medium,high
16489,6,2.0,medium,medium,medium
16490,6,2.0,medium,medium,medium
16491,6,2.0,medium,medium,medium
16492,6,2.0,high,medium,high
16493,6,3.0,medium,medium,medium
16494,6,2.0,medium,medium,medium
16495,6,3.0,medium,medium,medium
16496,6,2.0,medium,medium,high
16497,6,0.0,medium,medium,medium
16498,6,1.0,medium,medium,medium
16499,6,3.0,high,medium,high
16500,6,2.0,medium,medium,medium
16501,6,3.0,medium,medium,medium
16502,6,1.0,medium,medium,medium
16503,6,3.0,medium,medium,medium
16504,6,2.0,medium,medium,medium
16505,6,3.0,high,medium,high
16506,6,3.0,medium,medium,high
16507,6,1.0,high,medium,high
16508,6,2.0,medium,medium,medium
16509,6,1.0,medium,medium,medium
16510,6,1.0,medium,medium,medium
16511,6,1.0,medium,medium,high
16512,6,0.0,medium,medium,medium
16513,6,2.0,medium,medium,high
16514,6,3.0,high,medium,high
16515,6,1.0,high,medium,high
16516,6,2.0,medium,medium,medium
16517,6,0.0,low,low,low
16518,6,0.0,medium,medium,medium
16519,6,2.0,medium,medium,medium
16520,6,0.0,low,low,low
16521,6,0.0,low,low,low
16522,6,4.0,medium,medium,medium
16523,6,2.0,medium,medium,medium
16524,6,2.0,medium,medium,medium
16525,6,2.0,medium,medium,high
16526,6,2.0,medium,medium,medium
16527,6,3.0,medium,medium,medium
16528,6,0.0,low,low,low
16529,6,3.0,medium,medium,medium
16530,6,4.0,high,medium,high
16531,6,1.0,medium,medium,medium
16532,6,2.0,medium,medium,high
16533,6,4.0,medium,medium,medium
16534,6,0.0,low,low,low
16535,6,1.0,high,medium,high
16536,6,3.0,high,high,high
16537,6,1.0,medium,medium,medium
16538,6,3.0,high,medium,high
16539,6,0.0,medium,medium,medium
16540,6,3.0,high,medium,high
16541,6,3.0,medium,medium,medium
16542,6,2.0,high,medium,high
16543,6,0.0,medium,low,medium
16544,6,3.0,high,medium,high
16545,6,2.0,high,medium,high
16546,6,4.0,high,medium,high
16547,6,3.0,high,medium,high
16548,6,2.0,medium,medium,medium
16549,6,0.0,medium,medium,medium
16550,6,2.0,medium,medium,medium
16551,6,3.0,medium,medium,medium
16552,6,0.0,medium,medium,medium
16553,6,1.0,medium,low,low
16554,6,2.0,medium,medium,medium
16555,6,3.0,high,medium,high
16556,6,0.0,low,low,low
16557,6,3.0,medium,medium,high
16558,6,3.0,medium,medium,medium
16559,6,0.0,medium,low,low
16560,6,4.0,high,medium,high
16561,6,3.0,high,medium,high
16562,6,3.0,medium,medium,high
16563,6,4.0,medium,medium,high
16564,6,4.0,high,medium,high
16565,6,2.0,medium,medium,medium
16566,6,3.0,high,medium,high
16567,6,1.0,medium,medium,medium
16568,6,3.0,medium,medium,medium
16569,6,2.0,medium,medium,medium
16570,6,3.0,medium,medium,medium
16571,6,1.0,medium,medium,medium
16572,6,0.0,low,low,low
16573,6,2.0,medium,medium,medium
16574,6,3.0,high,medium,high
16575,6,1.0,medium,medium,medium
16576,6,2.0,medium,medium,high
16577,6,3.0,medium,medium,high
16578,6,2.0,medium,medium,medium
16579,6,4.0,medium,medium,medium
16580,6,2.0,medium,medium,medium
16581,6,4.0,high,medium,high
16582,6,3.0,medium,medium,high
16583,6,2.0,high,medium,high
16584,6,3.0,medium,medium,medium
16585,6,3.0,medium,medium,medium
16586,6,3.0,medium,medium,medium
16587,6,3.0,high,medium,high
16588,6,3.0,high,medium,high
16589,6,0.0,medium,low,low
16590,6,2.0,medium,medium,high
16591,6,0.0,medium,medium,medium
16592,6,2.0,medium,medium,medium
16593,6,0.0,medium,low,medium
16594,6,0.0,medium,low,low
16595,6,4.0,medium,medium,high
16596,6,3.0,medium,medium,medium
16597,6,3.0,medium,medium,medium
16598,6,4.0,medium,medium,high
16599,6,2.0,medium,medium,high
16600,6,1.0,medium,medium,medium
16601,6,1.0,medium,medium,medium
16602,6,3.0,high,medium,high
16603,6,1.0,medium,medium,medium
16604,6,4.0,medium,medium,high
16605,6,4.0,high,medium,high
16606,6,1.0,medium,low,medium
16607,6,3.0,medium,medium,medium
16608,6,1.0,medium,low,medium
16609,6,0.0,medium,low,medium
16610,6,2.0,medium,medium,medium
16611,6,3.0,medium,medium,medium
16612,6,2.0,medium,medium,medium
16613,6,3.0,medium,medium,medium
16614,6,1.0,medium,medium,high
16615,6,1.0,medium,low,low
16616,6,3.0,high,medium,high
16617,6,4.0,medium,medium,medium
16618,6,0.0,medium,low,medium
16619,6,2.0,medium,medium,high
16620,6,2.0,medium,medium,high
16621,6,4.0,high,medium,high
16622,6,2.0,medium,medium,high
16623,6,3.0,medium,medium,medium
16624,6,2.0,medium,medium,medium
16625,6,2.0,medium,medium,medium
16626,6,2.0,high,medium,high
16627,6,3.0,high,medium,high
16628,6,3.0,medium,medium,medium
16629,6,0.0,medium,low,low
16630,6,1.0,medium,medium,medium
16631,6,2.0,medium,medium,medium
16632,6,0.0,medium,low,low
16633,6,1.0,low,low,low
17834,7,2.0,medium,low,medium
17836,7,1.0,medium,medium,medium
17837,7,2.0,medium,medium,medium
17838,7,2.0,medium,medium,medium
17839,7,2.0,medium,medium,medium
17840,7,3.0,medium,medium,medium
17841,7,2.0,medium,medium,medium
17842,7,2.0,medium,medium,medium
17843,7,2.0,medium,low,medium
17844,7,1.0,medium,low,low
17845,7,2.0,medium,medium,medium
17846,7,2.0,medium,medium,medium
17847,7,2.0,medium,medium,medium
17849,7,2.0,medium,medium,medium
17850,7,2.0,medium,low,medium
17851,7,2.0,medium,low,medium
17852,7,3.0,medium,medium,medium
17853,7,2.0,medium,low,medium
17854,7,3.0,medium,medium,medium
17856,7,1.0,medium,medium,medium
17857,7,2.0,medium,medium,medium
17858,7,3.0,medium,medium,medium
17859,7,2.0,medium,medium,medium
17860,7,2.0,medium,medium,medium
17861,7,2.0,medium,medium,medium
17862,7,1.0,low,low,low
17863,7,1.0,medium,low,low
17864,7,2.0,low,low,low
17865,7,3.0,medium,low,medium
17867,7,2.0,medium,medium,medium
17868,7,2.0,medium,medium,medium
17869,7,1.0,medium,low,medium
17870,7,3.0,medium,medium,medium
17871,7,3.0,medium,medium,medium
17872,7,2.0,medium,medium,medium
17873,7,2.0,medium,medium,medium
17874,7,3.0,medium,medium,medium
17875,7,2.0,medium,medium,medium
17876,7,2.0,medium,medium,medium
17878,7,1.0,medium,low,medium
17879,7,1.0,low,low,low
17880,7,2.0,medium,medium,medium
17881,7,1.0,medium,medium,medium
17882,7,1.0,medium,low,medium
17883,7,2.0,medium,medium,medium
17884,7,3.0,medium,low,medium
17885,7,1.0,medium,low,medium
17886,7,1.0,medium,low,low
17887,7,3.0,medium,medium,medium
17888,7,2.0,medium,medium,medium
17889,7,1.0,medium,low,medium
17890,7,2.0,medium,medium,medium
17891,7,3.0,low,low,low
17892,7,3.0,medium,medium,medium
17893,7,2.0,medium,medium,medium
17894,7,2.0,medium,medium,medium
17896,7,1.0,medium,low,medium
17897,7,2.0,medium,medium,medium
17898,7,2.0,medium,medium,medium
17899,7,3.0,medium,medium,high
17900,7,2.0,medium,medium,medium
17901,7,2.0,medium,low,medium
17902,7,2.0,medium,medium,medium
17903,7,1.0,medium,low,medium
17904,7,2.0,low,low,low
17905,7,1.0,medium,low,medium
17906,7,2.0,medium,low,low
17908,7,3.0,medium,medium,medium
17909,7,3.0,medium,medium,medium
17910,7,3.0,medium,medium,medium
17911,7,2.0,medium,low,medium
17912,7,1.0,low,low,low
17913,7,2.0,medium,medium,medium
17914,7,1.0,medium,medium,medium
17915,7,2.0,medium,low,medium
17916,7,1.0,medium,low,medium
17917,7,1.0,medium,low,medium
17918,7,2.0,medium,medium,medium
17919,7,3.0,medium,medium,medium
17920,7,1.0,low,low,low
17921,7,1.0,medium,medium,medium
17922,7,2.0,medium,medium,medium
17923,7,3.0,medium,medium,medium
17924,7,3.0,medium,medium,medium
17926,7,3.0,medium,medium,medium
17927,7,1.0,low,low,low
17928,7,1.0,medium,medium,medium
17930,7,2.0,medium,medium,medium
17931,7,3.0,medium,medium,medium
17932,7,3.0,high,medium,high
17933,7,2.0,medium,low,low
17935,7,2.0,medium,low,medium
17936,7,1.0,low,low,low
17937,7,1.0,low,low,low
17938,7,1.0,medium,low,medium
17939,7,2.0,medium,medium,medium
17940,7,1.0,medium,low,medium
17941,7,2.0,medium,low,medium
17942,7,2.0,medium,medium,medium
17943,7,1.0,medium,low,low
17944,7,2.0,low,low,low
17945,7,3.0,medium,medium,medium
17946,7,2.0,medium,low,medium
17947,7,3.0,medium,medium,medium
17949,7,1.0,medium,low,medium
17950,7,1.0,medium,low,low
17951,7,1.0,medium,low,medium
17952,7,3.0,medium,medium,medium
17953,7,2.0,medium,medium,medium
17954,7,2.0,medium,low,medium
17955,7,3.0,medium,medium,medium
17957,7,1.0,medium,low,medium
17959,7,1.0,medium,low,medium
17961,7,2.0,medium,low,medium
17962,7,1.0,medium,medium,medium
17963,7,3.0,medium,medium,medium
17964,7,2.0,medium,low,low
17965,7,2.0,medium,medium,medium
17966,7,2.0,medium,medium,medium
17967,7,2.0,medium,medium,medium
17968,7,2.0,medium,medium,medium
17969,7,2.0,medium,medium,medium
17970,7,2.0,medium,low,medium
17971,7,3.0,medium,low,medium
17973,7,2.0,medium,low,low
17974,7,2.0,medium,medium,medium
17975,7,2.0,medium,medium,medium
17976,7,1.0,medium,low,medium
17977,7,2.0,medium,low,medium
17978,7,1.0,medium,low,medium
17979,7,3.0,medium,low,medium
17980,7,3.0,medium,medium,medium
17981,7,1.0,medium,medium,medium
17982,7,2.0,medium,low,medium
17983,7,2.0,medium,low,medium
17984,7,2.0,medium,medium,medium
17985,7,1.0,medium,low,low
17986,7,2.0,medium,medium,medium
17987,7,2.0,medium,medium,medium
17988,7,2.0,medium,medium,medium
17989,7,2.0,medium,medium,medium
17990,7,1.0,medium,low,medium
17991,7,3.0,medium,medium,medium
17992,7,1.0,low,low,low
17993,7,3.0,medium,medium,medium
17996,7,2.0,medium,low,medium
17997,7,2.0,medium,medium,medium
17998,7,2.0,medium,medium,medium
18000,7,2.0,medium,medium,medium
18001,7,2.0,medium,low,medium
18002,7,1.0,medium,medium,medium
18004,7,2.0,medium,low,low
18005,7,3.0,medium,low,low
18006,7,2.0,medium,medium,medium
18008,7,2.0,medium,medium,medium
18011,7,1.0,medium,low,medium
18012,7,3.0,low,low,low
18013,7,2.0,medium,low,medium
18014,7,3.0,medium,medium,medium
18015,7,2.0,medium,medium,medium
18016,7,3.0,medium,medium,medium
18017,7,2.0,medium,medium,medium
18018,7,2.0,medium,low,medium
18019,7,3.0,medium,medium,medium
18020,7,2.0,medium,low,medium
18021,7,2.0,medium,low,medium
18022,7,2.0,medium,medium,medium
18023,7,1.0,low,low,low
18025,7,3.0,medium,medium,medium
18026,7,2.0,high,medium,high
18028,7,3.0,medium,medium,medium
18029,7,3.0,medium,medium,medium
18030,7,3.0,medium,medium,medium
18031,7,1.0,medium,low,low
18032,7,2.0,medium,medium,medium
18033,7,1.0,medium,medium,medium
18034,7,3.0,medium,medium,medium
18035,7,1.0,medium,medium,medium
18036,7,1.0,medium,low,medium
18037,7,2.0,medium,low,medium
18038,7,3.0,medium,medium,medium
18039,7,2.0,medium,medium,medium
18040,7,1.0,medium,low,medium
18041,7,2.0,medium,low,medium
18042,7,2.0,medium,low,medium
18043,7,1.0,medium,low,medium
18044,7,2.0,medium,medium,medium
18045,7,3.0,medium,medium,medium
18046,7,1.0,medium,low,low
18047,7,3.0,medium,medium,medium
18048,7,3.0,medium,medium,medium
18049,7,3.0,medium,medium,medium
18050,7,1.0,medium,low,medium
18051,7,3.0,medium,medium,medium
18052,7,2.0,medium,medium,medium
18053,7,3.0,medium,medium,medium
18054,7,2.0,medium,low,medium
18055,7,2.0,medium,medium,medium
18056,7,3.0,medium,medium,medium
18057,7,2.0,medium,medium,medium
18058,7,2.0,medium,medium,medium
18060,7,1.0,medium,low,medium
18061,7,2.0,medium,medium,medium
18062,7,2.0,medium,medium,medium
18064,7,3.0,medium,low,medium
18065,7,2.0,medium,medium,medium
18066,7,3.0,medium,medium,medium
18067,7,3.0,low,low,low
18068,7,3.0,medium,medium,medium
18070,7,2.0,medium,medium,medium
18071,7,2.0,medium,medium,medium
18072,7,2.0,medium,medium,medium
18073,7,3.0,medium,medium,medium
18074,7,2.0,medium,low,medium
18075,7,2.0,medium,medium,medium
18076,7,2.0,medium,medium,medium
18077,7,2.0,medium,medium,medium
18078,7,3.0,medium,medium,medium
18079,7,3.0,medium,medium,medium
18080,7,1.0,medium,low,medium
18081,7,3.0,medium,medium,medium
18082,7,2.0,medium,medium,medium
18083,7,2.0,medium,low,medium
18084,7,2.0,medium,medium,medium
18086,7,2.0,medium,low,low
18087,7,2.0,medium,medium,medium
18088,7,1.0,low,low,low
18089,7,3.0,medium,medium,medium
18090,7,3.0,medium,medium,medium
18091,7,1.0,low,low,low
18092,7,3.0,medium,low,medium
18093,7,2.0,medium,medium,medium
18094,7,2.0,medium,medium,medium
18095,7,1.0,medium,medium,medium
18096,7,2.0,medium,medium,medium
18097,7,2.0,medium,medium,medium
18098,7,3.0,medium,medium,medium
18099,7,2.0,medium,medium,medium
18100,7,2.0,medium,medium,medium
18102,7,1.0,medium,low,medium
18103,7,2.0,low,low,low
18105,7,2.0,medium,medium,medium
18106,7,2.0,medium,medium,medium
18107,7,2.0,low,low,low
18108,7,1.0,medium,low,medium
18109,7,1.0,medium,low,low
18110,7,2.0,medium,medium,medium
18112,7,2.0,medium,medium,medium
18114,7,3.0,medium,low,medium
18115,7,2.0,medium,medium,medium
18116,7,3.0,medium,medium,medium
18117,7,2.0,medium,medium,medium
18118,7,1.0,medium,low,medium
18119,7,2.0,medium,medium,medium
18120,7,3.0,medium,medium,medium
18121,7,1.0,medium,medium,medium
18123,7,1.0,medium,low,medium
18124,7,2.0,medium,medium,medium
18126,7,1.0,low,low,low
18127,7,2.0,medium,medium,medium
18128,7,2.0,medium,medium,high
18129,7,2.0,medium,medium,medium
18130,7,2.0,medium,medium,medium
18131,7,2.0,medium,medium,medium
18132,7,2.0,medium,medium,medium
18133,7,2.0,low,low,low
18134,7,2.0,medium,low,medium
18135,7,1.0,medium,medium,medium
18136,7,2.0,medium,medium,medium
18137,7,2.0,medium,low,medium
18138,7,2.0,medium,medium,medium
18140,7,2.0,medium,medium,medium
18141,7,2.0,medium,medium,medium
18142,7,3.0,medium,medium,medium
18143,7,1.0,medium,medium,medium
18144,7,2.0,medium,medium,medium
18146,7,2.0,medium,medium,medium
18147,7,2.0,medium,medium,medium
18148,7,2.0,medium,medium,medium
18149,7,1.0,medium,low,medium
18150,7,2.0,medium,medium,medium
18151,7,2.0,medium,medium,medium
18152,7,1.0,low,low,low
18153,7,3.0,medium,medium,medium
18154,7,2.0,medium,low,low
18156,7,3.0,medium,low,medium
18159,7,2.0,medium,medium,medium
18160,7,3.0,medium,medium,medium
18161,7,1.0,low,low,low
18162,7,2.0,medium,medium,medium
18163,7,2.0,medium,low,medium
18164,7,3.0,medium,medium,medium
18165,7,2.0,medium,medium,medium
18166,7,2.0,medium,medium,medium
18167,7,0.0,low,low,low
18168,7,3.0,medium,medium,medium
18169,7,2.0,medium,low,medium
18170,7,2.0,medium,medium,medium
18171,7,2.0,medium,medium,medium
18172,7,3.0,medium,medium,medium
18173,7,2.0,medium,medium,medium
18174,7,3.0,medium,medium,medium
18175,7,3.0,medium,medium,medium
18177,7,1.0,medium,low,medium
18178,7,3.0,medium,medium,medium
18179,7,1.0,low,low,low
18180,7,2.0,medium,medium,medium
18181,7,3.0,medium,low,medium
18182,7,2.0,medium,medium,medium
18183,7,2.0,medium,medium,medium
18184,7,1.0,medium,low,medium
18185,7,2.0,medium,medium,medium
18186,7,1.0,medium,low,medium
18187,7,3.0,medium,medium,medium
18189,7,3.0,medium,medium,medium
18190,7,2.0,medium,medium,medium
18191,7,2.0,medium,medium,medium
18192,7,2.0,medium,medium,medium
18193,7,1.0,medium,low,medium
18194,7,1.0,medium,medium,medium
18195,7,2.0,medium,medium,medium
18196,7,1.0,medium,low,low
18197,7,2.0,medium,medium,medium
18198,7,3.0,medium,medium,medium
18200,7,3.0,medium,medium,medium
18201,7,2.0,medium,low,medium
18202,7,2.0,medium,medium,medium
18203,7,1.0,low,low,low
18205,7,3.0,medium,medium,medium
18206,7,2.0,medium,low,medium
18207,7,2.0,low,low,low
18208,7,2.0,medium,medium,medium
18209,7,2.0,medium,low,medium
18210,7,3.0,medium,medium,medium
18211,7,2.0,medium,medium,medium
18212,7,1.0,medium,low,medium
18213,7,3.0,medium,medium,medium
18215,7,1.0,medium,low,low
18217,7,2.0,medium,medium,medium
18218,7,2.0,medium,medium,medium
18219,7,1.0,low,low,low
18220,7,3.0,medium,medium,medium
18221,7,1.0,medium,low,medium
18222,7,3.0,medium,medium,medium
18223,7,3.0,medium,medium,medium
18225,7,3.0,medium,medium,medium
18226,7,3.0,medium,medium,medium
18227,7,3.0,medium,medium,medium
18228,7,1.0,medium,medium,medium
18229,7,3.0,medium,low,medium
18230,7,2.0,medium,medium,medium
18231,7,3.0,medium,medium,medium
18232,7,2.0,medium,medium,medium
18233,7,1.0,medium,low,medium
18234,7,2.0,medium,low,medium
18235,7,3.0,medium,medium,medium
18236,7,2.0,low,low,low
18237,7,3.0,medium,low,medium
18238,7,2.0,medium,medium,medium
18239,7,1.0,low,low,low
18240,7,2.0,medium,medium,medium
18241,7,2.0,medium,medium,medium
18242,7,2.0,medium,low,medium
18243,7,3.0,high,medium,high
18244,7,2.0,medium,medium,medium
18245,7,1.0,medium,low,low
18246,7,3.0,medium,medium,medium
18247,7,1.0,medium,medium,medium
18248,7,1.0,medium,low,medium
18249,7,1.0,medium,medium,medium
18250,7,3.0,medium,medium,medium
18251,7,1.0,medium,low,medium
18252,7,2.0,medium,low,medium
18253,7,2.0,medium,low,medium
18254,7,2.0,medium,medium,medium
18255,7,2.0,medium,medium,medium
18256,7,3.0,medium,medium,medium
18257,7,2.0,medium,medium,medium
18258,7,1.0,medium,low,medium
18259,7,1.0,medium,low,medium
18260,7,1.0,medium,medium,medium
18261,7,2.0,low,low,low
18262,7,2.0,medium,medium,medium
18263,7,1.0,low,low,low
18264,7,2.0,medium,medium,medium
18265,7,2.0,medium,low,medium
18266,7,3.0,medium,medium,medium
18267,7,1.0,medium,low,medium
18268,7,1.0,medium,low,medium
18269,7,2.0,low,low,low
18271,7,2.0,medium,medium,medium
18272,7,1.0,medium,medium,medium
18273,7,2.0,medium,medium,medium
18275,7,3.0,medium,medium,medium
18276,7,2.0,medium,medium,medium
18277,7,3.0,medium,medium,medium
18278,7,2.0,medium,low,medium
18279,7,3.0,high,medium,high
18280,7,2.0,medium,medium,medium
18281,7,3.0,medium,medium,medium
18282,7,3.0,medium,medium,medium
18283,7,2.0,medium,medium,medium
18284,7,1.0,low,low,low
18285,7,2.0,medium,medium,medium
18286,7,3.0,medium,medium,medium
18287,7,2.0,medium,medium,medium
18288,7,1.0,medium,medium,medium
18289,7,3.0,medium,medium,medium
18290,7,1.0,medium,medium,medium
18291,7,3.0,medium,medium,medium
18292,7,2.0,medium,medium,medium
18293,7,1.0,medium,low,medium
18294,7,2.0,medium,medium,medium
18295,7,2.0,medium,medium,medium
18296,7,1.0,medium,low,medium
18297,7,3.0,medium,medium,medium
18298,7,2.0,medium,low,medium
18300,7,1.0,low,low,medium
18301,7,2.0,medium,low,medium
18302,7,2.0,medium,medium,medium
18303,7,2.0,medium,medium,medium
18304,7,1.0,medium,low,low
18305,7,3.0,medium,medium,medium
18306,7,1.0,medium,low,medium
18307,7,3.0,medium,medium,medium
18308,7,1.0,medium,medium,medium
18309,7,2.0,medium,low,medium
18310,7,1.0,medium,low,medium
18311,7,3.0,medium,medium,medium
18312,7,2.0,medium,medium,medium
18314,7,3.0,medium,low,low
18317,7,2.0,medium,medium,medium
18318,7,1.0,medium,low,low
18319,7,3.0,medium,medium,medium
18320,7,1.0,medium,low,medium
18321,7,2.0,medium,medium,medium
18322,7,2.0,medium,medium,medium
18324,7,3.0,medium,medium,medium
18325,7,2.0,medium,low,medium
18326,7,1.0,medium,medium,medium
18327,7,3.0,medium,medium,medium
18329,7,1.0,medium,medium,medium
18330,7,1.0,medium,low,low
18331,7,2.0,medium,low,medium
18332,7,3.0,medium,medium,medium
18333,7,3.0,medium,low,medium
18334,7,2.0,medium,medium,medium
18335,7,2.0,medium,low,medium
18336,7,3.0,medium,medium,medium
18337,7,3.0,medium,medium,medium
18338,7,2.0,medium,medium,medium
18339,7,3.0,medium,medium,high
18340,7,3.0,medium,low,medium
18341,7,3.0,medium,medium,medium
18342,7,2.0,medium,low,medium
18343,7,1.0,medium,low,medium
18344,7,2.0,medium,medium,medium
18345,7,3.0,medium,medium,medium
18346,7,2.0,medium,medium,medium
18347,7,2.0,medium,low,low
18348,7,1.0,medium,low,medium
18349,7,3.0,medium,medium,medium
18350,7,1.0,medium,low,medium
18352,7,2.0,medium,medium,medium
18353,7,2.0,medium,medium,medium
