essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5
20807,8,4,medium,low,medium,medium,medium
20808,8,3,medium,medium,medium,medium,medium
20809,8,4,medium,low,medium,medium,medium
20812,8,4,medium,low,low,low,medium
20813,8,3,medium,low,low,medium,low
20814,8,3,medium,low,medium,medium,medium
20815,8,3,medium,low,low,medium,low
20817,8,3,low,low,low,low,low
20818,8,3,medium,low,medium,medium,medium
20819,8,3,medium,medium,medium,medium,medium
20821,8,6,medium,low,medium,medium,medium
20822,8,5,medium,medium,medium,medium,medium
20823,8,4,medium,low,medium,medium,medium
20824,8,5,low,low,low,low,low
20825,8,3,medium,low,medium,medium,medium
20826,8,6,medium,medium,medium,medium,medium
20827,8,5,medium,low,medium,medium,medium
20828,8,3,medium,low,medium,medium,low
20829,8,5,medium,low,medium,medium,medium
20830,8,3,medium,medium,medium,medium,medium
20831,8,3,medium,medium,medium,medium,medium
20832,8,4,medium,low,medium,medium,medium
20833,8,4,medium,low,medium,medium,medium
20835,8,4,medium,medium,medium,medium,medium
20836,8,4,medium,low,medium,low,medium
20838,8,3,medium,medium,medium,medium,medium
20839,8,3,medium,medium,medium,medium,medium
20840,8,3,medium,medium,medium,medium,medium
20841,8,3,medium,medium,medium,medium,medium
20842,8,4,medium,low,medium,medium,medium
20844,8,3,low,low,low,low,low
20846,8,4,medium,low,medium,medium,medium
20847,8,4,medium,medium,medium,medium,medium
20848,8,3,medium,low,medium,medium,medium
20849,8,4,medium,medium,medium,medium,medium
20850,8,3,medium,low,medium,medium,medium
20851,8,3,medium,low,low,medium,medium
20852,8,4,medium,low,medium,medium,medium
20853,8,3,medium,low,medium,medium,medium
20856,8,4,medium,medium,medium,medium,medium
20857,8,4,medium,low,medium,medium,medium
20859,8,4,medium,low,medium,medium,medium
20860,8,4,medium,medium,medium,medium,medium
20861,8,4,medium,low,medium,medium,medium
20862,8,5,medium,low,medium,medium,medium
20863,8,4,medium,low,medium,medium,medium
20865,8,4,medium,medium,medium,medium,medium
20866,8,4,medium,low,medium,medium,medium
20869,8,4,medium,low,medium,medium,medium
20870,8,3,medium,medium,medium,medium,medium
20871,8,3,low,low,low,low,low
20872,8,4,medium,low,medium,low,medium
20874,8,3,low,low,low,low,low
20876,8,4,medium,medium,medium,medium,medium
20877,8,4,medium,medium,medium,medium,medium
20878,8,3,medium,medium,medium,medium,medium
20879,8,4,medium,low,medium,medium,medium
20881,8,3,medium,low,medium,medium,medium
20882,8,3,medium,low,medium,medium,medium
20883,8,4,medium,low,medium,medium,medium
20884,8,5,medium,medium,medium,medium,medium
20885,8,4,medium,medium,medium,medium,medium
20887,8,3,medium,medium,medium,medium,medium
20888,8,5,medium,low,medium,medium,medium
20889,8,4,medium,low,medium,medium,medium
20892,8,4,medium,low,medium,medium,medium
20893,8,4,medium,low,low,medium,low
20894,8,3,medium,low,low,low,low
20895,8,4,medium,low,medium,medium,medium
20896,8,3,medium,low,medium,medium,low
20897,8,4,medium,medium,medium,medium,medium
20898,8,4,medium,low,medium,medium,medium
20899,8,4,medium,low,low,medium,medium
20900,8,4,medium,medium,medium,medium,medium
20901,8,4,medium,low,medium,medium,medium
20902,8,4,medium,medium,medium,medium,medium
20904,8,3,medium,low,medium,medium,medium
20905,8,4,medium,low,medium,medium,medium
20906,8,5,medium,medium,medium,medium,medium
20907,8,4,medium,low,low,medium,medium
20908,8,4,medium,low,low,medium,low
20909,8,3,medium,low,medium,medium,medium
20910,8,3,medium,low,medium,medium,medium
20911,8,4,medium,low,low,low,low
20913,8,3,medium,medium,medium,medium,medium
20914,8,4,medium,low,medium,medium,medium
20915,8,4,medium,low,medium,low,medium
20916,8,4,medium,low,medium,medium,medium
20917,8,4,medium,low,medium,medium,medium
20918,8,3,low,low,low,low,low
20919,8,4,medium,low,medium,medium,medium
20920,8,3,medium,low,low,medium,low
20921,8,5,medium,medium,medium,medium,medium
20922,8,4,medium,medium,medium,medium,medium
20923,8,4,medium,low,low,medium,low
20924,8,3,medium,medium,medium,medium,medium
20925,8,3,medium,medium,medium,medium,medium
20926,8,5,medium,medium,medium,medium,medium
20927,8,4,medium,low,medium,medium,medium
20928,8,4,medium,medium,medium,medium,medium
20929,8,3,low,low,low,low,low
20930,8,4,medium,low,medium,medium,medium
20931,8,4,medium,low,medium,medium,medium
20932,8,4,medium,low,medium,medium,medium
20933,8,4,medium,low,medium,medium,medium
20935,8,4,medium,medium,medium,medium,medium
20936,8,4,medium,low,medium,medium,medium
20938,8,4,medium,medium,medium,medium,medium
20939,8,3,medium,medium,medium,medium,medium
20940,8,4,medium,low,medium,medium,medium
20942,8,4,medium,medium,medium,medium,medium
20943,8,4,medium,low,medium,low,medium
20944,8,3,medium,low,medium,medium,low
20945,8,3,medium,medium,medium,medium,low
20946,8,5,medium,medium,medium,medium,medium
20947,8,4,medium,low,low,low,medium
20948,8,4,medium,low,medium,medium,medium
20949,8,4,medium,low,medium,medium,medium
20953,8,3,medium,low,medium,medium,medium
20954,8,2,low,low,low,low,low
20955,8,4,medium,medium,medium,medium,medium
20956,8,4,medium,low,low,low,low
20957,8,5,medium,medium,medium,medium,medium
20958,8,3,medium,low,medium,medium,medium
20959,8,5,medium,medium,medium,medium,medium
20962,8,4,medium,medium,medium,medium,medium
20963,8,4,medium,medium,medium,medium,medium
20964,8,4,medium,medium,medium,medium,medium
20965,8,3,medium,low,low,medium,low
20966,8,4,medium,low,medium,medium,medium
20967,8,2,medium,low,medium,medium,low
20968,8,3,medium,medium,medium,medium,medium
20971,8,5,medium,low,medium,medium,medium
20972,8,3,medium,low,medium,medium,medium
20973,8,4,medium,medium,medium,high,medium
20974,8,4,medium,low,medium,medium,medium
20975,8,4,medium,medium,medium,medium,medium
20976,8,4,medium,low,medium,medium,medium
20977,8,4,medium,low,medium,medium,medium
20979,8,3,medium,low,medium,medium,medium
20981,8,5,medium,low,low,medium,low
20982,8,4,medium,low,low,medium,low
20983,8,4,medium,medium,medium,medium,medium
20984,8,3,medium,low,medium,medium,low
20985,8,3,medium,low,low,low,low
20987,8,4,medium,medium,medium,medium,medium
20988,8,4,medium,low,medium,medium,medium
20992,8,4,medium,medium,medium,medium,medium
20993,8,5,medium,low,medium,medium,medium
20994,8,4,medium,medium,medium,medium,medium
20996,8,4,medium,medium,medium,medium,medium
20998,8,4,medium,medium,medium,medium,medium
20999,8,4,medium,low,medium,medium,medium
21000,8,3,medium,low,medium,medium,medium
21001,8,4,medium,low,medium,medium,medium
21002,8,4,medium,low,medium,medium,medium
21003,8,4,medium,low,medium,medium,medium
21004,8,3,medium,medium,medium,medium,medium
21005,8,3,medium,low,medium,medium,medium
21006,8,4,medium,medium,medium,medium,medium
21007,8,4,medium,medium,medium,medium,medium
21008,8,4,medium,medium,medium,medium,medium
21009,8,3,medium,medium,medium,medium,medium
21010,8,4,medium,medium,medium,medium,medium
21012,8,3,low,low,low,low,low
21013,8,3,medium,medium,medium,medium,low
21014,8,3,medium,low,medium,medium,medium
21015,8,4,medium,low,medium,medium,medium
21016,8,4,medium,low,medium,medium,medium
21017,8,3,medium,low,medium,medium,low
21020,8,4,medium,medium,medium,medium,medium
21021,8,4,medium,medium,medium,medium,medium
21022,8,4,medium,low,medium,medium,medium
21023,8,4,medium,medium,medium,medium,medium
21024,8,4,medium,medium,medium,medium,medium
21025,8,4,medium,low,medium,medium,medium
21026,8,3,medium,low,medium,medium,medium
21028,8,4,medium,low,medium,medium,medium
21029,8,3,medium,low,low,medium,low
21030,8,5,medium,medium,medium,medium,medium
21031,8,2,medium,low,medium,medium,medium
21032,8,4,medium,low,medium,medium,medium
21033,8,3,medium,low,low,low,low
21034,8,4,medium,low,low,medium,low
21035,8,5,medium,low,medium,medium,medium
21036,8,4,medium,low,medium,medium,medium
21037,8,5,medium,low,medium,medium,medium
21038,8,5,medium,low,medium,medium,medium
21039,8,4,medium,medium,medium,medium,medium
21042,8,4,medium,medium,medium,medium,medium
21043,8,4,medium,medium,medium,medium,medium
21044,8,4,medium,medium,medium,medium,medium
21045,8,4,medium,medium,medium,medium,medium
21049,8,4,medium,low,medium,medium,medium
21051,8,4,medium,low,medium,medium,medium
21052,8,3,medium,low,medium,medium,medium
21053,8,4,medium,medium,medium,medium,medium
21054,8,4,medium,low,medium,low,medium
21055,8,4,medium,medium,medium,medium,medium
21056,8,5,medium,low,medium,medium,medium
21057,8,4,medium,low,medium,medium,medium
21058,8,4,medium,low,medium,medium,medium
21059,8,5,medium,medium,medium,medium,medium
21060,8,5,medium,low,medium,medium,medium
21061,8,3,medium,low,medium,medium,medium
21063,8,4,medium,low,medium,medium,medium
21064,8,4,medium,low,medium,medium,low
21065,8,5,medium,medium,medium,medium,medium
21067,8,4,medium,medium,medium,medium,medium
21068,8,4,medium,low,low,low,low
21069,8,5,medium,low,medium,medium,medium
21070,8,4,medium,low,medium,medium,medium
21071,8,3,medium,low,medium,medium,medium
21072,8,4,medium,low,medium,medium,medium
21073,8,4,medium,low,medium,medium,medium
21074,8,4,medium,low,medium,medium,medium
21075,8,4,medium,medium,medium,medium,medium
21076,8,4,medium,low,medium,medium,medium
21077,8,4,medium,low,medium,medium,medium
21078,8,4,medium,medium,medium,medium,medium
21079,8,4,medium,medium,medium,medium,medium
21081,8,4,medium,medium,medium,medium,medium
21083,8,4,medium,low,medium,medium,medium
21085,8,4,medium,low,medium,medium,medium
21086,8,3,medium,low,low,medium,medium
21087,8,3,medium,low,medium,medium,medium
21089,8,4,medium,medium,medium,medium,medium
21090,8,4,medium,low,medium,medium,medium
21091,8,4,medium,medium,medium,medium,medium
21092,8,4,medium,low,medium,medium,medium
21093,8,4,medium,low,medium,medium,medium
21094,8,4,medium,medium,medium,medium,medium
21095,8,4,medium,medium,medium,medium,medium
21096,8,4,medium,medium,medium,medium,medium
21097,8,5,medium,medium,medium,medium,medium
21098,8,4,medium,medium,medium,medium,medium
21099,8,4,medium,low,medium,medium,medium
21101,8,4,medium,low,medium,medium,medium
21102,8,3,medium,low,low,medium,low
21103,8,3,medium,medium,medium,medium,medium
21105,8,4,medium,low,medium,medium,medium
21106,8,4,medium,low,medium,medium,medium
21107,8,4,medium,low,medium,medium,medium
21109,8,4,medium,medium,medium,medium,medium
21110,8,5,medium,medium,medium,medium,medium
21111,8,3,medium,low,medium,medium,medium
21112,8,3,medium,low,medium,medium,medium
21113,8,3,medium,low,low,low,low
21114,8,4,medium,low,medium,medium,medium
21115,8,3,medium,medium,medium,medium,medium
21116,8,4,medium,medium,medium,medium,medium
21118,8,5,medium,low,medium,medium,medium
21119,8,3,medium,low,medium,medium,medium
21120,8,5,medium,low,medium,medium,medium
21122,8,5,medium,medium,medium,medium,medium
21123,8,4,medium,low,medium,medium,medium
21126,8,3,medium,medium,medium,medium,medium
21127,8,3,medium,medium,medium,medium,medium
21129,8,4,medium,medium,medium,medium,medium
21130,8,5,medium,medium,medium,medium,medium
21131,8,4,medium,low,medium,medium,medium
21132,8,4,medium,low,medium,medium,medium
21133,8,4,medium,low,medium,medium,medium
21134,8,3,medium,low,medium,medium,medium
21135,8,4,medium,low,medium,medium,medium
21136,8,3,medium,medium,medium,medium,medium
21137,8,4,medium,medium,medium,medium,medium
21138,8,4,medium,low,medium,medium,medium
21140,8,3,low,low,low,medium,low
21141,8,3,medium,medium,medium,medium,medium
21142,8,3,medium,medium,medium,medium,medium
21143,8,4,medium,medium,medium,medium,medium
21144,8,4,medium,medium,medium,medium,medium
21145,8,3,low,low,low,low,low
21146,8,5,medium,medium,medium,medium,medium
21147,8,4,medium,medium,medium,medium,medium
21148,8,4,medium,medium,medium,medium,medium
21149,8,4,medium,medium,medium,medium,medium
21150,8,3,medium,medium,medium,medium,medium
21151,8,4,medium,medium,medium,medium,medium
21153,8,3,medium,low,low,medium,low
21154,8,3,medium,low,medium,medium,medium
21155,8,4,medium,low,medium,medium,medium
21156,8,4,medium,low,medium,medium,medium
21157,8,4,medium,low,medium,medium,medium
21158,8,4,medium,low,low,medium,medium
21159,8,5,medium,low,medium,medium,medium
21160,8,4,medium,low,medium,medium,medium
21161,8,4,medium,low,low,medium,medium
21163,8,4,medium,medium,medium,medium,medium
21164,8,5,medium,low,medium,medium,medium
21166,8,3,medium,medium,medium,medium,medium
21167,8,4,medium,medium,medium,medium,medium
21168,8,4,medium,low,medium,medium,medium
21170,8,4,medium,medium,medium,medium,medium
21171,8,4,medium,low,medium,medium,medium
21174,8,4,medium,medium,medium,medium,medium
21175,8,4,medium,low,low,low,medium
21176,8,4,medium,medium,medium,medium,medium
21177,8,3,medium,low,medium,medium,low
21178,8,3,medium,low,low,medium,low
21179,8,3,medium,medium,medium,medium,medium
21180,8,4,medium,low,medium,medium,medium
21181,8,4,medium,low,medium,medium,medium
21182,8,3,medium,low,medium,medium,medium
21183,8,3,medium,low,medium,medium,medium
21185,8,4,medium,low,medium,medium,medium
21186,8,4,medium,low,medium,medium,medium
21188,8,4,medium,medium,medium,medium,low
21189,8,4,medium,low,medium,medium,medium
21190,8,3,medium,medium,medium,medium,medium
21191,8,3,medium,low,medium,medium,medium
21192,8,4,medium,low,medium,medium,medium
21193,8,4,medium,low,medium,medium,medium
21194,8,4,medium,medium,medium,medium,medium
21195,8,4,medium,medium,medium,medium,medium
21198,8,3,medium,medium,medium,medium,medium
21199,8,3,medium,medium,medium,medium,medium
21200,8,4,medium,low,low,medium,medium
21202,8,5,medium,low,medium,medium,medium
21203,8,4,medium,low,medium,medium,medium
21204,8,3,medium,medium,medium,medium,medium
21205,8,3,low,low,low,low,low
21206,8,3,medium,low,low,low,low
21207,8,4,medium,low,medium,medium,medium
21208,8,4,medium,low,medium,medium,medium
21209,8,4,medium,low,medium,low,medium
21210,8,3,medium,low,medium,medium,medium
21211,8,3,medium,medium,medium,medium,medium
21213,8,4,medium,medium,medium,medium,medium
21214,8,4,medium,medium,medium,medium,medium
21215,8,4,medium,low,medium,medium,medium
21217,8,3,medium,medium,medium,medium,medium
21218,8,4,medium,low,medium,medium,medium
21219,8,4,medium,low,medium,medium,medium
21220,8,3,medium,low,medium,medium,low
21221,8,3,medium,low,low,medium,low
21222,8,3,low,low,low,medium,low
21223,8,4,medium,low,medium,medium,medium
21224,8,4,medium,medium,medium,medium,medium
21225,8,5,medium,low,low,medium,medium
21227,8,4,medium,low,medium,medium,medium
21229,8,4,medium,low,medium,medium,medium
21230,8,4,medium,low,medium,medium,medium
21233,8,4,medium,low,medium,medium,medium
21235,8,3,medium,low,low,medium,low
21236,8,4,medium,low,medium,medium,medium
21237,8,4,medium,low,medium,medium,medium
21238,8,4,medium,low,medium,medium,medium
21240,8,3,medium,medium,medium,medium,low
21241,8,3,medium,medium,medium,medium,medium
21244,8,3,medium,medium,medium,medium,medium
21245,8,4,medium,low,medium,medium,medium
21246,8,4,medium,low,medium,medium,medium
21247,8,3,medium,low,medium,medium,medium
21248,8,3,medium,low,medium,medium,low
21249,8,4,medium,medium,medium,medium,medium
21250,8,5,medium,medium,medium,high,medium
21251,8,4,medium,medium,medium,medium,medium
21253,8,4,medium,medium,medium,medium,medium
21255,8,4,medium,low,low,medium,low
21256,8,3,medium,medium,medium,medium,medium
21257,8,3,medium,low,medium,medium,medium
21258,8,4,medium,medium,medium,medium,medium
21259,8,5,medium,low,medium,medium,medium
21261,8,4,medium,low,medium,medium,medium
21262,8,4,medium,low,low,low,low
21263,8,3,medium,low,low,low,low
21264,8,4,medium,medium,medium,medium,medium
21265,8,3,medium,medium,medium,medium,low
21266,8,4,medium,low,medium,medium,medium
21268,8,4,medium,medium,medium,medium,medium
21269,8,4,medium,medium,medium,medium,medium
21271,8,3,medium,medium,medium,medium,medium
21272,8,4,medium,low,medium,medium,medium
21273,8,3,medium,medium,medium,medium,medium
21274,8,4,medium,medium,medium,medium,medium
21275,8,4,medium,low,medium,medium,medium
21276,8,3,medium,low,medium,medium,medium
21277,8,3,medium,medium,medium,medium,medium
21279,8,4,medium,low,medium,medium,medium
21280,8,4,medium,low,medium,medium,medium
21281,8,4,medium,low,medium,medium,medium
21284,8,4,medium,medium,medium,medium,medium
21285,8,4,medium,medium,medium,medium,medium
21286,8,4,medium,medium,medium,medium,medium
21287,8,4,medium,low,medium,medium,medium
21288,8,4,medium,low,medium,medium,medium
21289,8,5,medium,low,medium,medium,medium
21290,8,4,medium,low,medium,medium,medium
21291,8,3,medium,low,medium,medium,medium
21292,8,5,medium,low,medium,medium,medium
21293,8,4,low,low,low,low,low
21294,8,3,low,low,low,medium,low
21295,8,5,medium,medium,medium,medium,medium
21296,8,4,medium,medium,medium,medium,medium
21297,8,3,medium,low,medium,medium,medium
21298,8,3,medium,medium,medium,medium,medium
21299,8,4,medium,medium,medium,medium,medium
21300,8,4,medium,low,medium,medium,medium
21301,8,2,medium,medium,medium,medium,medium
21302,8,4,medium,medium,medium,medium,medium
21304,8,4,medium,medium,medium,medium,medium
21306,8,5,medium,low,medium,medium,medium
21307,8,3,medium,low,medium,medium,low
21308,8,4,medium,medium,medium,medium,medium
21309,8,4,medium,medium,medium,medium,medium
21310,8,4,medium,medium,medium,medium,medium
21312,8,3,medium,low,medium,medium,medium
21315,8,4,medium,low,medium,medium,medium
