essay_id,prompt_id,language_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
16416,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16417,6,2,medium,low,medium,medium,medium,low,medium,low,medium,low
16418,6,2,medium,medium,medium,low,low,low,low,low,low,low
16419,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16420,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16421,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16422,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16423,6,0,medium,medium,medium,low,medium,low,low,low,low,low
16424,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16425,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16426,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16427,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16428,6,1,low,medium,medium,medium,medium,low,medium,low,medium,low
16429,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16430,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16431,6,2,medium,medium,medium,low,low,low,low,low,medium,low
16432,6,0,low,low,low,low,low,low,low,low,low,low
16433,6,1,medium,medium,medium,medium,medium,medium,medium,low,medium,low
16434,6,1,medium,low,medium,low,low,low,low,low,medium,low
16435,6,1,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
16436,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16437,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16438,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16439,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16440,6,1,medium,medium,medium,low,medium,low,medium,medium,medium,low
16441,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
16442,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16443,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16444,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16445,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16446,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16447,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16448,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16449,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16450,6,1,medium,medium,low,low,low,low,low,low,low,low
16451,6,2,medium,low,low,low,low,low,low,low,low,low
16452,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16453,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16454,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16455,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16456,6,1,low,low,low,low,medium,low,medium,low,medium,low
16457,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16458,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16459,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16460,6,3,medium,medium,medium,medium,medium,low,medium,low,medium,medium
16461,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16462,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16463,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16464,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16465,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16466,6,2,medium,medium,low,medium,medium,medium,medium,medium,medium,medium
16467,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16468,6,0,medium,medium,low,low,medium,low,low,low,medium,low
16469,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16470,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16471,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16472,6,1,medium,medium,medium,low,medium,low,medium,medium,medium,low
16473,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16474,6,1,low,low,low,low,medium,low,low,low,medium,low
16475,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16476,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16477,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16478,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16479,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16480,6,4,medium,medium,medium,medium,medium,low,medium,low,medium,low
16481,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16482,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16483,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16484,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16485,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16486,6,1,low,low,low,low,low,low,low,low,low,low
16487,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16488,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16489,6,2,medium,medium,medium,medium,low,low,medium,low,low,low
16490,6,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
16491,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16492,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16493,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16494,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16495,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16496,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16497,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16498,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16499,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16500,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16501,6,2,medium,medium,medium,low,medium,low,low,medium,medium,low
16502,6,2,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
16503,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16504,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
16505,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16506,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16507,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16508,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16509,6,1,low,medium,low,medium,medium,low,medium,low,medium,low
16510,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16511,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16512,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16513,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16514,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16515,6,2,low,medium,low,medium,low,medium,medium,low,low,medium
16516,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16517,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16518,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16519,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16520,6,0,low,medium,low,low,medium,low,low,low,medium,low
16521,6,0,low,low,low,low,low,low,low,low,low,low
16522,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16523,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16524,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16525,6,3,medium,medium,medium,low,low,low,low,low,medium,low
16526,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16527,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16528,6,0,medium,low,low,medium,low,low,medium,low,low,low
16529,6,3,medium,medium,medium,medium,medium,low,low,medium,medium,low
16530,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16531,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16532,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16533,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16534,6,0,low,low,low,low,low,low,low,low,low,low
16535,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16536,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16537,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16538,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16539,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16540,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16541,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16542,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16543,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16544,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16545,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16546,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16547,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16548,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,low
16549,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16550,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16551,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16552,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16553,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16554,6,2,medium,medium,medium,low,medium,low,low,medium,medium,low
16555,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16556,6,0,low,low,low,low,low,low,low,low,low,low
16557,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16558,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16559,6,0,medium,medium,medium,medium,medium,low,low,medium,medium,low
16560,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16561,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16562,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16563,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16564,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16565,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16566,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16567,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16568,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16569,6,2,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16570,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16571,6,1,medium,low,low,low,medium,low,medium,low,medium,low
16572,6,0,low,low,low,low,low,low,low,low,low,low
16573,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16574,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16575,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16576,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16577,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16578,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,low
16579,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16580,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16581,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16582,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16583,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16584,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16585,6,4,medium,medium,medium,medium,medium,low,medium,medium,medium,low
16586,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16587,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16588,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16589,6,0,medium,medium,medium,low,medium,low,medium,medium,medium,low
16590,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16591,6,1,medium,medium,low,medium,medium,low,low,low,low,low
16592,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
16593,6,1,medium,low,low,low,low,low,low,low,low,low
16594,6,0,medium,medium,medium,low,medium,low,low,medium,medium,low
16595,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16596,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16597,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16598,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16599,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16600,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16601,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16602,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16603,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16604,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16605,6,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16606,6,1,medium,medium,medium,low,low,low,low,low,medium,low
16607,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16608,6,1,medium,low,medium,low,medium,medium,medium,low,low,low
16609,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16610,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16611,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16612,6,2,low,medium,low,medium,low,low,medium,low,low,low
16613,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16614,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16615,6,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low
16616,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16617,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
16618,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
16619,6,3,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
