essay_id,Grammar_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
4FD2B58768E2,2.0,low,low,low,low,low,medium,low,low,low,medium
4FDDA15D9D7A,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
4FE8CD4987B6,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
50165AB9C6F2,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
50296CC178CC,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
502C8229C78C,3.0,low,low,low,low,low,low,low,low,low,low
503E3408D6C5,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
50402AFED87E,2.5,low,low,low,low,low,low,low,low,low,low
505A033B2BF9,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
505F187709C1,3.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
50664D0C220C,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5076A90622EC,3.5,medium,medium,low,low,medium,medium,low,medium,medium,medium
507FAD8DAFB0,3.0,low,low,low,low,low,low,low,low,low,low
5086E20438E9,2.0,low,low,low,low,low,low,low,low,low,low
508853185AB2,3.5,medium,medium,low,low,medium,medium,low,low,medium,medium
508A842957AD,2.0,low,low,low,low,low,low,low,low,low,low
508EDA64C532,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5097C95EF5EF,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
50B37A61BE1E,3.0,low,low,low,low,low,low,low,low,low,low
50B8FE205F1D,3.0,low,low,low,low,low,low,low,low,low,medium
50E98F3FCC76,2.0,low,low,low,low,low,low,low,low,low,medium
50F0190B5C09,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
51109FD6CDA7,2.0,medium,medium,low,medium,medium,medium,medium,low,medium,medium
5119FBEB63B1,1.5,low,low,low,low,low,low,low,low,low,low
512DF0D17664,3.0,medium,medium,low,low,medium,medium,low,low,low,medium
514DC3B4F172,3.5,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
51554EF59AC0,4.0,low,medium,low,low,medium,medium,low,low,medium,medium
5163762A5EF2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
51684135262A,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
516B1122D33D,2.0,low,low,low,low,low,low,low,low,low,low
5179FD3DAE50,4.5,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
51A7C4616A18,3.0,low,low,low,low,low,low,low,low,low,low
51BE588CD317,2.0,low,low,low,low,low,low,low,low,low,medium
51E50DF63DD3,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
51EE6BE022BC,2.0,low,low,low,low,low,low,low,low,low,low
51F9A5C5E6B8,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5229242BED40,2.0,low,low,low,low,low,low,low,low,low,medium
522E27B5F714,2.0,low,low,low,low,low,low,low,low,low,low
525258DFCD07,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
5265BFB1D58C,2.0,low,low,low,low,low,low,low,low,medium,medium
5266BD0C783E,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5270E6F7CE23,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
529BB4718541,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
52B3ACA4682B,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
52CD8B8201C2,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
52D244740799,2.0,low,low,low,low,low,low,low,low,low,low
5328DB744353,2.0,medium,medium,low,low,medium,medium,low,low,medium,medium
532E76923598,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
533F907685EA,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
535D2F56E335,2.5,low,low,low,low,low,low,low,low,low,low
537ABE71CF0E,4.5,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
53846B5CCD99,2.5,low,low,low,low,low,low,low,low,low,medium
53A5B5898974,2.5,low,low,low,low,low,low,low,low,low,low
53D639130EF0,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
540978A8C801,1.5,low,low,low,low,low,low,low,low,low,low
548801CC60FD,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
548849B47D8C,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
548D84DC5B7E,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
54B9E0F16D05,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,high
552B02536F4A,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
555670A36602,2.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
55590E1C8987,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5560D6A2B76F,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5578E80DBDB5,3.5,low,low,low,low,low,low,low,low,low,low
55836CA56F1A,2.5,low,low,low,low,low,low,low,low,low,low
558B4370DF7F,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
55A31DF14015,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
55B605649F35,3.0,low,low,low,low,medium,low,low,low,medium,medium
55EE5B4FC54F,4.5,medium,high,medium,high,high,high,medium,high,medium,high
5647EC50AE4C,3.0,medium,high,medium,high,high,high,high,high,high,high
564C61B7E747,2.0,low,low,low,low,low,low,low,low,low,low
5665A1317754,2.0,medium,medium,medium,low,medium,medium,low,medium,medium,medium
5670A4F9052D,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5674A7E93E14,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
567C33AC86E0,3.0,low,low,low,low,low,low,low,low,low,low
569C7E1B08B0,3.5,medium,medium,low,low,medium,medium,low,medium,low,medium
56A3FF709712,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
56A597D6ABA7,4.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
56B38A0DDAAC,3.5,medium,medium,low,low,medium,medium,medium,low,medium,medium
56E17E539A41,3.5,low,medium,low,low,medium,low,low,low,low,medium
56F53F2EC7EE,3.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
56F7B79AD3CA,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
571F79B234CE,2.5,low,low,low,low,low,low,low,low,low,low
57226E4DD013,2.5,medium,medium,medium,medium,medium,medium,medium,medium,high,medium
5735C890E3C7,3.5,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
573FECFBABF1,2.5,medium,medium,low,low,medium,medium,medium,low,medium,medium
57BABDBDFDB4,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
57F7737E4FD5,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
57FFFFAE9A1E,2.5,medium,medium,low,low,medium,medium,low,low,medium,medium
5814A64C0CB2,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
58325FB4F834,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5847FC95B584,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
586288B0E25C,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
586AC21410B9,2.0,low,low,low,low,low,low,low,low,low,low
58A9AFCBBD39,3.0,medium,high,medium,medium,medium,medium,medium,medium,high,medium
58BC167E9D72,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
58C6CE6B0BBB,3.0,medium,medium,low,low,medium,medium,low,low,medium,medium
5922BC57820F,2.0,low,low,low,low,low,low,low,low,low,low
59245E1C5BF0,3.5,medium,high,low,low,medium,medium,medium,medium,medium,medium
593B34020DEE,2.5,low,low,low,low,low,low,low,low,medium,medium
5946289AA43C,4.5,medium,high,medium,medium,medium,medium,medium,medium,medium,high
595308051AF7,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
59708B02501E,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
59A00E270F0B,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
59C5F53D1FAA,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
59CC9440F079,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
59F189085889,2.0,low,low,low,low,low,low,low,low,low,medium
5A08D160AAD1,2.0,low,low,low,low,low,low,low,low,low,low
5A138047A49F,2.5,medium,low,low,low,medium,medium,low,low,medium,medium
5A22520BBD44,3.0,low,low,low,low,low,low,low,low,low,low
5A3CDFFCC76C,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5A6AE4CDEEF1,5.0,high,high,high,high,high,high,high,high,high,high
5A75500DC0E2,2.5,medium,medium,low,low,medium,medium,low,low,medium,medium
5ABDBEE915FF,4.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
5AE56FFF7789,2.5,low,low,low,low,low,low,low,low,low,low
5AE6F3EAEDFE,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5AEF9C6DD861,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5BACEECB9A6D,2.0,low,low,low,low,low,low,low,low,low,low
5BB4C642C49C,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5BB9B79C46E0,3.5,medium,medium,low,low,medium,low,low,medium,medium,medium
5BC487520437,3.5,medium,medium,medium,low,medium,medium,low,medium,medium,medium
5BCB83F25193,1.5,low,low,low,low,low,low,low,low,low,low
5BD60D0345BE,3.0,medium,high,medium,high,medium,high,medium,high,high,high
5BD7FA6A1881,3.0,low,low,low,low,low,medium,low,low,medium,low
5BDDDFAD603A,2.5,low,low,low,low,medium,low,low,low,low,medium
5BF4B34908E8,3.5,medium,medium,low,low,medium,medium,low,medium,low,medium
5C05F6933D41,3.5,medium,medium,low,low,medium,medium,low,low,low,medium
5C4BA548AD9D,3.5,low,medium,low,low,medium,medium,low,low,low,medium
5C843C6BD232,2.5,low,low,low,low,low,low,low,low,low,low
5C8F782B32EF,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5C9EADFD09C9,4.0,low,low,low,low,low,low,low,low,low,medium
5CC06295A66F,4.0,medium,medium,medium,low,medium,medium,low,low,medium,medium
5CE4EC5A3AF9,3.5,medium,medium,low,low,medium,medium,low,low,medium,medium
5CEB6F00D0EB,4.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5CF677AC0E17,2.5,low,low,low,low,low,low,low,low,low,low
5CFC10A56FCA,1.5,low,low,low,low,low,low,low,low,low,low
5D0B80AFEA96,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5D0E66357C33,3.0,medium,high,medium,high,medium,medium,medium,medium,high,high
5D1092A116BF,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5D2BF7C24599,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5D3A82DB2443,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5D3B54857EF2,2.0,low,low,low,low,low,low,low,low,low,low
5D430FC0DFB1,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5D478F53BA34,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5D5ADE18BC61,2.0,low,low,low,low,low,low,low,low,low,low
5D8CAC5D285D,3.0,medium,medium,medium,low,medium,medium,low,low,medium,medium
5D9D27D07136,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5DAA0D34556D,2.0,low,low,low,low,low,low,low,low,low,low
5DB7C969B3DA,2.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5E001A5FC622,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5E15F2923699,3.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5E26C9276FE3,4.0,low,low,low,low,medium,medium,low,low,medium,medium
5E276DFCDABC,3.5,low,low,low,low,low,low,low,low,low,low
5E32A7855A7F,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5E347F6528BD,2.5,medium,low,low,low,low,low,low,low,medium,medium
5E3967B5F263,4.0,medium,high,medium,medium,medium,medium,medium,medium,medium,medium
5E427A920EDC,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5E5C5B4F692B,2.0,low,low,low,low,low,low,low,low,low,low
5E636D002A6C,2.5,low,low,low,low,low,low,low,low,low,low
5EA5BB6A198C,2.5,low,low,low,low,low,low,low,low,low,low
5EA9385D1C13,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5EB62BB9EA76,3.5,medium,high,medium,low,medium,medium,medium,medium,medium,high
5ECD0DE4F29D,1.5,low,low,low,low,low,low,low,low,low,low
5EE6F7530113,3.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
5EFCF28DF9BA,4.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
5F12064C5746,2.5,low,low,low,low,low,low,low,low,low,medium
5F1F30B03C42,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5F1FE49B74F0,2.5,low,low,low,low,medium,low,low,low,medium,medium
5F61ED998132,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
5F6B05B99CFF,2.5,low,low,low,low,low,low,low,low,low,low
5F6F39DCAFB7,2.5,low,low,low,low,low,low,low,low,low,medium
5F8A5963A0E3,2.0,low,low,low,low,low,medium,low,low,low,medium
5F8B4D68C71B,2.5,low,low,low,low,low,low,low,low,low,low
5F99A89B93BE,2.5,low,low,low,low,low,low,low,low,low,medium
5FA1ED6C8735,2.5,medium,medium,low,low,medium,medium,medium,low,medium,medium
5FB5CCA83285,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6010D6F59525,3.0,low,low,low,low,low,low,low,low,low,low
601ADE3B6048,3.0,medium,medium,low,low,medium,medium,low,low,medium,medium
601CE535FE48,2.5,medium,low,low,low,medium,medium,low,low,low,medium
601EAC635D19,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6020901426CA,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
605A87F9084E,3.0,low,low,low,low,low,low,low,low,low,low
606C4015BD6B,3.5,low,low,low,low,low,low,low,low,low,medium
60A495340620,4.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
60B64507D3BD,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
60BD042950B1,2.5,medium,medium,low,low,medium,low,low,low,medium,medium
60E1A6855557,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
60EAF2CDEB66,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
60F1B5FB0CDC,3.0,medium,medium,low,low,medium,medium,low,medium,medium,medium
610DB000B0CD,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
610F6AF40D04,3.0,medium,medium,low,low,medium,medium,low,low,medium,medium
6113ABE39260,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6120EB163EC8,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
6121A97C9582,2.5,medium,medium,low,medium,medium,medium,low,medium,medium,medium
6133A8065DB0,2.0,low,low,low,low,low,low,low,low,low,low
61446F4D0378,3.0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
61B2DE4C200E,2.0,low,low,low,low,low,low,low,low,low,medium
61DC27C9AF16,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
61DC879EA1E1,2.5,medium,medium,low,low,medium,medium,medium,low,medium,medium
61E17107BCDD,3.5,medium,medium,medium,low,medium,medium,low,medium,medium,medium
61E2ADCF3B79,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
61EDBF8CEC7D,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
61F26C05BB14,2.5,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
6201E4DDEC0B,2.5,low,low,low,low,low,low,low,low,low,low
6204A1726C16,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6208D64AAA34,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
620B05CFFC39,3.0,medium,medium,medium,low,medium,medium,medium,medium,medium,medium
620CC00E6CD8,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6228D856DAFB,2.5,low,low,low,low,medium,low,low,low,low,medium
622DB3B1C2F1,3.0,low,low,low,low,low,low,low,low,low,low
6230B02C9FD8,3.0,medium,medium,low,low,medium,medium,medium,medium,medium,medium
6269E665B6D8,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6273F9C1347B,2.5,low,low,low,low,low,low,low,low,low,low
6276B3E4B795,3.0,medium,medium,medium,low,medium,medium,low,low,medium,medium
627AD9B00544,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
627E03B39AF5,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
629862A6AB15,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
62A6A91A2C46,2.5,low,low,low,low,low,low,low,low,low,low
62A77EDBF3AB,2.0,medium,medium,medium,low,medium,medium,medium,low,medium,medium
62B300D016DA,2.5,low,low,low,low,low,low,low,low,low,low
62C69450FE7E,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
62CF088BF8F8,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
630D5E0A2518,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
63146C2EA477,3.5,low,low,low,low,low,low,low,low,low,medium
6314A8C1D128,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
6317561C11CF,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
632998A6072F,3.5,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
6329CDD5B50B,4.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
639DAD63BEC2,2.5,medium,medium,medium,low,medium,medium,low,low,medium,medium
63A501924C4B,2.0,low,low,low,low,low,low,low,low,low,low
63C3CB72C540,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
63C762CF1FB6,3.0,low,low,low,low,low,low,low,low,low,medium
63DBE3005CF2,2.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
643EF7B3B591,3.0,low,low,low,low,low,low,low,low,low,low
6447DC939787,2.5,low,low,low,low,low,low,low,low,low,medium
645103593F14,3.5,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
648D7D45A7BF,2.5,low,low,low,low,medium,low,low,low,low,low
64B8BE656432,2.5,medium,medium,medium,low,medium,medium,medium,low,medium,medium
64C0B28511DA,3.0,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
64DBE55E9EA8,2.5,medium,medium,low,low,medium,medium,low,low,medium,medium
64DD4D04D733,3.5,low,low,low,low,low,low,low,low,low,medium
64EFD2ED44EB,2.0,low,low,low,low,low,low,low,low,low,low
