essay_id,prompt_id,word_choice_score,question1,question2,question3,question4,question5,question6,question7,question8
20968,8,4,medium,medium,medium,medium,medium,medium,medium,medium
20971,8,5,medium,medium,medium,medium,medium,medium,medium,low
20972,8,4,medium,medium,medium,medium,medium,medium,medium,medium
20973,8,4,medium,medium,medium,medium,medium,medium,medium,low
20974,8,5,medium,medium,medium,medium,medium,medium,medium,medium
20975,8,4,medium,medium,medium,medium,medium,medium,medium,low
20976,8,4,medium,medium,medium,medium,medium,medium,medium,medium
20977,8,4,medium,medium,medium,medium,medium,medium,high,medium
20979,8,4,medium,medium,low,medium,low,medium,medium,medium
20981,8,5,medium,low,low,low,high,medium,medium,high
20982,8,3,medium,medium,low,low,low,medium,medium,medium
20983,8,5,medium,medium,medium,medium,medium,medium,medium,low
20984,8,4,medium,medium,low,medium,low,medium,high,medium
20985,8,4,medium,low,low,low,low,medium,medium,medium
20987,8,4,medium,medium,low,medium,low,medium,medium,medium
20988,8,5,medium,medium,medium,medium,medium,medium,medium,medium
20992,8,4,medium,medium,medium,medium,medium,medium,medium,low
20993,8,5,medium,medium,medium,medium,medium,medium,medium,low
20994,8,5,medium,medium,medium,medium,medium,medium,medium,medium
20996,8,4,medium,medium,medium,medium,medium,medium,low,low
20998,8,4,medium,medium,medium,medium,medium,medium,medium,medium
20999,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21000,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21001,8,4,medium,medium,medium,medium,low,medium,medium,low
21002,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21003,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21004,8,3,medium,medium,medium,medium,medium,medium,medium,medium
21005,8,4,medium,medium,low,low,low,medium,high,medium
21006,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21007,8,4,medium,medium,medium,medium,medium,medium,medium,low
21008,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21009,8,4,medium,medium,medium,medium,low,medium,medium,medium
21010,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21012,8,3,medium,low,low,low,low,medium,high,medium
21013,8,3,medium,low,low,low,low,medium,medium,medium
21014,8,4,medium,medium,low,medium,medium,medium,medium,medium
21015,8,4,medium,medium,low,medium,low,medium,medium,medium
21016,8,3,medium,medium,medium,medium,medium,medium,medium,medium
21017,8,3,low,low,low,low,low,medium,medium,medium
21020,8,4,medium,medium,low,low,medium,medium,medium,low
21021,8,5,medium,medium,medium,medium,medium,medium,medium,low
21022,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21023,8,4,medium,medium,medium,medium,medium,medium,medium,low
21024,8,4,medium,medium,low,low,low,medium,medium,medium
21025,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21026,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21028,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21029,8,4,medium,low,low,low,low,medium,medium,medium
21030,8,4,medium,medium,medium,medium,medium,medium,medium,low
21031,8,4,medium,medium,low,medium,low,medium,medium,medium
21032,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21033,8,4,medium,medium,low,low,low,medium,medium,medium
21034,8,4,medium,medium,low,medium,low,medium,medium,medium
21035,8,5,medium,medium,medium,medium,medium,medium,medium,low
21036,8,4,medium,medium,medium,medium,medium,medium,medium,low
21037,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21038,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21039,8,4,medium,medium,low,medium,medium,medium,medium,medium
21042,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21043,8,4,medium,medium,medium,medium,medium,medium,medium,low
21044,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21045,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21049,8,4,medium,medium,medium,medium,low,medium,medium,low
21051,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21052,8,4,medium,medium,low,medium,low,medium,medium,medium
21053,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21054,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21055,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21056,8,5,medium,medium,medium,medium,medium,medium,medium,low
21057,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21058,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21059,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21060,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21061,8,4,medium,medium,medium,medium,medium,medium,medium,low
21063,8,4,medium,medium,low,medium,low,medium,medium,medium
21064,8,4,medium,medium,low,medium,low,medium,medium,medium
21065,8,5,medium,medium,medium,medium,medium,medium,medium,low
21067,8,5,medium,medium,medium,medium,medium,medium,medium,low
21068,8,4,medium,medium,low,low,medium,medium,high,high
21069,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21070,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21071,8,4,medium,medium,low,medium,medium,medium,medium,medium
21072,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21073,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21074,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21075,8,4,medium,medium,medium,medium,medium,medium,medium,low
21076,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21077,8,4,medium,medium,medium,medium,low,medium,medium,medium
21078,8,4,medium,medium,low,medium,low,medium,medium,medium
21079,8,3,medium,medium,medium,medium,low,medium,medium,medium
21081,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21083,8,5,medium,medium,medium,medium,medium,medium,medium,low
21085,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21086,8,3,medium,medium,medium,medium,medium,medium,medium,medium
21087,8,4,medium,medium,medium,medium,low,medium,medium,medium
21089,8,4,medium,medium,medium,medium,medium,medium,medium,low
21090,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21091,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21092,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21093,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21094,8,4,medium,medium,medium,medium,medium,medium,medium,low
21095,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21096,8,4,medium,medium,medium,medium,low,medium,medium,medium
21097,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21098,8,5,medium,medium,medium,medium,medium,medium,medium,low
21099,8,4,medium,medium,medium,medium,medium,medium,medium,low
21101,8,4,medium,medium,low,medium,low,medium,medium,medium
21102,8,4,medium,low,low,low,low,medium,medium,medium
21103,8,3,medium,medium,medium,medium,medium,medium,low,medium
21105,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21106,8,4,medium,medium,medium,medium,medium,medium,medium,low
21107,8,4,medium,medium,medium,medium,medium,medium,medium,low
21109,8,4,medium,medium,medium,medium,low,medium,medium,medium
21110,8,4,medium,medium,medium,medium,medium,medium,medium,low
21111,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21112,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21113,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21114,8,5,medium,medium,medium,medium,medium,medium,medium,low
21115,8,4,medium,medium,low,medium,low,medium,medium,medium
21116,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21118,8,5,medium,medium,medium,medium,medium,medium,medium,low
21119,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21120,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21122,8,5,medium,medium,medium,medium,medium,medium,medium,low
21123,8,5,medium,medium,medium,medium,medium,medium,medium,low
21126,8,3,medium,medium,low,medium,low,medium,medium,medium
21127,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21129,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21130,8,5,medium,medium,medium,medium,medium,medium,medium,low
21131,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21132,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21133,8,4,medium,medium,medium,medium,medium,medium,medium,low
21134,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21135,8,5,medium,medium,medium,medium,medium,medium,medium,low
21136,8,4,medium,medium,medium,medium,medium,medium,medium,low
21137,8,4,medium,medium,medium,medium,medium,medium,medium,low
21138,8,4,medium,medium,medium,medium,medium,medium,medium,low
21140,8,3,low,low,low,low,low,low,medium,medium
21141,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21142,8,4,medium,medium,medium,medium,low,medium,medium,medium
21143,8,4,medium,medium,medium,medium,medium,medium,medium,low
21144,8,4,medium,medium,medium,medium,medium,medium,medium,low
21145,8,4,medium,low,low,low,low,medium,high,high
21146,8,5,medium,medium,medium,medium,medium,medium,medium,low
21147,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21148,8,4,medium,medium,low,medium,medium,medium,medium,medium
21149,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21150,8,3,medium,medium,low,low,low,medium,medium,medium
21151,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21153,8,4,medium,medium,low,low,low,medium,high,medium
21154,8,4,medium,medium,low,medium,low,medium,medium,medium
21155,8,4,medium,medium,medium,medium,medium,medium,medium,low
21156,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21157,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21158,8,4,medium,medium,low,low,medium,medium,medium,medium
21159,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21160,8,4,medium,medium,low,medium,medium,medium,medium,medium
21161,8,4,medium,medium,low,medium,low,medium,medium,medium
21163,8,4,medium,medium,medium,medium,medium,medium,medium,low
21164,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21166,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21167,8,4,medium,medium,medium,medium,medium,medium,medium,low
21168,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21170,8,4,medium,medium,medium,medium,medium,medium,medium,low
21171,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21174,8,4,medium,medium,medium,medium,medium,medium,medium,low
21175,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21176,8,4,medium,medium,medium,medium,low,medium,medium,medium
21177,8,3,medium,low,low,low,medium,medium,medium,medium
21178,8,4,medium,medium,low,medium,low,medium,medium,medium
21179,8,4,medium,medium,medium,medium,low,medium,medium,low
21180,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21181,8,4,medium,medium,medium,medium,low,medium,medium,medium
21182,8,4,medium,medium,low,medium,low,medium,medium,medium
21183,8,4,medium,medium,low,medium,medium,medium,high,medium
21185,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21186,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21188,8,4,medium,medium,low,low,low,medium,medium,medium
21189,8,4,medium,medium,medium,medium,medium,medium,medium,low
21190,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21191,8,4,medium,medium,low,medium,medium,medium,medium,medium
21192,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21193,8,4,medium,medium,medium,medium,medium,medium,medium,low
21194,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21195,8,4,medium,medium,medium,medium,medium,medium,medium,low
21198,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21199,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21200,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21202,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21203,8,4,medium,medium,low,low,low,medium,medium,medium
21204,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21205,8,3,medium,low,low,low,low,medium,medium,medium
21206,8,4,medium,medium,low,low,low,medium,medium,medium
21207,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21208,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21209,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21210,8,4,medium,medium,low,medium,medium,medium,medium,medium
21211,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21213,8,4,medium,medium,medium,medium,medium,medium,medium,low
21214,8,4,medium,medium,medium,medium,low,medium,medium,medium
21215,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21217,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21218,8,5,medium,medium,medium,medium,medium,medium,medium,low
21219,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21220,8,4,medium,medium,low,low,medium,medium,medium,medium
21221,8,4,medium,medium,low,low,low,medium,medium,medium
21222,8,3,low,low,low,low,low,medium,medium,medium
21223,8,4,medium,medium,medium,medium,medium,medium,medium,low
21224,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21225,8,5,medium,medium,low,medium,low,medium,high,high
21227,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21229,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21230,8,4,medium,medium,medium,medium,low,medium,medium,medium
21233,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21235,8,4,medium,low,low,low,low,medium,medium,medium
21236,8,4,medium,medium,low,medium,medium,medium,medium,medium
21237,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21238,8,4,medium,medium,low,medium,medium,medium,medium,medium
21240,8,3,medium,low,low,low,medium,medium,medium,medium
21241,8,3,medium,medium,medium,medium,medium,medium,medium,medium
21244,8,3,medium,medium,low,low,medium,medium,medium,medium
21245,8,4,medium,medium,low,medium,low,medium,medium,medium
21246,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21247,8,4,medium,medium,low,medium,medium,medium,medium,medium
21248,8,3,medium,medium,low,low,low,medium,medium,medium
21249,8,5,high,medium,medium,medium,medium,medium,medium,medium
21250,8,5,high,medium,medium,medium,medium,high,medium,low
21251,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21253,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21255,8,4,medium,medium,low,medium,medium,medium,high,medium
21256,8,4,medium,medium,low,medium,medium,medium,medium,medium
21257,8,3,medium,medium,low,medium,medium,medium,medium,medium
21258,8,4,medium,medium,low,medium,low,medium,medium,medium
21259,8,4,medium,medium,medium,medium,medium,medium,medium,low
21261,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21262,8,4,medium,medium,low,low,low,medium,medium,medium
21263,8,4,medium,medium,low,medium,low,medium,medium,medium
21264,8,4,medium,medium,low,medium,medium,medium,medium,medium
21265,8,4,medium,medium,medium,low,medium,medium,medium,medium
21266,8,4,medium,medium,medium,medium,low,medium,medium,low
21268,8,4,medium,medium,medium,medium,medium,medium,medium,low
21269,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21271,8,3,medium,medium,low,low,low,medium,medium,medium
21272,8,4,medium,medium,medium,medium,medium,medium,medium,low
21273,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21274,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21275,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21276,8,4,medium,medium,medium,medium,low,medium,high,medium
21277,8,4,medium,medium,low,medium,medium,medium,medium,medium
21279,8,4,medium,medium,medium,medium,medium,medium,medium,low
21280,8,4,medium,medium,low,medium,medium,medium,high,medium
21281,8,5,medium,medium,medium,medium,medium,medium,medium,medium
21284,8,4,medium,medium,medium,medium,medium,medium,medium,low
21285,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21286,8,4,medium,medium,low,medium,low,medium,medium,medium
21287,8,4,medium,medium,medium,medium,medium,medium,medium,medium
21288,8,5,medium,medium,medium,medium,medium,medium,medium,low
21289,8,5,medium,medium,medium,medium,medium,medium,medium,low
21290,8,4,medium,medium,low,medium,low,medium,medium,medium
21291,8,3,medium,medium,low,medium,low,medium,medium,medium
21292,8,5,medium,medium,medium,medium,medium,medium,medium,medium
