essay_id,prompt_id,content_score,question1,question2,question3,question4,question5
18633,7,1.0,medium,medium,medium,medium,medium
18634,7,1.0,medium,medium,low,medium,medium
18635,7,2.0,medium,medium,medium,medium,medium
18636,7,3.0,high,high,high,high,medium
18637,7,3.0,medium,medium,medium,medium,medium
18638,7,1.0,medium,medium,medium,medium,medium
18639,7,2.0,low,medium,low,low,low
18640,7,3.0,high,medium,medium,medium,medium
18641,7,2.0,high,high,high,medium,medium
18642,7,2.0,medium,medium,medium,medium,medium
18643,7,2.0,low,low,low,low,low
18644,7,2.0,medium,medium,medium,medium,medium
18645,7,1.0,medium,medium,medium,medium,medium
18646,7,3.0,low,low,low,low,low
18647,7,2.0,medium,medium,medium,medium,medium
18648,7,3.0,high,medium,medium,medium,medium
18649,7,2.0,low,low,low,low,low
18650,7,3.0,medium,medium,medium,medium,medium
18651,7,3.0,medium,medium,medium,medium,medium
18652,7,3.0,low,low,medium,low,low
18653,7,3.0,medium,medium,medium,medium,medium
18654,7,2.0,medium,medium,medium,medium,medium
18655,7,3.0,high,medium,medium,medium,medium
18656,7,3.0,high,medium,medium,medium,medium
18657,7,3.0,low,low,low,low,low
18658,7,1.0,low,low,low,low,low
18659,7,2.0,medium,medium,medium,medium,medium
18660,7,2.0,medium,medium,medium,medium,medium
18661,7,2.0,medium,medium,medium,medium,medium
18662,7,2.0,high,high,high,high,medium
18663,7,2.0,medium,medium,low,medium,medium
18664,7,3.0,medium,medium,medium,medium,medium
18666,7,1.0,low,low,low,low,low
18667,7,2.0,low,low,low,low,low
18668,7,2.0,high,medium,high,medium,medium
18669,7,2.0,medium,medium,medium,medium,medium
18670,7,1.0,high,medium,medium,medium,medium
18671,7,2.0,high,medium,high,high,medium
18672,7,3.0,high,medium,medium,medium,medium
18674,7,2.0,low,medium,low,low,medium
18675,7,2.0,low,low,low,low,low
18676,7,3.0,low,low,low,low,low
18677,7,2.0,medium,medium,medium,medium,medium
18678,7,1.0,medium,medium,low,medium,medium
18680,7,1.0,low,low,low,low,medium
18681,7,3.0,medium,medium,medium,medium,medium
18682,7,3.0,low,low,low,low,low
18683,7,2.0,medium,medium,medium,medium,medium
18684,7,2.0,medium,medium,medium,medium,medium
18685,7,3.0,high,medium,high,medium,medium
18686,7,2.0,medium,low,low,medium,low
18688,7,1.0,medium,medium,low,medium,medium
18689,7,1.0,high,high,medium,medium,medium
18690,7,1.0,low,medium,low,medium,medium
18691,7,3.0,high,medium,medium,medium,medium
18693,7,1.0,medium,medium,medium,medium,medium
18694,7,2.0,medium,medium,medium,medium,medium
18695,7,2.0,high,high,high,high,medium
18696,7,3.0,low,low,low,low,low
18697,7,2.0,medium,medium,medium,medium,medium
18698,7,1.0,medium,medium,medium,medium,medium
18700,7,2.0,medium,medium,medium,medium,medium
18701,7,3.0,high,medium,medium,medium,medium
18702,7,3.0,medium,medium,medium,medium,medium
18703,7,2.0,medium,medium,low,medium,medium
18704,7,2.0,medium,medium,medium,medium,medium
18705,7,3.0,low,low,low,low,low
18706,7,1.0,low,low,low,low,low
18707,7,2.0,medium,medium,medium,medium,medium
18708,7,2.0,medium,medium,medium,medium,medium
18709,7,2.0,low,low,low,low,low
18710,7,2.0,low,medium,low,medium,medium
18711,7,2.0,medium,medium,medium,medium,medium
18712,7,2.0,medium,medium,low,low,medium
18713,7,2.0,medium,medium,medium,medium,medium
18714,7,2.0,low,low,low,low,low
18715,7,2.0,high,medium,high,medium,medium
18716,7,2.0,low,low,low,low,low
18717,7,1.0,low,medium,low,medium,medium
18718,7,1.0,low,low,low,low,low
18719,7,1.0,medium,medium,medium,medium,medium
18720,7,1.0,medium,medium,low,medium,medium
18721,7,2.0,low,low,low,low,low
18722,7,3.0,medium,medium,medium,medium,medium
18723,7,2.0,high,medium,medium,medium,medium
18724,7,3.0,low,low,low,low,low
18725,7,3.0,high,medium,medium,medium,medium
18726,7,3.0,high,medium,high,medium,medium
18727,7,1.0,low,medium,low,medium,medium
18729,7,2.0,medium,medium,medium,medium,medium
18730,7,2.0,low,low,low,low,low
18731,7,2.0,medium,medium,medium,medium,medium
18732,7,2.0,medium,medium,medium,medium,medium
18733,7,3.0,low,low,medium,medium,low
18734,7,0.0,low,low,low,low,low
18736,7,2.0,medium,medium,medium,medium,medium
18737,7,2.0,low,low,low,low,low
18738,7,2.0,medium,medium,medium,medium,medium
18739,7,1.0,low,low,low,low,low
18740,7,2.0,medium,medium,medium,medium,medium
18741,7,3.0,high,medium,medium,medium,medium
18742,7,1.0,medium,medium,medium,medium,medium
18743,7,1.0,low,low,low,medium,low
18744,7,2.0,high,medium,medium,medium,medium
18745,7,2.0,medium,medium,low,medium,medium
18747,7,1.0,low,low,low,low,low
18748,7,1.0,low,low,low,low,low
18749,7,1.0,low,low,low,low,low
18750,7,1.0,low,low,low,low,low
18751,7,3.0,medium,medium,medium,medium,medium
18752,7,2.0,medium,medium,medium,medium,medium
18753,7,1.0,low,low,low,low,low
18754,7,1.0,medium,medium,medium,medium,medium
18756,7,3.0,medium,medium,medium,medium,medium
18757,7,2.0,high,high,medium,medium,medium
18758,7,1.0,medium,medium,medium,medium,medium
18759,7,3.0,high,medium,medium,medium,medium
18760,7,2.0,medium,medium,medium,medium,medium
18761,7,3.0,medium,medium,medium,medium,medium
18762,7,2.0,medium,medium,medium,medium,medium
18763,7,2.0,high,high,medium,medium,medium
18764,7,1.0,medium,medium,low,medium,medium
18765,7,2.0,medium,medium,medium,medium,medium
18766,7,1.0,medium,medium,medium,medium,medium
18767,7,1.0,low,low,low,low,low
18768,7,2.0,low,low,low,low,low
18769,7,1.0,medium,medium,medium,medium,medium
18770,7,3.0,low,low,low,low,low
18771,7,3.0,high,high,medium,medium,medium
18772,7,2.0,medium,medium,medium,medium,medium
18773,7,1.0,low,medium,low,medium,medium
18774,7,2.0,medium,medium,medium,medium,medium
18775,7,3.0,high,medium,medium,medium,medium
18776,7,3.0,high,medium,medium,medium,medium
18777,7,2.0,low,low,low,low,low
18778,7,3.0,high,medium,medium,medium,medium
18779,7,3.0,high,high,medium,high,medium
18780,7,2.0,high,medium,medium,medium,medium
18781,7,1.0,low,low,low,low,low
18782,7,1.0,medium,medium,medium,medium,medium
18783,7,1.0,low,low,low,low,medium
18784,7,2.0,low,low,low,low,low
18785,7,1.0,low,low,low,low,low
18786,7,3.0,high,high,high,high,medium
18787,7,2.0,medium,medium,medium,medium,medium
18788,7,3.0,medium,medium,medium,medium,medium
18789,7,3.0,medium,low,low,medium,low
18790,7,2.0,medium,low,low,medium,medium
18791,7,3.0,medium,medium,medium,medium,medium
18792,7,2.0,medium,medium,medium,medium,medium
18793,7,3.0,low,low,low,medium,low
18794,7,1.0,low,medium,low,low,medium
18795,7,1.0,low,low,low,low,low
18796,7,2.0,medium,medium,medium,medium,medium
18797,7,1.0,medium,medium,medium,medium,medium
18798,7,3.0,high,low,high,high,low
18799,7,3.0,low,low,low,low,low
18800,7,2.0,medium,medium,medium,medium,medium
18801,7,2.0,low,low,low,low,low
18802,7,2.0,medium,medium,medium,medium,medium
18803,7,2.0,medium,medium,medium,medium,medium
18804,7,1.0,low,low,low,low,low
18805,7,2.0,high,medium,medium,medium,medium
18806,7,2.0,high,high,high,medium,medium
18807,7,1.0,medium,medium,medium,medium,medium
18808,7,1.0,low,low,low,medium,medium
18809,7,3.0,medium,medium,medium,medium,low
18810,7,3.0,medium,low,low,medium,medium
18811,7,3.0,medium,medium,medium,medium,medium
18812,7,2.0,medium,medium,medium,medium,medium
18813,7,1.0,low,low,low,low,low
18814,7,2.0,high,high,medium,medium,medium
18815,7,2.0,high,medium,medium,medium,medium
18816,7,2.0,medium,medium,medium,medium,medium
18817,7,2.0,high,medium,medium,medium,medium
18818,7,3.0,high,medium,high,high,medium
18819,7,2.0,medium,medium,medium,medium,medium
18820,7,2.0,medium,medium,medium,medium,medium
18821,7,3.0,medium,medium,medium,medium,medium
18822,7,1.0,low,low,low,low,low
18823,7,2.0,medium,medium,medium,medium,medium
18824,7,2.0,low,low,low,low,low
18825,7,3.0,medium,medium,medium,medium,medium
18826,7,3.0,high,medium,medium,medium,medium
18827,7,2.0,medium,medium,medium,medium,medium
18829,7,2.0,medium,medium,medium,medium,medium
18830,7,1.0,medium,medium,medium,medium,medium
18831,7,2.0,high,medium,medium,medium,medium
18832,7,3.0,medium,medium,medium,medium,medium
18833,7,3.0,medium,medium,medium,medium,medium
18834,7,2.0,medium,medium,medium,medium,medium
18835,7,3.0,high,medium,medium,medium,medium
18836,7,2.0,medium,medium,medium,medium,medium
18837,7,3.0,high,high,high,high,medium
18839,7,3.0,medium,medium,medium,medium,medium
18840,7,1.0,medium,medium,medium,medium,medium
18841,7,2.0,low,medium,low,low,medium
18842,7,3.0,medium,medium,medium,medium,medium
18843,7,2.0,medium,medium,medium,medium,medium
18844,7,1.0,low,low,low,low,low
18845,7,2.0,medium,medium,medium,medium,medium
18847,7,2.0,medium,medium,medium,medium,medium
18848,7,3.0,medium,medium,medium,medium,medium
18849,7,2.0,medium,medium,medium,medium,medium
18851,7,3.0,low,low,low,low,low
18852,7,2.0,low,low,low,low,low
18853,7,3.0,medium,medium,medium,medium,medium
18854,7,2.0,medium,low,low,low,medium
18855,7,2.0,medium,medium,medium,medium,medium
18856,7,1.0,low,medium,low,low,medium
18857,7,3.0,high,medium,high,medium,medium
18858,7,1.0,medium,medium,medium,medium,medium
18859,7,1.0,low,low,low,low,low
18860,7,2.0,medium,low,low,medium,medium
18861,7,2.0,low,low,low,low,low
18862,7,2.0,high,medium,medium,medium,medium
18863,7,2.0,low,low,low,low,low
18864,7,3.0,high,high,high,high,high
18865,7,2.0,high,medium,high,high,medium
18868,7,3.0,high,medium,medium,medium,medium
18870,7,3.0,medium,medium,medium,medium,medium
18871,7,2.0,medium,medium,medium,medium,medium
18872,7,3.0,low,low,low,low,low
18873,7,2.0,medium,medium,medium,medium,medium
18874,7,3.0,medium,medium,medium,medium,medium
18875,7,2.0,medium,medium,medium,medium,medium
18876,7,0.0,low,medium,low,low,medium
18877,7,2.0,low,low,low,low,low
18878,7,2.0,medium,medium,medium,medium,medium
18879,7,2.0,medium,medium,medium,medium,medium
18880,7,2.0,low,medium,low,medium,low
18881,7,2.0,high,high,medium,medium,medium
18882,7,2.0,medium,medium,medium,medium,medium
18883,7,3.0,medium,medium,medium,medium,medium
18884,7,3.0,low,low,low,low,low
18885,7,1.0,medium,medium,medium,medium,medium
18886,7,3.0,high,medium,high,medium,medium
18887,7,2.0,medium,medium,medium,medium,medium
18888,7,2.0,medium,medium,medium,medium,medium
18889,7,3.0,high,medium,medium,medium,medium
18890,7,3.0,low,low,low,low,low
18891,7,2.0,medium,medium,low,medium,medium
18892,7,2.0,high,high,high,high,medium
18894,7,2.0,medium,medium,medium,medium,medium
18895,7,1.0,medium,medium,medium,medium,medium
18896,7,3.0,low,low,low,low,low
18897,7,3.0,medium,medium,medium,medium,medium
18898,7,2.0,medium,medium,medium,medium,medium
18899,7,2.0,high,medium,medium,medium,medium
18900,7,2.0,medium,medium,medium,medium,medium
18901,7,2.0,medium,medium,medium,medium,medium
18902,7,1.0,medium,medium,low,low,medium
18903,7,1.0,medium,medium,medium,medium,medium
18904,7,1.0,low,low,low,low,low
18905,7,2.0,medium,medium,medium,medium,medium
18906,7,2.0,high,medium,high,medium,medium
18907,7,3.0,high,high,high,high,high
18908,7,2.0,medium,medium,medium,medium,medium
18909,7,2.0,high,medium,medium,medium,medium
18910,7,2.0,high,medium,medium,medium,medium
18911,7,1.0,low,medium,low,low,medium
18912,7,2.0,high,medium,medium,medium,medium
18913,7,1.0,low,low,low,low,medium
18914,7,2.0,low,low,low,low,low
18915,7,2.0,medium,medium,medium,medium,medium
18916,7,1.0,low,low,low,low,low
18917,7,3.0,high,medium,medium,medium,medium
18919,7,1.0,medium,medium,medium,medium,medium
18920,7,1.0,low,medium,low,low,medium
18921,7,3.0,low,low,low,low,low
18922,7,1.0,medium,medium,medium,medium,medium
18923,7,3.0,medium,medium,medium,medium,medium
18924,7,1.0,low,medium,low,medium,medium
18925,7,2.0,medium,medium,medium,medium,medium
18926,7,2.0,high,medium,medium,medium,medium
18927,7,2.0,medium,medium,medium,medium,medium
18928,7,2.0,medium,medium,medium,medium,medium
18929,7,3.0,low,low,low,low,low
18930,7,1.0,low,low,low,low,low
18931,7,1.0,medium,medium,medium,medium,medium
18932,7,2.0,medium,medium,medium,medium,medium
18933,7,2.0,medium,medium,medium,medium,medium
18934,7,3.0,low,low,low,low,low
18935,7,2.0,medium,medium,medium,medium,medium
18936,7,2.0,high,medium,medium,medium,medium
18937,7,2.0,medium,medium,medium,medium,medium
18938,7,2.0,low,low,low,low,low
18939,7,1.0,medium,medium,medium,medium,medium
18940,7,3.0,high,medium,medium,medium,medium
18941,7,1.0,low,low,low,low,low
18942,7,3.0,medium,medium,medium,medium,medium
18943,7,3.0,high,high,high,high,medium
18944,7,1.0,medium,medium,medium,medium,medium
18945,7,3.0,medium,medium,medium,medium,medium
18946,7,3.0,medium,medium,medium,medium,medium
18947,7,3.0,low,low,low,low,low
18949,7,2.0,medium,medium,medium,medium,medium
18950,7,2.0,medium,medium,medium,medium,medium
18951,7,2.0,high,high,high,medium,medium
18952,7,1.0,low,low,low,low,low
18954,7,3.0,high,high,high,high,medium
18955,7,3.0,medium,low,low,low,low
18956,7,1.0,low,low,low,low,low
18957,7,2.0,high,medium,medium,medium,medium
18958,7,0.0,low,low,low,low,low
18959,7,3.0,high,high,high,high,medium
18960,7,3.0,high,high,high,high,medium
18961,7,1.0,high,medium,medium,medium,medium
18962,7,2.0,medium,medium,medium,medium,medium
18963,7,3.0,low,low,low,low,low
18964,7,3.0,high,high,high,high,medium
18965,7,2.0,medium,low,medium,medium,medium
18967,7,2.0,low,low,low,low,low
18968,7,2.0,medium,medium,medium,medium,medium
18969,7,3.0,high,medium,medium,medium,medium
18970,7,1.0,medium,medium,medium,medium,medium
18971,7,1.0,low,low,low,low,low
18972,7,2.0,medium,medium,medium,medium,medium
18973,7,1.0,medium,medium,medium,medium,medium
18974,7,3.0,low,low,low,low,low
18976,7,1.0,medium,medium,medium,medium,medium
18977,7,3.0,medium,medium,medium,medium,medium
18978,7,3.0,high,medium,high,medium,medium
18979,7,2.0,high,medium,medium,medium,medium
18980,7,1.0,low,low,low,low,low
18981,7,2.0,high,medium,medium,medium,medium
18982,7,2.0,medium,medium,medium,medium,medium
18983,7,3.0,medium,medium,medium,medium,medium
18984,7,1.0,medium,medium,low,medium,medium
18985,7,3.0,medium,medium,low,medium,medium
18986,7,2.0,medium,medium,medium,medium,medium
18987,7,3.0,medium,medium,medium,medium,medium
18988,7,3.0,medium,medium,medium,medium,medium
18989,7,2.0,medium,medium,medium,medium,medium
18990,7,2.0,medium,medium,medium,medium,medium
18991,7,2.0,low,low,low,low,low
18993,7,1.0,medium,medium,low,medium,medium
18994,7,2.0,medium,medium,medium,medium,medium
18995,7,2.0,low,low,low,low,medium
18996,7,2.0,low,low,low,low,medium
18997,7,1.0,low,low,low,low,low
18998,7,2.0,medium,medium,medium,medium,medium
18999,7,2.0,medium,medium,medium,medium,medium
19000,7,2.0,medium,low,low,medium,low
19001,7,2.0,medium,medium,medium,medium,medium
19002,7,3.0,high,medium,high,medium,medium
19003,7,3.0,high,high,high,high,high
19004,7,1.0,low,low,low,low,low
19005,7,3.0,high,high,high,high,high
19006,7,2.0,low,low,low,low,low
19007,7,2.0,low,low,low,low,low
19008,7,1.0,medium,medium,medium,medium,medium
19009,7,2.0,low,low,low,low,low
19010,7,0.0,low,low,low,low,low
19011,7,2.0,medium,medium,medium,medium,medium
19012,7,2.0,medium,medium,medium,medium,medium
19013,7,2.0,low,low,low,low,low
19015,7,1.0,medium,medium,medium,medium,medium
19017,7,2.0,medium,medium,medium,medium,medium
19018,7,3.0,medium,medium,medium,medium,medium
19020,7,2.0,medium,medium,medium,medium,medium
19022,7,2.0,medium,medium,medium,medium,medium
19023,7,2.0,low,low,low,low,low
19024,7,2.0,high,medium,medium,medium,medium
19025,7,2.0,low,medium,low,low,medium
19026,7,2.0,low,medium,low,medium,medium
19027,7,1.0,low,low,low,low,low
19028,7,1.0,medium,medium,medium,medium,medium
19029,7,3.0,high,medium,medium,medium,medium
19030,7,3.0,high,medium,medium,medium,medium
19031,7,3.0,high,medium,medium,medium,medium
19032,7,1.0,medium,medium,medium,medium,medium
19033,7,1.0,medium,medium,low,medium,medium
19034,7,3.0,high,medium,medium,medium,medium
19035,7,2.0,high,medium,medium,medium,medium
19036,7,2.0,low,low,low,low,low
19037,7,2.0,medium,medium,medium,medium,medium
19038,7,2.0,low,low,low,low,low
19039,7,2.0,medium,medium,medium,medium,medium
19041,7,2.0,medium,medium,medium,medium,medium
19042,7,2.0,low,low,low,low,low
19044,7,1.0,medium,low,low,medium,low
19046,7,2.0,low,low,low,low,low
19047,7,2.0,medium,medium,medium,medium,medium
19048,7,1.0,medium,medium,medium,medium,medium
19049,7,3.0,high,medium,medium,medium,medium
19050,7,2.0,medium,medium,medium,medium,medium
19051,7,3.0,low,low,low,low,low
19052,7,3.0,high,medium,medium,medium,medium
19054,7,3.0,medium,medium,medium,medium,medium
19055,7,2.0,medium,medium,medium,medium,medium
19056,7,2.0,medium,medium,medium,medium,medium
19057,7,2.0,medium,medium,medium,medium,medium
19058,7,2.0,medium,medium,medium,medium,medium
19059,7,2.0,high,medium,medium,medium,medium
19060,7,2.0,medium,medium,medium,medium,medium
19061,7,1.0,medium,medium,low,medium,medium
19062,7,2.0,medium,medium,medium,medium,medium
19063,7,3.0,low,low,low,low,low
19064,7,1.0,medium,medium,medium,medium,medium
19065,7,2.0,medium,medium,medium,medium,medium
19068,7,3.0,low,medium,medium,low,medium
19069,7,2.0,medium,medium,medium,medium,medium
19070,7,1.0,low,low,low,low,low
19071,7,2.0,medium,medium,medium,medium,medium
19072,7,3.0,high,medium,high,medium,medium
19073,7,2.0,medium,medium,low,medium,medium
19076,7,2.0,low,low,low,low,low
19077,7,2.0,low,low,low,low,low
19078,7,2.0,medium,medium,medium,medium,medium
19079,7,3.0,medium,medium,medium,medium,medium
19080,7,1.0,low,medium,medium,medium,medium
19081,7,1.0,low,low,low,low,low
19082,7,2.0,low,low,low,low,low
19083,7,3.0,medium,medium,medium,medium,medium
19084,7,2.0,low,low,low,low,medium
19085,7,1.0,medium,medium,medium,medium,medium
19086,7,3.0,medium,medium,medium,medium,medium
19087,7,3.0,low,medium,low,medium,medium
19089,7,1.0,medium,medium,medium,medium,medium
19090,7,2.0,high,medium,medium,medium,medium
19091,7,2.0,medium,medium,low,low,medium
19092,7,2.0,medium,medium,medium,medium,medium
19093,7,1.0,low,medium,medium,medium,medium
19094,7,2.0,medium,medium,medium,medium,medium
19095,7,2.0,low,low,low,low,medium
19096,7,3.0,medium,medium,medium,medium,medium
19097,7,1.0,medium,medium,medium,medium,medium
19098,7,3.0,high,medium,high,medium,medium
19099,7,2.0,low,low,low,low,low
19100,7,3.0,high,medium,medium,medium,medium
19101,7,1.0,low,low,low,low,low
19102,7,3.0,high,medium,medium,medium,medium
19103,7,3.0,low,low,low,low,low
19104,7,3.0,medium,medium,medium,medium,medium
19105,7,2.0,medium,medium,medium,medium,medium
19106,7,3.0,high,high,high,high,high
19107,7,2.0,medium,medium,medium,medium,medium
19108,7,3.0,medium,medium,medium,medium,medium
19109,7,2.0,medium,medium,medium,medium,medium
19110,7,2.0,low,low,low,low,low
19111,7,2.0,medium,medium,medium,medium,medium
