essay_id,prompt_id,word_choice_score,question1,question2,question3,question4,question5,question6,question7,question8,question9
21107,8,4,high,medium,medium,high,high,medium,high,high,high
21109,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21110,8,4,medium,medium,medium,medium,high,medium,high,high,medium
21111,8,4,medium,medium,medium,high,medium,medium,medium,medium,medium
21112,8,4,medium,low,low,low,low,low,low,low,low
21113,8,5,low,low,low,low,low,low,low,low,low
21114,8,5,medium,medium,medium,medium,medium,medium,medium,medium,medium
21115,8,4,low,low,low,low,medium,low,low,medium,low
21116,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21118,8,5,high,medium,medium,medium,high,low,high,medium,medium
21119,8,4,low,low,low,low,low,low,low,medium,low
21120,8,5,high,high,high,high,high,medium,high,high,high
21122,8,5,high,high,high,high,high,high,high,high,high
21123,8,5,high,high,high,high,high,high,high,high,high
21126,8,3,low,low,low,low,low,low,low,medium,low
21127,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21129,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21130,8,5,high,high,high,high,high,high,high,high,high
21131,8,4,medium,medium,medium,medium,medium,medium,low,medium,medium
21132,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21133,8,4,medium,low,medium,medium,medium,low,medium,medium,medium
21134,8,4,medium,low,medium,high,low,medium,high,medium,low
21135,8,5,high,medium,medium,high,high,high,high,high,high
21136,8,4,medium,medium,medium,medium,high,medium,high,medium,medium
21137,8,4,high,high,high,high,high,medium,high,high,high
21138,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21140,8,3,low,low,low,low,low,low,low,low,low
21141,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21142,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21143,8,4,high,medium,medium,medium,high,medium,high,high,high
21144,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21145,8,4,low,low,low,low,low,low,low,low,low
21146,8,5,high,high,medium,high,high,high,high,high,medium
21147,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21148,8,4,low,low,low,low,low,low,low,low,low
21149,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21150,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21151,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21153,8,4,low,low,low,low,low,low,low,low,low
21154,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21155,8,4,medium,low,low,low,medium,low,low,medium,low
21156,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21157,8,4,low,low,low,low,low,low,low,low,low
21158,8,4,low,low,low,low,low,low,low,low,low
21159,8,5,high,medium,medium,high,high,high,high,high,high
21160,8,4,medium,medium,low,medium,medium,medium,medium,medium,medium
21161,8,4,low,low,low,low,low,low,low,low,low
21163,8,4,medium,low,low,low,medium,low,low,medium,low
21164,8,4,medium,low,low,low,low,low,low,medium,low
21166,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21167,8,4,medium,low,medium,low,medium,medium,high,medium,medium
21168,8,4,low,low,low,low,low,low,low,low,low
21170,8,4,high,medium,medium,high,high,medium,high,high,medium
21171,8,4,medium,medium,medium,medium,medium,medium,low,medium,medium
21174,8,4,medium,medium,medium,medium,high,medium,medium,medium,medium
21175,8,4,low,low,low,low,low,low,low,low,low
21176,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21177,8,3,medium,low,low,medium,low,medium,low,medium,low
21178,8,4,low,low,low,low,low,low,low,low,low
21179,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21180,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21181,8,4,medium,medium,medium,low,medium,medium,medium,medium,medium
21182,8,4,medium,low,low,low,medium,medium,low,medium,low
21183,8,4,low,low,low,low,low,low,low,low,low
21185,8,4,medium,medium,medium,medium,high,medium,high,medium,medium
21186,8,4,high,low,low,high,low,low,low,low,low
21188,8,4,medium,low,low,low,low,low,low,medium,low
21189,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21190,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21191,8,4,low,low,low,low,low,low,low,low,low
21192,8,4,low,low,low,low,low,low,low,low,low
21193,8,4,high,medium,medium,high,high,medium,high,high,high
21194,8,5,low,low,low,low,low,low,low,low,low
21195,8,4,high,medium,medium,medium,high,medium,high,high,medium
21198,8,4,medium,medium,low,low,medium,low,low,medium,medium
21199,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21200,8,5,high,high,high,high,high,high,high,high,high
21202,8,5,medium,medium,medium,high,high,medium,high,medium,high
21203,8,4,low,low,low,low,low,low,low,low,low
21204,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21205,8,3,medium,low,medium,medium,medium,medium,low,medium,low
21206,8,4,low,low,low,low,low,low,low,low,low
21207,8,5,medium,medium,medium,medium,medium,low,medium,medium,medium
21208,8,4,low,low,low,high,low,low,high,low,low
21209,8,4,low,low,low,low,low,low,low,low,low
21210,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21211,8,4,high,medium,medium,medium,high,medium,high,high,medium
21213,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21214,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21215,8,4,medium,low,medium,low,medium,medium,low,medium,low
21217,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21218,8,5,high,medium,medium,high,high,medium,high,high,high
21219,8,4,medium,low,low,medium,high,medium,low,medium,low
21220,8,4,medium,low,low,medium,medium,low,medium,medium,medium
21221,8,4,medium,low,low,low,medium,medium,low,medium,low
21222,8,3,low,low,low,low,low,low,low,low,low
21223,8,4,medium,medium,medium,high,high,medium,high,medium,medium
21224,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21225,8,5,medium,low,low,low,low,low,low,low,low
21227,8,4,medium,low,low,medium,medium,low,medium,medium,medium
21229,8,4,medium,medium,medium,high,high,medium,medium,medium,medium
21230,8,4,medium,low,low,low,low,low,low,low,low
21233,8,4,low,low,low,low,low,low,low,low,low
21235,8,4,medium,low,low,low,low,low,low,low,low
21236,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21237,8,4,medium,medium,medium,high,medium,low,high,medium,low
21238,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21240,8,3,medium,medium,medium,medium,medium,medium,low,medium,medium
21241,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21244,8,3,low,low,low,medium,low,low,low,low,low
21245,8,4,low,low,low,low,low,low,low,low,low
21246,8,4,low,low,low,low,low,low,low,low,low
21247,8,4,low,low,low,low,low,low,low,low,low
21248,8,3,medium,low,low,medium,medium,medium,low,medium,low
21249,8,5,high,medium,high,high,high,medium,high,high,high
21250,8,5,high,high,high,high,high,high,high,high,high
21251,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21253,8,4,medium,low,medium,medium,medium,medium,low,medium,low
21255,8,4,low,low,low,low,low,low,low,low,low
21256,8,4,low,low,low,low,low,low,low,low,low
21257,8,3,medium,low,medium,medium,medium,medium,low,medium,medium
21258,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21259,8,4,high,medium,medium,medium,high,medium,high,medium,medium
21261,8,4,medium,low,low,medium,low,medium,medium,medium,low
21262,8,4,medium,low,low,low,low,low,low,low,low
21263,8,4,low,low,low,low,low,low,low,low,low
21264,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21265,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21266,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21268,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21269,8,5,high,medium,medium,medium,high,medium,high,high,high
21271,8,3,medium,low,low,low,medium,medium,low,medium,low
21272,8,4,low,low,low,low,low,low,low,low,low
21273,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21274,8,4,medium,medium,medium,low,medium,medium,low,medium,medium
21275,8,4,low,low,low,low,low,low,low,low,low
21276,8,4,low,low,low,low,low,low,low,low,low
21277,8,4,medium,low,low,low,low,medium,low,medium,low
21279,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21280,8,4,low,low,low,low,low,low,low,low,low
21281,8,5,medium,medium,medium,medium,medium,medium,medium,medium,medium
21284,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21285,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21286,8,4,medium,low,medium,low,medium,medium,medium,medium,medium
21287,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21288,8,5,high,low,low,high,high,low,high,high,high
21289,8,5,medium,medium,medium,high,medium,high,high,medium,medium
21290,8,4,medium,low,low,low,low,low,low,medium,low
21291,8,3,medium,low,low,low,low,low,medium,medium,medium
21292,8,5,high,medium,high,high,high,medium,high,high,high
21293,8,4,low,low,low,low,low,low,low,low,low
21294,8,3,low,low,low,low,low,low,low,low,low
21295,8,5,medium,medium,medium,high,high,medium,medium,medium,medium
21296,8,4,medium,medium,medium,medium,high,medium,medium,medium,medium
21297,8,4,low,low,low,low,low,low,low,low,low
21298,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21299,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21300,8,5,high,high,high,high,high,high,high,high,high
21301,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21302,8,4,medium,low,medium,low,medium,medium,high,medium,medium
21304,8,4,high,medium,medium,high,high,medium,high,high,high
21306,8,5,medium,low,medium,medium,high,low,high,medium,medium
21307,8,3,low,low,low,low,low,low,low,low,low
21308,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21309,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21310,8,4,high,medium,medium,high,high,medium,medium,high,high
21312,8,3,low,low,low,low,low,low,low,low,low
21315,8,4,high,medium,high,medium,high,medium,high,high,high
21318,8,3,medium,low,medium,low,medium,medium,low,medium,medium
21319,8,5,high,high,high,high,high,high,high,high,high
21321,8,4,high,medium,medium,high,high,medium,high,high,high
21322,8,4,medium,medium,low,medium,medium,medium,medium,medium,medium
21323,8,4,medium,medium,medium,medium,high,medium,high,high,medium
21324,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21325,8,5,high,medium,medium,high,high,medium,high,medium,high
21327,8,4,low,low,low,low,low,low,low,low,low
21329,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21330,8,4,medium,low,medium,low,medium,low,medium,medium,medium
21331,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21332,8,4,medium,low,medium,medium,medium,medium,low,medium,low
21333,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21334,8,3,low,low,low,low,low,low,low,low,low
21336,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21338,8,4,medium,low,low,medium,low,low,low,low,low
21339,8,4,low,low,low,low,low,low,low,low,low
21340,8,4,high,medium,medium,medium,high,medium,medium,medium,medium
21342,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21343,8,5,medium,medium,medium,medium,medium,medium,high,medium,medium
21344,8,5,medium,medium,medium,medium,medium,medium,medium,medium,low
21345,8,4,medium,low,medium,medium,medium,medium,low,medium,medium
21346,8,3,low,low,low,low,low,low,low,low,low
21347,8,4,medium,low,low,medium,medium,low,low,medium,low
21348,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21350,8,4,low,low,low,low,low,low,low,low,low
21351,8,4,low,low,low,low,low,low,low,low,low
21352,8,4,medium,low,low,medium,medium,low,low,medium,low
21354,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21355,8,3,low,low,low,low,low,low,low,low,low
21356,8,4,medium,low,medium,low,low,low,low,medium,low
21357,8,4,low,low,low,low,low,low,low,low,low
21358,8,5,high,low,medium,high,high,medium,high,high,high
21360,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21361,8,5,medium,low,low,low,low,low,high,medium,low
21364,8,5,medium,low,medium,low,medium,medium,low,medium,low
21365,8,4,low,low,low,low,low,low,low,low,low
21366,8,4,high,high,medium,high,high,medium,high,high,medium
21367,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21369,8,4,low,low,low,low,low,low,low,low,low
21370,8,4,low,low,low,high,low,low,high,low,low
21373,8,5,high,medium,medium,high,high,medium,high,medium,high
21374,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21375,8,4,high,medium,medium,medium,high,medium,high,high,medium
21377,8,4,low,low,low,medium,low,low,low,low,low
21379,8,4,medium,low,low,low,medium,medium,medium,medium,medium
21380,8,4,low,low,low,low,low,low,low,low,low
21382,8,4,high,medium,medium,high,high,medium,medium,medium,medium
21383,8,4,high,high,high,high,high,medium,high,high,high
21384,8,4,medium,medium,low,low,medium,medium,medium,medium,low
21385,8,5,high,medium,medium,high,high,medium,high,high,high
21386,8,4,low,low,low,low,low,low,low,low,low
21387,8,4,medium,low,low,low,medium,low,low,medium,low
21388,8,4,medium,medium,medium,medium,high,medium,high,medium,medium
21389,8,2,low,low,low,low,low,low,low,low,low
21390,8,4,low,low,low,low,low,low,low,low,low
21391,8,4,medium,low,low,low,low,low,low,medium,low
21392,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21393,8,3,medium,low,low,low,low,low,low,low,low
21394,8,4,medium,low,low,low,low,low,low,medium,low
21397,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21398,8,5,high,medium,high,high,high,high,high,high,high
21399,8,3,low,low,medium,low,low,medium,low,medium,low
21403,8,4,medium,low,low,low,low,low,low,medium,low
21404,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21405,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21407,8,4,medium,low,low,medium,medium,medium,low,medium,low
21408,8,3,medium,low,medium,low,medium,medium,low,medium,medium
21409,8,5,high,low,low,high,high,low,high,low,low
21410,8,4,high,medium,medium,medium,high,medium,high,high,high
21411,8,4,low,low,low,low,low,low,low,low,low
21412,8,4,low,low,low,low,low,low,low,low,low
21413,8,5,high,medium,medium,high,high,medium,high,high,medium
21414,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21415,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21416,8,4,medium,medium,medium,medium,high,medium,medium,medium,medium
21418,8,5,medium,medium,medium,medium,medium,medium,medium,medium,medium
21419,8,5,medium,low,medium,low,medium,medium,medium,medium,medium
21421,8,5,low,low,low,low,low,low,low,low,low
21422,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21424,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21425,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21426,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21427,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21428,8,3,low,low,low,low,low,low,low,low,low
21429,8,6,low,low,low,low,low,low,low,low,low
21431,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21432,8,5,high,high,high,high,high,high,high,high,high
21433,8,4,high,low,medium,high,high,medium,high,medium,medium
21434,8,4,medium,low,medium,low,medium,low,low,medium,low
21436,8,4,medium,low,low,low,medium,low,low,medium,low
21437,8,4,low,low,low,low,low,low,low,medium,low
21438,8,5,medium,low,low,low,low,low,low,medium,low
21440,8,4,medium,low,medium,low,medium,medium,low,medium,medium
21441,8,5,high,medium,medium,medium,high,medium,high,high,medium
21442,8,4,medium,medium,medium,medium,medium,medium,high,medium,medium
21443,8,5,medium,medium,medium,medium,medium,medium,medium,medium,medium
21444,8,4,medium,low,low,low,medium,medium,low,medium,low
21446,8,4,low,low,low,low,low,low,low,low,low
21447,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21448,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21449,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21450,8,4,medium,low,low,medium,medium,medium,medium,medium,low
21451,8,5,high,high,high,high,high,high,high,high,high
21452,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21453,8,4,medium,low,medium,medium,medium,medium,medium,medium,medium
21454,8,4,low,low,low,low,low,low,low,low,low
21456,8,4,high,low,low,high,high,low,low,high,low
