essay_id,Phraseology_score,question1,question2,question3,question4,question5
8CB065FDF95D,4.0,medium,high,medium,medium,medium
8CB337D8D65C,3.5,medium,medium,medium,medium,medium
8CE5BAD8AF45,2.5,medium,medium,medium,medium,low
8CFDD16685D4,2.5,medium,medium,medium,medium,medium
8D00FE53EC71,3.0,low,low,low,low,low
8D0511CAA8B4,3.5,medium,medium,medium,medium,low
8D3B7420BD7A,1.5,low,low,low,low,low
8D4183A83E96,2.5,medium,medium,low,low,low
8D49AD0975A1,3.0,low,low,low,low,low
8D59FC8F6696,4.0,medium,medium,medium,medium,medium
8D6424E93B3A,2.0,medium,medium,medium,medium,medium
8D6DFE5DD236,3.0,medium,medium,medium,low,low
8D87BB07D992,3.5,medium,medium,medium,medium,low
8D9B9718475E,3.5,medium,medium,medium,medium,medium
8DD7BB17BB28,3.5,medium,medium,medium,medium,low
8DDCA8D2FDD3,2.5,medium,medium,medium,medium,medium
8DE078C527C1,2.5,medium,medium,medium,medium,low
8E053EA4FE6F,3.5,low,medium,low,low,low
8E1B32095441,2.5,medium,medium,medium,medium,medium
8E38DC6AE950,3.0,medium,medium,low,low,low
8E40E03B113A,4.0,high,high,high,high,medium
8E6C29D7E3E9,4.5,medium,medium,medium,medium,medium
8EB647435835,3.0,low,low,low,low,low
8EC4B56C6F75,2.5,medium,medium,medium,low,low
8EC926036A45,4.0,medium,medium,medium,low,low
8EE13BF993A0,3.5,medium,medium,medium,medium,low
8EF1139A2B72,2.5,medium,medium,low,low,low
8F83A71F53F4,2.5,medium,medium,medium,medium,low
8F8C9072F643,2.5,medium,medium,low,low,low
8F99596B66B6,2.5,medium,medium,medium,medium,medium
8FE60434BEFF,2.5,low,low,low,low,low
8FFD574898BE,4.0,medium,medium,medium,medium,medium
9009B5C53A85,3.0,low,low,low,low,low
901DD3AC6032,4.0,medium,medium,low,low,low
902459E92932,4.0,medium,medium,medium,medium,medium
9030EFBD331B,3.0,low,low,low,low,low
904037B7B0CD,4.0,medium,medium,medium,medium,medium
905C98ADBF85,3.5,medium,medium,medium,medium,low
9064E2825B06,3.0,medium,medium,low,low,low
906C4B27ECA9,3.5,medium,medium,medium,medium,medium
906C732BF214,2.5,medium,medium,medium,medium,medium
907FCE7FFE24,2.5,low,low,low,low,low
909C7B5CBE2F,2.5,medium,medium,medium,medium,low
90B0118A8C55,2.0,low,low,low,low,low
90B40FDB2EF6,4.5,medium,medium,medium,medium,medium
90CCB4327B0A,2.5,low,low,low,low,low
90E603794946,2.0,medium,medium,medium,medium,low
91238475895A,3.0,medium,medium,medium,medium,medium
9130571B0792,4.0,medium,medium,medium,low,low
91372CA48CAE,2.0,low,low,low,low,low
914A5E042E73,4.0,medium,medium,medium,medium,medium
916C937AF222,3.5,medium,high,medium,medium,medium
9174D620243B,3.0,medium,medium,medium,medium,medium
91A922E324EC,3.5,medium,medium,low,low,low
91D667A03FB6,3.0,medium,medium,medium,medium,low
91FDC448604B,4.0,medium,high,high,high,medium
9213A16C1A0A,2.5,medium,medium,medium,medium,low
922A1C015DCD,2.5,low,low,low,low,low
923BD228CDDA,3.5,low,low,low,low,low
9253C0D51EB0,3.0,low,low,low,low,low
92565F628A4C,3.0,low,medium,low,low,low
9261603E41C8,3.5,medium,medium,medium,medium,low
9265866A217A,2.5,medium,medium,low,low,low
9268A2901736,2.5,low,low,low,low,low
9271B11A158B,4.0,medium,medium,low,low,low
927D06466966,3.5,medium,medium,medium,medium,low
927D5ACDC3B9,3.0,medium,medium,medium,medium,medium
927FAB84487B,2.0,low,low,low,low,low
9287BCFD009E,2.5,medium,medium,medium,medium,low
92970A5AF246,4.5,high,high,high,high,high
92B25E7B3454,3.5,medium,medium,medium,medium,medium
92CF5E341FEC,3.5,medium,medium,medium,medium,medium
92DDD916396F,3.0,medium,medium,low,low,low
930CE04D2DAF,2.5,low,low,low,low,low
9314D1638985,4.0,medium,medium,medium,medium,low
933951E2A198,3.5,medium,medium,medium,medium,low
934BB35BE9F2,4.0,medium,medium,medium,medium,medium
9369F3BF7C51,3.0,medium,medium,medium,medium,medium
936D63E8CE0B,3.5,medium,medium,medium,medium,medium
93B5C7FC9351,2.0,medium,low,low,low,low
93BEF2162D6C,3.5,medium,medium,medium,medium,low
93D23741DD11,3.0,medium,medium,low,low,low
93D6E4071601,3.0,low,low,low,low,low
93EA913C89C6,3.0,medium,medium,medium,medium,medium
9402CA39435E,3.5,medium,medium,medium,medium,medium
940EEB1561ED,3.0,medium,medium,medium,medium,medium
942D557570C9,3.0,medium,medium,medium,medium,low
947DF52352AB,3.0,medium,medium,medium,medium,medium
948B9EFAC74B,2.5,low,low,low,low,low
9497054F9CEB,2.0,medium,medium,medium,low,low
949974998B03,3.5,medium,medium,medium,medium,medium
949FD30AE763,2.0,medium,medium,medium,medium,medium
94A712588FB4,4.0,medium,medium,medium,low,low
94DC89CA8F6B,2.5,medium,medium,medium,medium,low
94E20289E580,3.5,medium,medium,medium,medium,medium
94F05E31709D,3.0,medium,medium,medium,medium,medium
9506E6BEBEAA,3.5,medium,medium,low,low,low
953175E98C3D,2.0,medium,medium,medium,medium,medium
9545A69BE4CE,3.0,medium,medium,medium,medium,medium
954D9607B1D2,2.5,medium,medium,medium,medium,low
955B5FFB4D63,3.5,medium,medium,medium,medium,low
956FB6386B52,2.5,medium,medium,medium,medium,medium
95A0BBA6D7DC,3.5,medium,medium,medium,medium,medium
95E7E12842DB,2.5,medium,medium,medium,medium,low
95ED999794FE,3.5,medium,medium,medium,medium,low
9616D1663C9A,3.5,low,low,low,low,low
9626F8457699,4.0,low,low,low,low,low
965461CCC928,3.5,medium,medium,medium,medium,medium
966F39486EC8,4.0,medium,medium,low,low,low
96BB56F10856,3.5,medium,medium,medium,medium,medium
96CD68CA4875,3.0,medium,medium,medium,medium,low
96D2EA38F2B4,3.0,medium,medium,medium,medium,low
96D3BFD293D8,3.0,medium,medium,medium,medium,medium
96E7F9D0866D,3.5,medium,high,medium,high,medium
96F77EF710CD,3.5,medium,medium,medium,medium,medium
970F93EC61BC,2.5,medium,medium,low,medium,low
970FD5B16A03,2.0,low,low,low,low,low
971004AB4EED,3.5,low,medium,low,low,low
972B3C50EBAE,2.5,medium,medium,medium,low,low
972C09AF7E70,2.5,medium,medium,medium,low,low
972D1B96C02D,2.5,medium,medium,low,low,low
97552735D8A9,3.0,medium,medium,low,low,low
975CEE424F3B,4.0,medium,medium,medium,medium,medium
976AFB7A07F5,2.5,low,low,low,low,low
978B0771857C,2.0,low,low,low,low,low
9791B50E0F25,3.5,medium,medium,medium,low,low
979F330774B9,3.5,medium,medium,medium,medium,medium
97E0749970A6,3.0,medium,medium,medium,medium,medium
97EC9FB7C355,4.0,medium,medium,medium,medium,low
9804116DD112,3.0,medium,medium,medium,medium,low
9812A74D74C4,3.0,medium,medium,medium,medium,low
9820AAB8EFE1,4.0,high,high,high,high,medium
983C17593419,3.0,medium,medium,medium,medium,low
9844C7BF41F6,3.0,low,medium,medium,medium,low
984C1FDC4031,4.0,medium,medium,medium,medium,low
9854782DAC30,3.5,medium,medium,low,low,low
98784D1F98ED,3.5,medium,medium,low,medium,low
987A62FA9CDB,4.0,low,low,low,low,low
98A2E5BC3A98,3.0,medium,medium,low,low,low
98A980CA6B11,3.0,low,low,low,low,low
98AC0A073F29,3.0,low,low,low,low,low
98B07848E603,3.5,low,low,low,low,low
98BD2D5840A1,2.0,medium,medium,medium,medium,medium
98E96A854A91,2.5,low,medium,low,low,low
98EF05EF3698,2.5,medium,medium,medium,low,low
98F4A26338C4,2.0,low,low,low,low,low
99031AEAD3EE,4.0,medium,medium,medium,low,low
990FCE4EC6FF,3.0,medium,medium,medium,medium,medium
991748F8ED61,3.0,low,medium,low,low,low
993B1A123D61,3.5,medium,medium,medium,low,low
993D47113000,2.0,low,medium,low,medium,low
9944BB5157B6,2.5,medium,medium,medium,medium,low
995AD395F09F,2.5,medium,medium,low,medium,low
99626B5F22A6,2.5,medium,medium,medium,medium,medium
996764E29E92,2.5,medium,medium,low,low,low
999895B0DC9F,2.0,medium,medium,medium,medium,low
999F3229AC57,2.0,medium,medium,low,low,low
99CB649E10A5,3.0,medium,medium,medium,low,low
99D067A7FA9C,3.0,medium,medium,medium,low,low
9A10C597B6BC,3.5,medium,medium,medium,medium,medium
9A117FFDFB30,3.0,high,high,high,high,medium
9A1897B5D29F,3.5,medium,medium,medium,medium,low
9A1B30581F54,3.0,medium,medium,medium,medium,low
9A1F733B06A2,3.5,medium,medium,medium,medium,low
9A2C525A20C6,3.0,low,medium,low,low,low
9A33088946CB,4.0,medium,high,high,high,medium
9A4200CCD3BC,3.0,medium,medium,medium,medium,low
9A5FAADC54FB,2.5,low,low,low,low,low
9A6D8AC7E408,3.5,medium,medium,medium,medium,medium
9A757FBBB15D,3.5,medium,medium,medium,medium,medium
9A76FBF5B3FC,2.5,low,low,low,low,low
9A7B94968ABD,4.0,medium,medium,medium,medium,medium
9A8545307253,4.0,medium,medium,medium,medium,medium
9AB757B6EF7E,3.0,low,low,low,low,low
9AC72CCC1BB7,2.5,medium,medium,medium,medium,medium
9AE20CDA53FD,3.0,medium,medium,medium,medium,medium
9AE61AE83E69,4.0,medium,medium,medium,medium,medium
9AE938B25BE2,2.0,low,low,low,low,low
9B09815887CF,2.5,low,low,low,low,low
9B3C82FCAE6A,4.0,medium,medium,medium,medium,medium
9B53D3FE8302,4.5,medium,medium,medium,medium,low
9B6A95DD8E05,2.5,medium,medium,medium,medium,medium
9B6C97052EF1,3.0,medium,medium,low,low,low
9B6CD977EC75,3.5,medium,medium,medium,medium,medium
9B9FEFC6AF83,3.0,medium,medium,medium,medium,medium
9BA55DFD0D13,3.5,medium,medium,medium,medium,medium
9BD1C9E4C34F,3.0,medium,medium,medium,medium,low
9BEB865D0B79,3.5,high,high,medium,medium,medium
9C1560BB2AF0,3.0,medium,medium,medium,medium,low
9C245C1269BA,3.5,medium,medium,medium,medium,medium
9C4A6824257B,3.0,low,low,low,low,low
9C7E63994A83,2.5,low,low,low,low,low
9C926EF2F15D,3.0,medium,medium,low,low,low
9C94371534B7,2.0,low,low,low,low,low
9CDD8FC77D5A,2.5,medium,medium,medium,medium,medium
9CEB3968EE3D,3.0,medium,medium,medium,low,low
9CEEFC0D8C98,2.5,low,low,low,low,low
9D0BFC12EB89,2.5,medium,medium,medium,medium,medium
9D15DAF11FA8,2.5,medium,medium,medium,medium,medium
9D215C9F4233,3.0,medium,high,high,high,medium
9D334944FAF2,3.0,medium,medium,medium,medium,medium
9D33CC6B9AEF,3.5,low,medium,low,low,low
9D3EE733AE65,4.0,medium,medium,medium,medium,medium
9D5052A74EAE,3.0,low,low,low,low,low
9D5472DCAF57,3.0,medium,medium,medium,medium,low
9D7C27E25723,4.5,medium,high,medium,medium,medium
9D7FEACADF52,3.0,low,low,low,low,low
9D9292F7D513,3.5,medium,medium,medium,medium,medium
9DCB6309A010,2.5,low,low,low,low,low
9DED0DC496DC,3.5,medium,medium,low,low,low
9E0496713829,4.0,medium,medium,medium,medium,low
9E3B7D421238,3.5,medium,medium,low,low,low
9E4B02A389B4,4.0,medium,medium,medium,medium,medium
9E4E221D8419,4.0,medium,medium,medium,medium,medium
9E560D6E24E5,3.0,medium,medium,low,low,low
9E59DA563201,3.0,medium,medium,medium,medium,medium
9E7045A798AE,4.0,medium,medium,medium,medium,medium
9E878F892939,3.0,low,medium,low,low,low
9E987A93FC75,3.5,medium,medium,medium,medium,low
9EBD479D1915,3.0,low,low,low,low,low
9F13985E86E4,2.5,medium,medium,medium,medium,medium
9F34600E756D,2.5,low,low,low,low,low
9F3F53EF78E8,4.0,medium,medium,medium,medium,medium
9F44BE9A9EDF,3.0,medium,medium,medium,medium,low
9F5618D49469,3.5,medium,medium,medium,medium,medium
9F5DEA54203D,3.5,medium,medium,medium,medium,medium
9F5F9E546CE8,3.0,medium,medium,low,low,low
9F62BF1DA2CA,2.5,medium,medium,medium,medium,medium
9F6FB90D22E4,3.0,low,low,low,low,low
9F7693C3152E,2.5,medium,medium,medium,low,low
9F79C14D7255,3.0,medium,medium,medium,low,medium
9F979C691167,3.0,low,medium,low,medium,low
9FA3EE5BDBCB,2.5,medium,medium,medium,medium,medium
9FB8AA7C6058,3.0,medium,medium,low,low,low
9FC1C837063A,3.0,medium,medium,low,low,low
9FEB704D817D,2.5,low,low,low,low,low
9FEDA127135A,3.0,low,medium,low,low,low
9FFDCC21CAA0,3.5,medium,medium,medium,medium,medium
9FFEF261F3AD,3.0,medium,medium,low,low,low
A0058B0DE9E6,3.5,medium,medium,medium,medium,low
A00BAAED44F1,3.0,medium,medium,medium,medium,low
A044B8E5308E,4.0,medium,medium,medium,medium,medium
A072BE57256A,3.0,medium,medium,medium,medium,medium
A0751521224A,4.0,medium,medium,medium,medium,medium
A08333A2F23E,4.0,low,low,low,low,low
A086225E6F9C,3.5,low,medium,low,low,low
A0AC5AEBD8C9,3.0,medium,medium,medium,medium,low
A0C5D3BB735F,3.0,medium,medium,medium,low,low
A0CC57255EF3,2.5,medium,medium,medium,medium,low
A0D0703304E6,2.5,low,low,low,low,low
A0DC2A57A3D8,3.0,medium,medium,medium,medium,medium
A0DD56A8332B,2.5,medium,medium,medium,medium,medium
A0E3127D3E13,4.0,medium,medium,medium,medium,low
A0E3136C3A22,2.0,low,low,low,low,low
A0FB8D2B5924,2.5,medium,medium,low,low,low
A111AFDA609A,3.5,medium,medium,medium,medium,medium
A11947097A2D,3.5,low,low,low,low,low
A12B9DCA0E27,3.0,medium,medium,medium,low,medium
A14414093914,3.5,medium,medium,medium,low,low
A144D48CC718,3.0,medium,medium,medium,medium,low
A168F8F9EA45,3.0,low,low,low,low,low
A1798F703A25,3.0,medium,medium,medium,medium,medium
A179E4E34D35,4.0,medium,medium,medium,medium,medium
A18AABF41A28,3.0,medium,medium,medium,medium,low
A1969089A3ED,2.5,medium,medium,medium,medium,medium
A1A83A14B53F,3.5,medium,medium,medium,low,low
A1CA186114A1,3.5,low,low,low,low,low
A202FBAF0CCD,3.5,low,medium,low,low,low
A2158F65C4A7,2.0,medium,medium,low,low,low
A220D1992B1F,3.5,medium,medium,medium,medium,medium
A22597E48F3D,3.5,medium,medium,medium,medium,medium
A226B08DA517,3.0,medium,medium,low,medium,low
A24A26929C07,4.5,medium,medium,low,medium,low
A25342583432,4.0,medium,medium,medium,low,low
A29A9D973316,4.0,medium,medium,medium,medium,low
A2A2CFBD6584,3.0,low,low,low,low,low
A2B64A578852,3.5,low,low,low,low,low
A2CDB8946896,3.5,medium,medium,medium,medium,medium
A2E1AFFE6311,2.0,medium,medium,medium,medium,medium
A309FD0EF7E0,3.5,medium,medium,medium,medium,low
A33132C469E0,3.5,low,low,low,low,low
A33655B05037,2.5,medium,medium,low,medium,low
A341C7C1DC13,2.5,low,medium,low,low,low
A3A0C0D9CE51,3.0,medium,medium,low,low,low
A3A5EA49EF04,3.5,medium,medium,medium,medium,low
A3ADD7AB0FB8,2.5,low,medium,low,low,low
A3D8B0794703,2.0,medium,medium,medium,medium,low
A3EF493EC7B6,2.5,low,low,low,low,low
A3F896A51CEA,3.0,medium,medium,medium,medium,low
A3F93157DBFA,2.5,medium,medium,low,low,low
A43056665FEC,4.0,low,low,low,low,low
A476784AFAFE,3.5,medium,high,medium,high,medium
A4795F763FDB,3.0,medium,medium,medium,low,low
A47A7FC31E3B,3.5,medium,medium,medium,medium,low
A5326EDD0E3C,3.5,medium,medium,low,medium,low
A5328D4B32DA,4.5,medium,medium,medium,medium,low
A540C5E958FE,3.0,medium,medium,medium,medium,low
A550F12DF252,4.0,medium,medium,medium,medium,medium
A559A96650EC,3.0,medium,medium,medium,medium,medium
A566B3142E27,2.5,medium,medium,low,medium,low
A5674229A03F,3.0,medium,medium,medium,medium,low
A56EABECBFF7,3.5,medium,medium,medium,low,low
A57FA17E3B26,2.5,medium,medium,medium,medium,low
A586DA61838A,3.0,medium,medium,medium,medium,low
A5876EA617E7,3.0,medium,medium,medium,medium,medium
A5A1A5D8D2B6,4.5,medium,medium,medium,medium,low
A5DCC6948E4E,4.5,high,high,high,high,medium
A5EBCAEBE97E,2.5,low,low,low,low,low
A5FAB4DB8F35,3.5,medium,medium,medium,medium,medium
A5FEC9B44BC9,4.0,medium,medium,medium,medium,medium
A602B3AB2A45,3.0,high,high,high,high,medium
A60739AB2B4F,4.0,medium,medium,medium,medium,medium
A621FE2647DB,4.0,medium,medium,medium,medium,low
A63329FD7076,4.0,medium,medium,medium,medium,medium
A6396FB3A94F,4.0,medium,medium,medium,medium,medium
A6546D2758D0,3.0,low,low,low,low,low
A662487415AE,3.5,medium,medium,medium,low,low
A66B93C3C8F1,3.0,medium,medium,low,low,low
A6B547CA4A45,3.0,medium,medium,medium,medium,medium
A6DF228DD8AE,3.5,medium,medium,low,low,low
A6F8BF2D876D,3.0,medium,medium,medium,medium,medium
A76359112A6E,3.0,medium,medium,medium,medium,low
A7C8AEE8D3BE,2.0,low,low,low,low,low
A7D61318AFAA,3.0,medium,medium,medium,low,low
A7ED341B576D,3.0,medium,medium,medium,medium,low
A7F018B9F440,2.0,medium,medium,low,medium,low
A7F29F16E2C2,3.5,medium,medium,medium,medium,medium
A80B12A8B100,3.5,medium,medium,medium,medium,low
A81066A2C947,4.5,medium,medium,medium,medium,medium
A83B2453CE03,3.5,medium,medium,medium,medium,medium
A85DD1E130BE,2.5,low,low,low,low,low
A85F9CF7691D,3.0,medium,medium,low,low,low
A85FD919A6EC,3.0,medium,medium,medium,medium,low
A867812F31A1,2.0,medium,medium,medium,medium,low
A86D10110587,2.5,medium,medium,medium,medium,medium
A871678F9C06,3.5,medium,medium,medium,medium,medium
A87ECDDAE5A1,4.0,medium,medium,medium,medium,medium
A8D2E8B0036A,2.5,medium,medium,medium,medium,medium
A8E686531564,4.5,low,low,low,low,low
A8E769B93F42,2.5,medium,medium,low,low,low
A90B2C92134F,2.0,low,low,low,low,low
A90D09A72B23,2.5,medium,medium,low,low,low
A91334BE97E8,3.5,medium,medium,medium,medium,low
A9260C7203ED,4.0,medium,medium,medium,medium,medium
A92C1C2FAD7B,3.5,medium,medium,medium,medium,medium
A9308F011BF5,3.0,medium,medium,medium,medium,low
A93716CF3053,4.0,medium,medium,medium,medium,medium
A937D1CDF5E1,3.0,low,low,low,low,low
A938F2109682,2.5,medium,medium,medium,medium,medium
A94DF6C94028,3.5,high,high,high,high,medium
A95281B6AAF0,3.5,medium,medium,medium,low,low
A95A92435F9B,3.0,medium,medium,medium,medium,low
A9679CC0C18F,3.5,medium,medium,medium,low,low
A96F036AA9A2,3.0,medium,medium,medium,medium,low
A973856BF33F,2.5,low,low,low,low,low
A97713ED6FB6,3.5,medium,medium,low,low,low
A97ECE986D5F,3.5,medium,medium,medium,medium,low
A9A003D289CA,3.0,high,high,high,medium,medium
A9A92BCA4B7D,4.0,medium,high,medium,medium,low
AA027A13F082,2.5,medium,medium,medium,medium,low
AA03F87A4A75,2.5,medium,medium,medium,medium,medium
AA114CB42E47,3.5,medium,medium,low,low,low
AA36E5B34D9E,2.5,medium,medium,medium,medium,medium
AA36E879B375,3.0,medium,medium,medium,medium,medium
AA449ECB2531,2.0,low,low,low,low,low
AA5E62173BB5,3.0,low,low,low,low,low
AA6F62C80F73,3.0,medium,medium,medium,low,low
AA8D0E4F44BF,3.0,low,low,low,low,low
AA930ED0EFA7,2.5,low,low,low,low,low
AA9429AD1038,2.0,low,medium,low,low,low
AAA887C1481B,2.5,medium,medium,low,low,low
AAABD4F8A515,3.5,medium,medium,medium,high,medium
AAEEA695FA5C,4.0,medium,medium,medium,medium,low
AAF5D100E836,2.5,medium,medium,medium,medium,medium
AAFE35314AEA,2.5,low,medium,low,low,low
AB134CC4DC6A,3.5,medium,medium,medium,medium,medium
AB16956A4C54,2.5,medium,medium,low,low,low
AB282AA96403,3.0,medium,medium,medium,medium,medium
AB2D5694FC11,4.0,medium,medium,medium,medium,medium
AB41CFD78D92,2.5,medium,medium,medium,medium,medium
AB425524DFA1,2.0,medium,high,medium,medium,medium
AB71DA6E71AE,3.0,medium,medium,medium,medium,low
AB7780D1225F,2.5,medium,medium,medium,low,low
AB98CC1D28B6,3.0,medium,medium,medium,medium,medium
ABA8CBA86662,3.0,medium,medium,medium,medium,medium
ABAC4A93E9C0,3.0,medium,medium,low,low,low
ABB4309578C6,3.5,medium,medium,medium,medium,low
ABB6A19842F1,4.0,medium,medium,medium,medium,medium
AC5079BBCB91,2.5,low,low,low,low,low
AC5A1579A352,3.5,medium,medium,medium,medium,medium
AC5CB628970E,3.5,medium,medium,medium,medium,medium
AC5E8ABEF0A5,3.0,medium,medium,medium,medium,medium
AC641CBD4DE7,2.0,low,low,low,low,low
AC9FF74CC392,4.0,medium,medium,medium,low,low
ACACA780CD37,3.5,medium,medium,medium,medium,medium
ACB54B594BF2,2.0,medium,medium,low,low,low
ACC570063AC8,3.5,medium,medium,medium,medium,medium
ACCB25B78915,3.0,medium,medium,medium,medium,medium
ACCDC0CDDDA5,3.0,medium,medium,medium,low,low
ACDF0CAAF77C,3.5,medium,medium,medium,medium,medium
ACE9A214AD3E,3.5,low,medium,low,low,low
ACF95B0AF0E9,3.0,medium,medium,medium,medium,medium
ACFF5D0AA57C,3.5,medium,medium,medium,low,low
AD3CEFFAB767,3.0,medium,medium,medium,medium,low
AD58682D517C,3.5,medium,medium,medium,medium,medium
AD6A562C13A3,3.0,medium,medium,medium,medium,low
AD7A25FEC2EA,3.0,medium,medium,medium,medium,low
AD7F1F3996C9,4.0,medium,medium,medium,medium,medium
AD969002FA6C,3.5,medium,medium,medium,medium,medium
AD97126ECA8A,3.5,medium,medium,low,medium,low
ADA94C47C57C,3.0,medium,medium,low,low,low
ADADD3AF30B1,3.0,medium,medium,medium,medium,low
ADBF971FC884,2.0,medium,medium,medium,medium,low
ADCF328F2A47,3.5,medium,medium,medium,medium,medium
ADDDF11AC807,3.5,medium,medium,low,low,low
AE0341CCEBDB,2.5,medium,medium,low,medium,low
AE05E192F608,4.0,medium,medium,medium,medium,medium
AE192E4C339E,3.5,medium,medium,medium,medium,low
AE31275EE38F,3.0,low,low,low,low,low
AE6109D4E4E0,3.5,medium,medium,medium,medium,medium
AE6AE119B52F,3.0,medium,medium,medium,medium,low
AE843F7B97A6,3.5,medium,medium,medium,medium,medium
AE9542EB602D,4.0,medium,medium,medium,medium,medium
AE96820CDAA2,4.0,high,high,high,high,medium
AE96DEBA74B3,3.0,medium,medium,low,low,low
AEA7922669A8,3.0,medium,medium,medium,medium,medium
AEAA569B59DC,3.5,medium,high,medium,medium,medium
AEDCDED235E6,2.5,low,low,low,low,low
AEF9724845DE,2.5,low,low,low,low,low
AEFD9E1DC8B0,3.5,medium,medium,medium,medium,medium
AF1146DE0A0D,2.5,medium,medium,medium,low,low
AF1692C0B93F,3.0,medium,medium,medium,low,low
AF1B8B6B94CD,2.0,low,low,low,low,low
AF2BD39A70D0,3.5,medium,medium,medium,medium,low
AF300B6AE444,4.0,medium,medium,medium,medium,medium
AF31964E08DE,3.0,medium,medium,medium,medium,medium
AF3B7259A43A,4.0,medium,medium,medium,medium,low
AF6A4C253262,3.5,low,low,low,low,low
AF7DB5739529,3.5,medium,medium,medium,low,low
AF8084B047A1,3.5,low,low,low,low,low
AFBB08A762EF,3.0,medium,medium,medium,medium,medium
