essay_id,prompt_id,language_score,question1,question2,question3
15917,6,0,medium,medium,medium
15918,6,3,medium,medium,medium
15919,6,1,medium,medium,medium
15920,6,2,high,medium,medium
15921,6,2,medium,medium,medium
15922,6,2,medium,medium,medium
15923,6,3,medium,medium,medium
15924,6,2,medium,medium,medium
15925,6,3,medium,medium,medium
15926,6,2,medium,medium,medium
15927,6,2,medium,medium,medium
15928,6,1,medium,medium,medium
15929,6,0,medium,medium,medium
15930,6,2,medium,medium,medium
15931,6,2,medium,medium,medium
15932,6,2,medium,medium,medium
15933,6,2,medium,medium,medium
15934,6,1,low,medium,low
15935,6,2,medium,medium,medium
15936,6,2,medium,medium,medium
15937,6,2,medium,medium,medium
15938,6,2,medium,medium,medium
15939,6,0,low,low,low
15940,6,3,high,medium,medium
15941,6,2,medium,medium,medium
15942,6,1,medium,medium,medium
15943,6,2,medium,medium,medium
15944,6,3,medium,medium,medium
15945,6,2,medium,medium,medium
15946,6,1,medium,medium,medium
15947,6,0,low,low,low
15948,6,2,medium,medium,medium
15949,6,1,medium,medium,medium
15950,6,2,high,medium,medium
15951,6,2,low,low,low
15952,6,3,medium,medium,medium
15953,6,2,medium,medium,medium
15954,6,2,medium,medium,medium
15955,6,2,medium,medium,medium
15956,6,2,medium,medium,medium
15957,6,2,medium,medium,medium
15958,6,1,medium,low,low
15959,6,3,medium,medium,medium
15960,6,0,low,low,low
15961,6,2,medium,medium,medium
15962,6,1,low,low,low
15963,6,2,high,medium,medium
15964,6,2,high,medium,medium
15965,6,2,medium,medium,medium
15966,6,2,medium,medium,medium
15967,6,1,medium,medium,medium
15968,6,2,medium,medium,medium
15969,6,2,medium,medium,medium
15970,6,3,high,medium,medium
15971,6,3,medium,medium,medium
15972,6,3,high,medium,medium
15973,6,1,low,low,low
15974,6,1,medium,medium,medium
15975,6,2,medium,medium,medium
15976,6,1,medium,medium,medium
15977,6,2,medium,medium,medium
15978,6,2,medium,medium,medium
15979,6,1,low,low,low
15980,6,2,medium,medium,medium
15981,6,3,medium,medium,medium
15982,6,2,medium,medium,medium
15983,6,3,medium,medium,medium
15984,6,2,medium,medium,medium
15985,6,1,low,low,low
15986,6,1,medium,medium,medium
15987,6,2,medium,medium,medium
15988,6,2,medium,medium,medium
15989,6,0,medium,medium,medium
15990,6,0,low,low,low
15991,6,2,medium,medium,medium
15992,6,0,medium,medium,medium
15993,6,2,medium,medium,low
15994,6,2,medium,medium,medium
15995,6,2,medium,medium,medium
15996,6,1,medium,medium,medium
15997,6,2,medium,medium,medium
15998,6,3,medium,medium,medium
15999,6,2,medium,medium,medium
16000,6,3,medium,medium,medium
16001,6,2,high,medium,medium
16002,6,1,low,low,low
16003,6,3,medium,medium,medium
16004,6,3,medium,medium,medium
16005,6,1,medium,medium,medium
16006,6,2,medium,medium,medium
16007,6,3,medium,medium,medium
16008,6,1,low,low,low
16009,6,3,high,medium,medium
16010,6,3,high,medium,medium
16011,6,1,medium,medium,medium
16012,6,3,medium,medium,medium
16013,6,1,medium,low,low
16014,6,0,medium,low,medium
16015,6,3,medium,medium,medium
16016,6,0,low,low,low
16017,6,3,high,medium,medium
16018,6,1,medium,medium,medium
16019,6,3,medium,medium,medium
16020,6,1,medium,medium,medium
16021,6,2,medium,medium,medium
16022,6,1,low,low,low
16023,6,3,medium,medium,medium
16024,6,2,medium,medium,medium
16025,6,2,medium,medium,medium
16026,6,2,medium,medium,medium
16027,6,2,medium,medium,medium
16028,6,1,medium,low,medium
16029,6,3,medium,medium,medium
16030,6,0,low,low,low
16031,6,1,medium,medium,medium
16032,6,3,medium,medium,medium
16033,6,3,medium,medium,medium
16034,6,3,medium,medium,medium
16035,6,2,medium,medium,medium
16036,6,2,medium,medium,medium
16037,6,2,medium,medium,medium
16038,6,2,medium,medium,medium
16039,6,2,medium,medium,medium
16040,6,3,medium,medium,medium
16041,6,1,medium,medium,medium
16042,6,2,medium,medium,medium
16043,6,2,medium,medium,medium
16044,6,2,medium,medium,medium
16045,6,3,high,medium,medium
16046,6,2,medium,medium,medium
16047,6,1,medium,medium,medium
16048,6,1,medium,medium,medium
16049,6,2,medium,medium,medium
16050,6,2,medium,medium,medium
16051,6,2,medium,medium,medium
16052,6,0,low,low,low
16053,6,2,medium,medium,medium
16054,6,1,low,low,low
16055,6,1,medium,medium,medium
16056,6,2,medium,medium,medium
16057,6,1,medium,medium,medium
16058,6,2,medium,medium,medium
16059,6,0,low,low,low
16060,6,2,medium,medium,medium
16061,6,0,medium,medium,medium
16062,6,2,medium,medium,medium
16063,6,1,medium,low,medium
16064,6,2,medium,medium,medium
16065,6,2,medium,medium,medium
16066,6,2,medium,medium,medium
16067,6,2,medium,medium,medium
16068,6,3,high,medium,medium
16069,6,1,medium,medium,medium
16070,6,2,medium,medium,medium
16071,6,2,medium,medium,medium
16072,6,3,medium,medium,medium
16073,6,2,medium,medium,medium
16074,6,2,high,medium,medium
16075,6,3,medium,medium,medium
16076,6,1,medium,medium,low
16077,6,2,medium,medium,medium
16078,6,0,medium,low,medium
16079,6,2,medium,medium,medium
16080,6,2,medium,medium,medium
16081,6,2,medium,medium,medium
16082,6,3,high,medium,medium
16083,6,3,medium,medium,medium
16084,6,3,medium,medium,medium
16085,6,3,medium,medium,medium
16086,6,1,low,low,low
16087,6,3,medium,medium,medium
16088,6,3,high,medium,medium
16089,6,2,medium,medium,medium
16090,6,2,medium,medium,medium
16091,6,2,high,medium,medium
16092,6,3,medium,medium,medium
16093,6,1,medium,medium,medium
16094,6,2,medium,medium,medium
16095,6,2,medium,medium,medium
16096,6,2,medium,medium,medium
16097,6,2,medium,medium,medium
16098,6,2,medium,medium,medium
16099,6,0,medium,low,low
16100,6,2,medium,medium,medium
16101,6,1,medium,medium,medium
16102,6,2,medium,medium,medium
16103,6,0,low,low,low
16104,6,3,medium,medium,medium
16105,6,2,medium,medium,medium
16106,6,2,medium,medium,medium
16107,6,2,medium,medium,medium
16108,6,2,medium,medium,medium
16109,6,3,medium,medium,medium
16110,6,0,low,low,low
16111,6,2,medium,medium,medium
16112,6,2,high,medium,medium
16113,6,0,medium,medium,medium
16114,6,1,low,low,low
16115,6,2,medium,medium,medium
16116,6,2,medium,medium,medium
16117,6,2,medium,medium,medium
16118,6,2,medium,medium,medium
16119,6,2,high,medium,medium
16120,6,2,medium,medium,medium
16121,6,2,medium,medium,medium
16122,6,2,medium,medium,medium
16123,6,2,medium,medium,medium
16124,6,3,medium,medium,medium
16125,6,2,medium,medium,medium
16126,6,1,medium,medium,medium
16127,6,3,medium,medium,medium
16128,6,2,medium,medium,medium
16129,6,2,medium,medium,medium
16130,6,1,medium,medium,medium
16131,6,1,medium,low,medium
16132,6,3,medium,medium,medium
16133,6,3,medium,medium,medium
16134,6,2,medium,medium,medium
16135,6,0,medium,medium,medium
16136,6,2,medium,medium,medium
16137,6,2,medium,medium,medium
16138,6,1,medium,medium,medium
16139,6,1,medium,medium,medium
16140,6,2,medium,medium,medium
16141,6,1,medium,medium,medium
16142,6,0,low,low,low
16143,6,2,medium,medium,medium
16144,6,3,medium,medium,medium
16145,6,3,high,medium,medium
16146,6,0,low,low,low
16147,6,2,medium,medium,medium
16148,6,1,medium,medium,medium
16149,6,3,medium,medium,medium
16150,6,2,medium,medium,medium
16151,6,3,medium,medium,medium
16152,6,2,medium,medium,medium
16153,6,2,medium,medium,medium
16154,6,3,medium,medium,medium
16155,6,2,medium,medium,medium
16156,6,3,medium,medium,medium
16157,6,2,high,medium,medium
16158,6,2,medium,medium,medium
16159,6,2,medium,medium,medium
16160,6,2,medium,medium,medium
16161,6,3,medium,medium,medium
16162,6,2,medium,medium,medium
16163,6,2,medium,medium,medium
16164,6,2,medium,medium,medium
16165,6,2,medium,medium,medium
16166,6,2,high,medium,medium
16167,6,3,medium,medium,medium
16168,6,3,medium,medium,medium
16169,6,2,medium,medium,medium
16170,6,0,medium,low,medium
16171,6,3,high,medium,medium
16172,6,3,medium,medium,medium
16173,6,2,medium,medium,medium
16174,6,2,medium,medium,medium
16175,6,2,medium,medium,medium
16176,6,2,medium,medium,medium
16177,6,2,medium,medium,medium
16178,6,2,medium,medium,medium
16179,6,2,medium,medium,low
16180,6,2,medium,medium,medium
16181,6,3,medium,medium,medium
16182,6,3,medium,medium,medium
16183,6,3,medium,medium,medium
16184,6,0,medium,medium,medium
16185,6,2,medium,medium,medium
16186,6,2,low,medium,medium
16187,6,1,medium,medium,medium
16188,6,2,medium,medium,medium
16189,6,2,medium,medium,medium
16190,6,3,medium,medium,medium
16191,6,3,medium,medium,medium
16192,6,0,medium,medium,medium
16193,6,3,high,medium,medium
16194,6,3,medium,medium,medium
16195,6,3,medium,medium,medium
16196,6,2,medium,medium,medium
16197,6,2,medium,medium,medium
16198,6,3,medium,medium,medium
16199,6,2,medium,medium,medium
16200,6,1,low,low,low
16201,6,2,medium,medium,medium
16202,6,3,high,medium,medium
16203,6,2,medium,medium,medium
16204,6,2,medium,medium,medium
16205,6,1,medium,low,medium
16206,6,0,medium,low,low
16207,6,2,medium,medium,medium
16208,6,2,medium,medium,medium
16209,6,2,medium,medium,medium
16210,6,1,medium,medium,medium
16211,6,3,medium,medium,medium
16212,6,3,medium,medium,medium
16213,6,3,medium,medium,medium
16214,6,1,medium,medium,medium
16215,6,2,medium,medium,medium
16216,6,3,medium,medium,medium
16217,6,2,medium,medium,medium
16218,6,3,medium,medium,medium
16219,6,3,medium,medium,medium
16220,6,2,low,low,low
16221,6,2,medium,medium,medium
16222,6,2,medium,medium,medium
16223,6,2,medium,medium,medium
16224,6,2,medium,medium,medium
16225,6,1,low,low,low
16226,6,2,low,low,low
16227,6,1,low,low,low
16228,6,4,medium,medium,medium
16229,6,3,medium,medium,medium
16230,6,3,high,medium,medium
16231,6,2,medium,medium,medium
16232,6,2,medium,medium,medium
16233,6,1,medium,medium,medium
16234,6,2,medium,medium,medium
16235,6,3,medium,medium,medium
16236,6,1,low,low,low
16237,6,3,medium,medium,medium
16238,6,2,medium,medium,medium
16239,6,1,medium,medium,medium
16240,6,2,medium,medium,medium
16241,6,2,medium,medium,medium
16242,6,2,medium,medium,medium
16243,6,2,low,medium,medium
16244,6,0,low,low,low
16245,6,2,medium,medium,medium
16246,6,2,medium,medium,medium
16247,6,3,medium,medium,medium
16248,6,3,medium,medium,medium
16249,6,3,medium,medium,medium
16250,6,1,medium,medium,medium
16251,6,3,medium,medium,medium
16252,6,2,medium,medium,medium
16253,6,3,high,medium,medium
16254,6,3,medium,medium,medium
16255,6,2,medium,medium,medium
16256,6,0,low,low,low
16257,6,3,high,medium,medium
16258,6,1,medium,medium,medium
16259,6,2,medium,medium,medium
16260,6,3,high,medium,medium
16261,6,2,medium,medium,medium
16262,6,2,medium,medium,medium
16263,6,0,low,low,low
16264,6,3,medium,medium,medium
16265,6,2,medium,medium,medium
16266,6,2,medium,medium,medium
16267,6,2,medium,medium,medium
16268,6,2,low,low,low
16269,6,3,high,medium,medium
16270,6,1,medium,medium,medium
16271,6,2,medium,medium,medium
16272,6,2,medium,medium,medium
16273,6,2,low,low,low
16274,6,2,medium,medium,medium
16275,6,3,medium,medium,medium
16276,6,1,medium,medium,medium
16277,6,3,medium,medium,medium
16278,6,2,medium,medium,medium
16279,6,2,medium,medium,medium
16280,6,2,medium,medium,medium
16281,6,2,medium,medium,medium
16282,6,2,medium,medium,medium
16283,6,1,low,low,low
16284,6,3,medium,medium,medium
16285,6,3,medium,medium,medium
16286,6,3,high,medium,medium
16287,6,2,medium,medium,medium
16288,6,1,low,low,low
16289,6,0,low,low,low
16290,6,2,medium,medium,medium
16291,6,2,medium,low,medium
16292,6,2,medium,medium,medium
16293,6,2,medium,medium,medium
16294,6,3,medium,medium,medium
16295,6,2,medium,medium,medium
16296,6,2,medium,medium,medium
16297,6,2,medium,medium,medium
16298,6,1,low,medium,low
16299,6,2,medium,medium,medium
16300,6,2,medium,medium,medium
16301,6,3,medium,medium,medium
16302,6,1,medium,medium,medium
16303,6,3,medium,medium,medium
16304,6,3,medium,medium,medium
16305,6,3,medium,medium,medium
16306,6,2,medium,medium,medium
16307,6,3,medium,medium,medium
16308,6,2,medium,medium,medium
16309,6,2,medium,medium,medium
16310,6,1,medium,medium,medium
16311,6,2,medium,medium,medium
16312,6,2,medium,medium,medium
16313,6,0,medium,medium,medium
16314,6,2,medium,medium,medium
16315,6,1,medium,medium,medium
16316,6,3,high,medium,medium
16317,6,2,low,medium,medium
16318,6,3,medium,medium,medium
16319,6,1,medium,medium,medium
16320,6,3,medium,medium,medium
16321,6,2,medium,medium,medium
16322,6,2,medium,medium,medium
16323,6,2,medium,medium,medium
16324,6,3,medium,medium,medium
16325,6,3,medium,medium,medium
16326,6,0,low,low,low
16327,6,1,medium,medium,medium
16328,6,0,low,low,low
16329,6,2,medium,medium,medium
16330,6,2,medium,medium,medium
16331,6,1,low,low,low
16332,6,1,low,low,low
16333,6,3,high,medium,medium
16334,6,2,medium,medium,medium
16335,6,1,low,medium,low
16336,6,2,medium,medium,medium
16337,6,1,medium,medium,medium
16338,6,2,medium,medium,medium
16339,6,3,high,medium,medium
16340,6,3,medium,medium,medium
16341,6,3,medium,medium,medium
16342,6,3,medium,medium,medium
16343,6,1,medium,medium,medium
16344,6,2,low,low,low
16345,6,2,medium,medium,medium
16346,6,2,medium,medium,medium
16347,6,0,low,low,low
16348,6,2,medium,medium,medium
16349,6,1,medium,low,low
16350,6,3,medium,medium,medium
16351,6,2,medium,medium,medium
16352,6,4,medium,medium,medium
16353,6,1,medium,medium,medium
16354,6,3,medium,medium,medium
16355,6,2,medium,medium,medium
16356,6,2,medium,medium,medium
16357,6,2,medium,medium,medium
16358,6,1,medium,medium,medium
16359,6,1,medium,medium,medium
16360,6,2,medium,medium,medium
16361,6,3,medium,medium,medium
16362,6,2,medium,medium,medium
16363,6,2,medium,medium,medium
16364,6,2,medium,medium,medium
16365,6,0,low,low,low
16366,6,2,medium,medium,medium
16367,6,1,low,low,low
16368,6,1,low,low,low
16369,6,2,medium,medium,medium
16370,6,1,medium,medium,medium
16371,6,3,high,medium,medium
16372,6,1,medium,medium,medium
16373,6,2,medium,medium,medium
16374,6,1,medium,medium,medium
16375,6,2,medium,medium,medium
16376,6,2,medium,medium,medium
16377,6,2,medium,medium,medium
16378,6,1,low,low,low
16379,6,2,medium,medium,medium
16380,6,2,medium,medium,medium
16381,6,3,medium,medium,medium
16382,6,3,medium,medium,medium
16383,6,1,low,low,low
16384,6,0,medium,medium,medium
16385,6,3,medium,medium,medium
16386,6,2,medium,medium,medium
16387,6,2,medium,medium,medium
16388,6,2,medium,medium,medium
16389,6,3,medium,medium,medium
16390,6,3,medium,medium,medium
16391,6,3,medium,medium,medium
16392,6,2,medium,medium,medium
16393,6,2,medium,medium,medium
16394,6,2,medium,medium,medium
16395,6,2,medium,medium,medium
16396,6,1,medium,medium,medium
16397,6,3,medium,medium,medium
16398,6,2,medium,medium,medium
16399,6,3,medium,medium,medium
16400,6,3,medium,medium,medium
16401,6,1,medium,medium,medium
16402,6,3,medium,medium,medium
16403,6,2,medium,medium,medium
16404,6,2,medium,medium,medium
16405,6,3,medium,medium,medium
16406,6,3,medium,medium,medium
16407,6,2,medium,medium,medium
16408,6,2,medium,medium,medium
16409,6,3,high,medium,medium
16410,6,2,medium,medium,medium
16411,6,2,medium,medium,medium
16412,6,1,medium,medium,medium
16413,6,1,medium,medium,medium
16414,6,3,high,medium,medium
16415,6,3,high,medium,medium
16416,6,3,medium,medium,medium
16417,6,2,medium,medium,medium
16418,6,2,medium,medium,medium
16419,6,2,medium,medium,medium
16420,6,3,medium,medium,medium
16421,6,2,medium,medium,medium
16422,6,3,medium,medium,medium
16423,6,0,medium,low,medium
16424,6,2,medium,medium,medium
16425,6,3,high,medium,medium
16426,6,2,medium,medium,medium
16427,6,2,medium,medium,medium
16428,6,1,low,low,low
16429,6,3,medium,medium,medium
16430,6,2,medium,medium,medium
16431,6,2,low,low,low
16432,6,0,medium,low,low
16433,6,1,medium,medium,medium
16434,6,1,low,low,low
16435,6,1,medium,medium,medium
16436,6,2,medium,medium,medium
16437,6,3,medium,medium,medium
16438,6,3,medium,medium,medium
16439,6,0,medium,medium,medium
16440,6,1,medium,medium,medium
16441,6,2,low,low,low
16442,6,3,medium,medium,medium
16443,6,3,medium,medium,medium
16444,6,3,high,medium,medium
16445,6,3,medium,medium,medium
16446,6,3,medium,medium,medium
16447,6,2,medium,medium,medium
16448,6,3,medium,medium,medium
16449,6,0,medium,medium,medium
16450,6,1,medium,medium,medium
16451,6,2,medium,medium,medium
16452,6,2,medium,medium,medium
16453,6,2,medium,medium,medium
16454,6,3,medium,medium,medium
16455,6,2,medium,medium,medium
16456,6,1,medium,medium,medium
16457,6,3,medium,medium,medium
16458,6,3,medium,medium,medium
16459,6,2,medium,medium,medium
16460,6,3,medium,medium,medium
16461,6,2,medium,medium,medium
16462,6,2,medium,medium,medium
16463,6,2,medium,medium,medium
16464,6,2,low,medium,medium
16465,6,2,medium,medium,medium
16466,6,2,medium,medium,medium
16467,6,1,medium,medium,medium
16468,6,0,medium,low,medium
16469,6,2,medium,medium,medium
16470,6,2,medium,medium,medium
16471,6,2,medium,medium,medium
16472,6,1,medium,low,low
16473,6,3,medium,medium,medium
16474,6,1,medium,medium,medium
16475,6,2,medium,medium,medium
16476,6,2,medium,medium,medium
16477,6,3,medium,medium,medium
16478,6,3,medium,medium,medium
16479,6,3,medium,medium,medium
16480,6,4,medium,medium,medium
16481,6,2,medium,medium,medium
16482,6,2,medium,medium,medium
16483,6,3,high,medium,medium
16484,6,2,medium,medium,medium
16485,6,2,medium,medium,medium
16486,6,1,low,low,low
16487,6,2,medium,medium,medium
16488,6,4,medium,medium,medium
16489,6,2,medium,medium,medium
16490,6,2,medium,medium,medium
16491,6,2,medium,medium,medium
16492,6,3,medium,medium,medium
16493,6,2,medium,medium,medium
16494,6,2,medium,medium,medium
16495,6,2,medium,medium,medium
16496,6,2,medium,medium,medium
16497,6,1,medium,medium,medium
16498,6,1,medium,medium,medium
16499,6,3,medium,medium,medium
16500,6,2,medium,medium,medium
16501,6,2,medium,medium,medium
16502,6,2,medium,medium,medium
16503,6,3,medium,medium,medium
16504,6,2,medium,medium,medium
16505,6,2,medium,medium,medium
16506,6,2,medium,medium,medium
16507,6,2,high,medium,medium
16508,6,2,medium,medium,medium
16509,6,1,medium,medium,medium
16510,6,2,medium,medium,medium
16511,6,2,medium,medium,medium
16512,6,1,medium,medium,medium
16513,6,2,medium,medium,medium
16514,6,2,medium,medium,medium
16515,6,2,medium,medium,medium
16516,6,2,medium,medium,medium
16517,6,0,low,low,low
16518,6,2,medium,medium,medium
16519,6,3,medium,medium,medium
16520,6,0,medium,low,low
16521,6,0,low,low,low
16522,6,3,medium,medium,medium
16523,6,2,medium,medium,medium
16524,6,2,medium,medium,medium
16525,6,3,medium,medium,medium
16526,6,2,medium,medium,medium
