essay_id,Vocabulary_score,question1,question2,question3,question4,question5,question6
A871678F9C06,4.0,medium,medium,medium,medium,medium,medium
A87ECDDAE5A1,4.0,medium,medium,medium,medium,medium,medium
A8D2E8B0036A,3.0,medium,medium,medium,medium,medium,medium
A8E686531564,4.5,low,low,low,low,medium,low
A8E769B93F42,3.0,medium,medium,medium,low,medium,medium
A90B2C92134F,2.0,low,low,low,low,low,low
A90D09A72B23,3.5,medium,low,medium,low,medium,low
A91334BE97E8,3.0,low,low,medium,low,medium,medium
A9260C7203ED,3.5,medium,medium,medium,medium,medium,medium
A92C1C2FAD7B,3.5,medium,medium,medium,medium,medium,medium
A9308F011BF5,3.0,medium,medium,medium,medium,medium,medium
A93716CF3053,4.0,medium,medium,medium,medium,medium,medium
A937D1CDF5E1,3.0,low,low,low,low,low,low
A938F2109682,3.0,medium,medium,medium,medium,medium,medium
A94DF6C94028,4.0,high,medium,high,high,medium,high
A95281B6AAF0,3.5,medium,medium,medium,medium,medium,medium
A95A92435F9B,3.0,medium,medium,medium,medium,medium,medium
A9679CC0C18F,3.5,medium,medium,medium,medium,medium,medium
A96F036AA9A2,4.0,medium,medium,medium,medium,medium,medium
A973856BF33F,2.5,low,low,low,low,low,low
A97713ED6FB6,3.5,low,low,low,low,low,low
A97ECE986D5F,4.0,medium,medium,medium,medium,medium,medium
A9A003D289CA,3.0,high,high,medium,high,medium,medium
A9A92BCA4B7D,4.5,medium,medium,medium,medium,medium,medium
AA027A13F082,3.0,medium,medium,medium,medium,medium,medium
AA03F87A4A75,3.0,medium,medium,medium,medium,medium,medium
AA114CB42E47,3.5,medium,low,medium,medium,medium,medium
AA36E5B34D9E,3.0,medium,medium,medium,medium,medium,medium
AA36E879B375,3.0,medium,medium,medium,medium,medium,medium
AA449ECB2531,2.5,low,low,low,low,medium,low
AA5E62173BB5,3.0,low,low,low,low,low,low
AA6F62C80F73,3.0,medium,medium,medium,medium,medium,medium
AA8D0E4F44BF,2.0,low,low,low,low,low,low
AA930ED0EFA7,2.5,low,low,low,low,low,low
AA9429AD1038,3.0,low,low,low,low,medium,low
AAA887C1481B,2.5,low,low,low,low,medium,low
AAABD4F8A515,3.5,medium,medium,medium,medium,medium,medium
AAEEA695FA5C,4.0,medium,medium,medium,medium,medium,medium
AAF5D100E836,4.0,medium,medium,medium,medium,medium,medium
AAFE35314AEA,3.0,low,low,low,low,low,low
AB134CC4DC6A,3.5,medium,medium,medium,medium,medium,medium
AB16956A4C54,3.0,medium,low,medium,low,medium,medium
AB282AA96403,3.0,medium,medium,medium,medium,medium,medium
AB2D5694FC11,3.5,medium,medium,medium,medium,medium,medium
AB41CFD78D92,3.0,medium,medium,medium,medium,medium,medium
AB425524DFA1,3.0,medium,medium,medium,medium,medium,medium
AB71DA6E71AE,3.0,medium,medium,medium,medium,medium,medium
AB7780D1225F,3.0,medium,medium,medium,medium,medium,medium
AB98CC1D28B6,3.0,medium,medium,medium,medium,medium,medium
ABA8CBA86662,2.5,medium,medium,medium,medium,medium,medium
ABAC4A93E9C0,3.5,medium,low,medium,medium,medium,medium
ABB4309578C6,3.0,low,low,medium,low,medium,low
ABB6A19842F1,3.5,medium,medium,medium,medium,medium,medium
AC5079BBCB91,2.5,low,low,low,low,medium,low
AC5A1579A352,3.5,medium,medium,medium,medium,medium,medium
AC5CB628970E,3.5,medium,medium,medium,medium,medium,medium
AC5E8ABEF0A5,3.0,medium,medium,medium,medium,medium,medium
AC641CBD4DE7,2.0,low,low,low,low,medium,low
AC9FF74CC392,4.0,medium,medium,medium,medium,medium,low
ACACA780CD37,3.5,medium,medium,medium,medium,medium,medium
ACB54B594BF2,2.5,medium,low,medium,low,medium,low
ACC570063AC8,3.0,medium,medium,medium,medium,medium,medium
ACCB25B78915,4.0,medium,medium,medium,medium,medium,medium
ACCDC0CDDDA5,3.0,medium,medium,medium,medium,medium,medium
ACDF0CAAF77C,4.0,medium,medium,medium,medium,medium,medium
ACE9A214AD3E,4.0,medium,low,medium,low,medium,medium
ACF95B0AF0E9,3.5,medium,medium,medium,medium,medium,medium
ACFF5D0AA57C,3.0,medium,medium,medium,medium,medium,medium
AD3CEFFAB767,3.0,medium,medium,medium,medium,medium,medium
AD58682D517C,3.0,medium,medium,medium,medium,medium,medium
AD6A562C13A3,3.0,medium,medium,medium,medium,medium,medium
AD7A25FEC2EA,3.0,medium,medium,medium,medium,medium,medium
AD7F1F3996C9,3.5,medium,medium,medium,medium,medium,medium
AD969002FA6C,3.5,medium,medium,medium,medium,medium,medium
AD97126ECA8A,3.0,medium,medium,medium,medium,medium,medium
ADA94C47C57C,3.0,medium,low,medium,low,medium,low
ADADD3AF30B1,3.5,medium,low,medium,medium,medium,low
ADBF971FC884,2.5,medium,medium,medium,medium,medium,low
ADCF328F2A47,4.0,medium,medium,medium,medium,medium,medium
ADDDF11AC807,4.0,medium,medium,medium,medium,medium,medium
AE0341CCEBDB,3.0,low,low,medium,low,medium,medium
AE05E192F608,3.5,medium,medium,medium,medium,medium,medium
AE192E4C339E,3.0,medium,medium,medium,medium,medium,medium
AE31275EE38F,2.5,low,low,low,low,medium,low
AE6109D4E4E0,3.5,medium,medium,medium,medium,medium,medium
AE6AE119B52F,3.5,medium,medium,medium,medium,medium,medium
AE843F7B97A6,3.5,medium,medium,medium,medium,medium,medium
AE9542EB602D,4.0,medium,medium,medium,medium,medium,medium
AE96820CDAA2,4.0,high,high,high,high,medium,medium
AE96DEBA74B3,2.5,medium,medium,medium,medium,medium,medium
AEA7922669A8,2.5,medium,medium,medium,medium,medium,medium
AEAA569B59DC,3.5,medium,medium,medium,medium,medium,medium
AEDCDED235E6,3.0,low,low,low,low,medium,low
AEF9724845DE,3.0,low,low,low,low,low,low
AEFD9E1DC8B0,3.5,medium,medium,medium,medium,medium,medium
AF1146DE0A0D,2.5,medium,low,medium,low,medium,low
AF1692C0B93F,3.0,medium,medium,medium,low,medium,low
AF1B8B6B94CD,3.0,low,low,low,low,medium,low
AF2BD39A70D0,4.0,medium,medium,medium,medium,medium,medium
AF300B6AE444,4.0,medium,medium,medium,medium,medium,medium
AF31964E08DE,3.5,medium,medium,medium,medium,medium,medium
AF3B7259A43A,4.0,medium,medium,medium,medium,medium,medium
AF6A4C253262,3.0,low,low,low,low,low,low
AF7DB5739529,4.0,medium,medium,medium,medium,medium,medium
AF8084B047A1,2.5,low,low,low,low,low,low
AFBB08A762EF,3.0,medium,medium,medium,medium,medium,medium
AFDA18D31FB8,2.5,low,low,low,low,low,low
B00C250C604E,3.0,medium,medium,medium,medium,medium,medium
B01DC4B13C31,3.5,low,low,low,low,low,low
B02A5958C8D3,3.0,medium,low,low,low,medium,low
B05CE44D5E26,3.5,medium,low,medium,low,medium,low
B068371CC8E7,2.0,low,low,low,low,low,low
B07D2B84BC68,3.0,medium,medium,medium,medium,medium,medium
B0870AA74054,4.0,medium,medium,medium,medium,medium,medium
B098129D04CD,2.0,low,low,low,low,low,low
B09BD315E258,3.0,medium,medium,medium,medium,medium,medium
B0AA5045D915,3.0,medium,medium,medium,medium,medium,medium
B0CD65C0DE1D,3.0,medium,low,medium,low,medium,medium
B11AEA209C0B,3.0,medium,medium,medium,medium,medium,medium
B125FF2A928B,3.0,medium,medium,medium,medium,medium,medium
B15526EB1E72,3.0,medium,medium,medium,medium,medium,medium
B163C7FC3CFD,3.0,low,low,low,low,medium,low
B16454E74A66,3.5,medium,medium,medium,low,medium,medium
B187E1377A91,2.5,medium,medium,medium,low,medium,medium
B198316DAA03,4.0,medium,medium,medium,medium,medium,medium
B1B0F24DCCCD,3.5,medium,medium,medium,medium,medium,medium
B1BB4BBB0DCC,4.0,high,high,medium,medium,medium,medium
B1C43F31DAA7,3.0,medium,medium,medium,medium,medium,medium
B1C9C23EDE4E,4.0,medium,medium,medium,medium,medium,medium
B1CA034332A7,3.5,low,low,low,low,medium,low
B1D09EBFCC8D,2.0,medium,medium,medium,medium,medium,medium
B2004746BD4B,3.0,medium,medium,medium,medium,medium,medium
B21D0DA792AC,2.5,medium,medium,medium,medium,medium,medium
B22008AB6D9E,2.5,low,low,low,low,medium,low
B24E9492E6AB,3.5,low,low,low,low,low,low
B265B2EEBEDE,3.5,low,low,low,low,medium,low
B273951D85F2,3.0,medium,medium,medium,medium,medium,medium
B2A3BA84CEA2,2.5,low,low,medium,low,medium,low
B2C0ECB08687,3.0,low,low,low,low,low,low
B2C7EAB1488F,4.0,medium,medium,medium,medium,medium,medium
B2D0B9EF8748,4.0,medium,medium,medium,medium,medium,medium
B2E19B5E32FF,3.0,low,low,medium,low,medium,medium
B381602F5FA6,3.5,medium,medium,medium,medium,medium,medium
B38B9288E93D,3.5,medium,low,medium,medium,medium,medium
B392A34365D4,3.5,medium,medium,medium,medium,medium,medium
B392D119C41A,3.0,low,low,low,low,medium,low
B399950925AB,2.5,low,low,low,low,low,low
B3A7EA9C932B,3.0,medium,medium,medium,medium,medium,medium
B3B472695BE1,4.0,medium,medium,medium,medium,medium,medium
B3B5064A7BA9,3.0,medium,medium,medium,medium,medium,medium
B3B9AB5725B6,2.0,low,low,low,low,low,low
B3C3E3A6CC48,2.5,low,low,low,low,medium,low
B3C775EFD8F8,2.0,medium,medium,medium,low,medium,medium
B3E870E9676B,3.0,medium,medium,medium,medium,medium,medium
B406B373BF72,2.5,medium,medium,medium,medium,medium,medium
B410F7889B64,3.5,medium,medium,medium,medium,medium,medium
B42BB9ECF766,3.0,medium,medium,medium,medium,medium,medium
B4527B75DDD4,2.5,medium,low,low,low,medium,low
B460952D7935,4.5,medium,low,medium,low,medium,medium
B46BF4562D6B,2.5,low,low,low,low,medium,low
B478A3EA5286,4.5,medium,medium,medium,medium,medium,medium
B47C3886D4C3,4.0,medium,low,low,low,medium,low
B4862797CA5D,3.5,medium,medium,medium,medium,medium,medium
B4993BED633E,3.0,low,low,low,low,low,low
B4C395411737,4.0,low,low,low,low,low,low
B4C9A418B2C2,3.0,medium,medium,medium,medium,medium,medium
B4ED10D2FDBF,3.0,medium,medium,medium,medium,medium,medium
B52023E457C8,3.5,low,low,low,low,low,low
B530147A7445,2.0,low,low,low,low,low,low
B53C3B23C2A2,4.0,medium,medium,medium,medium,medium,medium
B57C8E6387B6,3.5,low,low,low,low,medium,low
B596445365CD,2.5,low,low,low,low,low,low
B5A87537577A,3.0,medium,medium,medium,medium,medium,medium
B5A95EA12C6B,2.5,low,low,low,low,low,low
B5B47FC9D9C2,2.0,low,low,low,low,medium,low
B5C315716F35,4.0,medium,medium,medium,medium,medium,medium
B5C66E065248,4.0,medium,low,medium,low,medium,medium
B5DF4C1B3866,3.0,low,low,medium,low,medium,medium
B603F496ABCD,2.0,low,low,low,low,medium,low
B60679ACA7C8,3.0,low,low,low,low,medium,low
B619BA687A09,2.5,low,low,low,low,low,low
B64FDEC7099B,2.5,low,low,medium,low,medium,low
B6620FD3348B,3.5,medium,medium,medium,medium,medium,medium
B66C66BFE14E,3.0,medium,medium,medium,medium,medium,medium
B672060F9A9B,3.0,medium,medium,medium,low,medium,medium
B6AFC844941B,3.0,medium,low,low,low,medium,low
B6C1316FB3A2,3.0,low,low,low,low,medium,low
B6FECA77D415,4.5,medium,medium,medium,medium,medium,medium
B701A2928D15,3.0,low,low,medium,low,medium,low
B749713C60E3,3.0,medium,medium,medium,medium,medium,medium
B77F6BE932F4,3.0,low,low,low,low,low,low
B7A7247EB286,3.0,medium,medium,medium,medium,medium,medium
B7B87135A14B,3.5,medium,medium,medium,medium,medium,medium
B7BA42FF5B36,3.0,medium,medium,medium,medium,medium,medium
B7C47F45ED0C,3.5,medium,medium,medium,medium,medium,medium
B7CEDA3843F3,2.5,low,low,low,low,medium,low
B7DD668A6A58,4.0,medium,medium,medium,medium,medium,medium
B7EA965C98DD,4.0,medium,low,medium,low,medium,low
B807FBBBE8B1,3.5,high,high,high,high,medium,high
B80FE02B79A5,4.5,medium,high,high,medium,medium,medium
B860C32986F9,3.0,medium,low,low,low,medium,low
B87B89975E6D,3.5,medium,medium,medium,medium,medium,medium
B887396F246A,2.0,low,low,low,low,low,low
B895E2B4C775,4.0,medium,medium,medium,medium,medium,medium
B8A133DA176B,3.5,medium,medium,medium,medium,medium,medium
B8D044C6D5CB,2.5,medium,medium,medium,low,medium,medium
B8D4D1B62526,3.5,high,high,high,high,medium,medium
B8DDEC0CE8FA,2.5,low,low,low,low,medium,low
B8F95A683EEA,3.5,medium,medium,medium,medium,medium,medium
B901DC93CA07,3.5,medium,medium,medium,medium,medium,medium
B91C5FBD2A7C,3.0,medium,medium,medium,medium,medium,medium
B942042D10D0,3.5,medium,medium,medium,medium,medium,medium
B958D8DB014A,3.0,medium,medium,medium,medium,medium,medium
B968C85D8072,3.0,medium,medium,medium,medium,medium,medium
B96D59ED521D,2.5,medium,medium,medium,medium,medium,medium
B98404458647,3.5,medium,medium,medium,medium,medium,low
B99737209BDF,3.0,low,low,low,low,low,low
BA7A4BDFE5BF,2.5,medium,medium,medium,medium,medium,low
BA7DFD2DC895,3.5,medium,low,medium,low,medium,medium
BABDE5D92BA6,3.5,medium,medium,medium,medium,medium,medium
BACACC4A91AD,3.0,medium,medium,medium,medium,medium,medium
BAD54A7EB170,2.5,medium,low,medium,low,medium,low
BAD8D71742D9,3.0,low,low,low,low,low,low
BAEF47016DF7,3.0,medium,medium,medium,medium,medium,medium
BAF91D191B43,3.5,medium,medium,medium,medium,medium,medium
BB24DCA0CFC3,4.0,medium,medium,medium,medium,medium,medium
BB4CEF5C3899,3.0,low,low,low,low,low,low
BB552A0650C9,2.5,medium,low,medium,low,medium,medium
BB5B620E38E6,3.0,medium,medium,medium,medium,medium,medium
BB69E59A3719,2.0,low,low,low,low,low,low
BB6A8CB4BC56,3.5,medium,medium,medium,medium,medium,medium
BBB688ED6A89,2.0,low,low,low,low,low,low
BBED508690BA,3.5,medium,medium,medium,medium,medium,medium
BC0643D3DF44,3.5,medium,medium,medium,medium,medium,medium
BC227A70B60E,3.0,low,low,low,low,low,low
BC29D18427ED,3.0,medium,medium,medium,medium,medium,low
BC2A2584C75A,2.5,medium,medium,medium,medium,medium,medium
BC4212B1546A,3.0,medium,medium,medium,medium,medium,medium
BC569C49459D,2.5,medium,medium,medium,medium,medium,medium
BC8379B07ED3,3.0,low,low,low,low,medium,low
BC90FB582AB0,3.5,medium,medium,medium,medium,medium,medium
BCBD15D06539,3.5,medium,low,medium,low,medium,medium
BCBE999300EA,4.0,high,high,medium,high,medium,medium
BCD439F8FE86,3.5,medium,low,medium,low,medium,low
BCF0F1FA9673,2.0,medium,medium,low,low,medium,low
BD163D95FC57,3.5,medium,medium,medium,medium,medium,medium
BD24F0D68F27,3.0,medium,medium,medium,medium,medium,medium
BD30C1CC1004,3.0,medium,medium,medium,medium,medium,medium
BD3C67764AD7,4.5,medium,high,medium,high,medium,medium
BD5D27DE7070,3.0,medium,medium,medium,medium,medium,medium
BD8D21AC238D,3.5,medium,medium,medium,medium,medium,medium
BD9137D14A79,2.5,medium,medium,medium,medium,medium,medium
BD994514CE6C,3.0,medium,medium,medium,medium,medium,medium
BDA9F0CED1A1,3.5,medium,medium,medium,medium,medium,medium
BDE8D9692A79,4.0,medium,medium,medium,medium,medium,medium
BDF0709671AC,3.5,low,low,low,low,medium,low
BE0E8A444B0C,3.0,low,low,low,low,low,low
BE0FA97CA16D,4.0,medium,medium,medium,medium,medium,medium
BE2FCAA099D2,4.0,medium,medium,medium,medium,medium,medium
BE3C0164B1EC,4.0,medium,medium,medium,medium,medium,medium
BE4E0C8866E3,2.5,low,low,low,low,low,low
BE8B3F7D2D12,3.0,medium,low,medium,medium,medium,medium
BE9FA3F07682,4.0,medium,medium,medium,medium,medium,medium
BED647C69EDF,3.5,medium,medium,medium,low,medium,medium
BF01514027C3,4.0,medium,medium,medium,medium,medium,medium
BF2D39C98D76,4.5,high,high,high,high,medium,high
BF3A4EF3ADA5,3.0,low,low,low,low,low,low
BF714EFF5295,3.0,low,low,low,low,medium,low
BF80A3C71F55,3.0,low,low,low,low,medium,low
BFA6508E8DB2,3.0,medium,medium,medium,medium,medium,medium
BFA85508393E,3.5,low,low,medium,low,medium,medium
C025C600599E,3.5,medium,medium,medium,medium,medium,medium
C0354662BC45,2.0,low,low,low,low,medium,low
C035ED823883,3.5,medium,low,medium,medium,medium,medium
C03E6E1AF049,3.0,medium,medium,medium,medium,medium,medium
C0665B1D1449,4.5,medium,medium,medium,medium,medium,medium
C0A5C05F8801,3.0,medium,medium,medium,medium,medium,medium
C0BC39F655F9,3.0,medium,medium,medium,medium,medium,medium
C0D69035CF16,3.0,medium,medium,medium,low,medium,medium
C0E05400082E,3.0,low,low,low,low,low,low
C0F3FA2F1F5E,3.0,medium,medium,medium,medium,medium,medium
C0F822A55FA8,2.5,low,low,low,low,low,low
C105C9B5C5F8,2.0,medium,medium,medium,medium,medium,medium
C1219EAAC5BF,3.5,medium,low,medium,medium,medium,medium
C12E3AFD1CB5,2.5,low,low,medium,low,medium,low
C13B0C359D93,3.5,medium,medium,medium,medium,medium,medium
C16B6CCDCDE6,3.0,low,low,low,low,low,low
C1812C1F6553,3.0,medium,medium,medium,medium,medium,medium
C19E458F78DC,3.5,medium,low,medium,medium,medium,medium
C19EDCF7BDD6,2.5,medium,medium,medium,medium,medium,medium
C1ADFAF4B99A,2.5,low,low,low,low,low,low
C1D243FAE6FF,2.5,medium,medium,medium,medium,medium,medium
C1E9D07DE886,3.5,medium,high,medium,medium,medium,medium
C20B49FBE2AF,3.5,medium,medium,medium,medium,medium,medium
C219BE761D48,3.0,medium,medium,medium,medium,medium,medium
C221950C3D9D,3.0,low,low,low,low,medium,low
C235F088D750,3.0,medium,medium,medium,medium,medium,medium
C237B6D540E8,3.5,medium,medium,medium,medium,medium,medium
C24BC8EA1844,2.5,medium,medium,medium,medium,medium,low
C254D74362A3,3.0,medium,low,medium,low,medium,medium
C27C72D6E208,3.5,high,high,high,high,medium,medium
C284BA1EA830,2.5,low,low,low,low,low,low
C2AECED57C95,3.5,medium,medium,medium,medium,medium,medium
C2BECF203889,3.0,medium,medium,medium,medium,medium,medium
C2F7A800FCB1,3.5,medium,medium,medium,low,medium,medium
C31019435CBC,4.0,medium,medium,medium,medium,medium,medium
C348194433DD,3.5,medium,low,medium,low,medium,low
C35FD3974B39,3.0,low,low,low,low,low,low
C373FE627501,4.0,medium,medium,medium,medium,medium,medium
C3A77797BBC5,3.0,medium,low,low,low,medium,low
C3AB1C48CAE2,3.5,medium,medium,medium,medium,medium,medium
C3D2B8BEF007,3.0,low,low,low,low,medium,low
C3D8BAA89C4F,3.5,low,low,low,low,medium,low
C402A4D4B931,3.5,medium,medium,medium,medium,medium,medium
C44262DD44D6,3.5,medium,medium,medium,medium,medium,medium
C49A767C068F,2.5,low,low,low,low,low,low
C4AAC1BB837B,4.0,medium,medium,medium,medium,medium,medium
C4F2187EAD44,3.0,medium,low,medium,low,medium,medium
C4F7250F4A45,2.5,medium,medium,medium,medium,medium,medium
C50CDD1C35B2,3.0,medium,medium,medium,medium,medium,medium
C562DFE32C64,2.5,medium,low,low,low,medium,low
C564CBC91361,4.0,medium,medium,medium,medium,medium,medium
C5784E7398EC,2.5,medium,medium,medium,medium,medium,medium
C5813A0D6AF5,2.5,low,low,low,low,medium,low
C595759E6D23,3.0,medium,medium,medium,medium,medium,medium
C5C3415F73E5,3.5,medium,medium,medium,medium,medium,medium
C60A31FBF9D6,2.5,medium,medium,medium,medium,medium,medium
C610A820CFFB,2.5,medium,low,medium,low,medium,low
C62D1D39D2D9,3.5,medium,medium,medium,medium,medium,medium
C636432ADCE2,3.0,medium,medium,medium,medium,medium,medium
C656218343E5,3.5,medium,low,medium,medium,medium,medium
C662A2000C44,3.0,medium,medium,medium,low,medium,medium
C66ACB94CD1B,3.5,low,low,low,low,medium,low
C671BB7889B4,3.0,medium,medium,medium,medium,medium,medium
C67D06073DE8,4.0,low,low,low,low,medium,low
C68590C2792E,3.5,medium,medium,medium,medium,medium,medium
C68729D41C77,3.0,low,low,low,low,low,low
C69811D6889E,3.5,medium,medium,medium,medium,medium,medium
C6B6A2A71D71,3.5,medium,medium,medium,medium,medium,medium
C716B4A085B3,1.5,low,low,low,low,low,low
C74D9F6F5E0C,4.0,medium,medium,medium,medium,medium,medium
C75C5CEDB9F7,3.5,low,low,low,low,medium,low
C764FF796C1E,3.0,medium,medium,medium,medium,medium,medium
C7A0AAFC607A,4.0,medium,medium,medium,medium,medium,medium
C82245930316,3.0,medium,medium,medium,medium,medium,medium
C844894B0D02,4.0,medium,medium,medium,medium,medium,medium
C84D7D9C5F1F,3.5,medium,medium,medium,medium,medium,medium
C87CC2A986AA,2.5,medium,medium,medium,medium,medium,medium
C8895572A297,3.0,medium,medium,medium,medium,medium,medium
C8B6AF6360FB,3.0,medium,medium,medium,medium,medium,medium
C8F6CE7D4933,3.5,medium,low,medium,low,medium,medium
C906B982A3F6,3.0,low,low,low,low,medium,low
C912A04F2A5F,3.0,low,low,low,low,medium,low
C941827573C5,3.0,low,low,low,low,medium,low
C95AC12FA0D0,4.0,high,high,high,medium,medium,medium
C9CA00159CBD,3.0,low,low,low,low,medium,low
C9CBCB6050B2,2.5,medium,medium,medium,medium,medium,medium
C9DD23612CF3,3.5,medium,medium,medium,medium,medium,medium
C9DE9E089A26,3.0,low,low,low,low,low,low
C9EB6EB6551D,3.0,medium,medium,medium,medium,medium,medium
CA07DAA86DBD,3.0,medium,medium,medium,medium,medium,medium
CA0FB6DB7B80,3.0,low,low,medium,low,medium,low
CA186B042839,2.5,medium,medium,medium,medium,medium,medium
CA46274B46ED,3.5,medium,medium,medium,medium,medium,medium
CA61EF11F94F,3.5,medium,medium,medium,medium,medium,medium
