essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
15385,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15386,6,0,low,low,low,low,low,low,low,low,low,low
15387,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15388,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15389,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15390,6,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15391,6,1,medium,high,high,high,medium,medium,low,high,high,high
15392,6,2,low,medium,medium,medium,low,medium,low,medium,low,medium
15393,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15394,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15395,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15396,6,2,medium,high,medium,medium,medium,medium,low,high,high,medium
15397,6,2,medium,high,medium,high,medium,medium,low,high,high,medium
15398,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15399,6,1,low,medium,medium,medium,low,medium,low,low,low,medium
15400,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15401,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15402,6,1,medium,medium,medium,medium,medium,low,medium,medium,medium,medium
15403,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15404,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15405,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15406,6,1,low,low,low,low,low,low,low,low,low,low
15407,6,2,medium,high,high,high,medium,medium,low,high,high,high
15408,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15409,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15410,6,1,medium,high,high,high,medium,medium,low,medium,high,high
15411,6,2,medium,high,medium,high,medium,medium,low,high,high,high
15412,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15413,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15414,6,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15415,6,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15416,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15417,6,3,medium,high,high,high,medium,medium,low,high,high,high
15418,6,3,medium,high,high,high,medium,medium,low,high,high,high
15419,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15420,6,3,medium,high,medium,medium,medium,high,low,high,high,medium
15421,6,2,medium,medium,medium,high,medium,medium,low,medium,high,medium
15422,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15423,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15424,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15425,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15426,6,0,low,low,low,low,low,low,low,low,low,low
15427,6,2,medium,high,medium,high,medium,medium,low,medium,high,medium
15428,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15429,6,2,medium,high,high,high,medium,medium,low,medium,high,medium
15430,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15431,6,1,low,medium,medium,medium,low,low,low,medium,low,low
15432,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15433,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15434,6,1,medium,medium,high,medium,medium,medium,low,medium,medium,medium
15435,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15436,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15437,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15438,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15439,6,1,low,medium,medium,medium,low,low,low,medium,low,medium
15440,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15441,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,medium
15442,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15443,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15444,6,3,high,high,high,high,high,high,low,high,high,high
15445,6,2,medium,high,medium,high,medium,medium,low,medium,high,medium
15446,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15447,6,3,medium,high,medium,medium,medium,medium,low,medium,high,medium
15448,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15449,6,0,low,low,low,low,low,low,low,low,low,low
15450,6,2,medium,high,high,high,medium,high,low,high,high,high
15451,6,2,medium,high,medium,high,medium,medium,low,high,high,medium
15452,6,1,low,medium,medium,low,low,low,low,low,low,low
15453,6,3,medium,high,medium,medium,medium,medium,low,medium,high,medium
15454,6,2,medium,high,medium,high,medium,medium,low,medium,high,high
15455,6,3,medium,high,high,high,medium,medium,low,high,high,medium
15456,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15457,6,3,medium,high,medium,high,medium,medium,low,medium,high,medium
15458,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15459,6,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15460,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15461,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15462,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15463,6,2,medium,medium,high,high,medium,medium,low,medium,medium,medium
15464,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15465,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15466,6,1,medium,high,high,high,medium,high,low,high,high,high
15467,6,2,medium,high,medium,high,medium,medium,low,high,high,high
15468,6,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15469,6,2,medium,high,medium,high,medium,medium,low,medium,high,medium
15470,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15471,6,3,medium,high,medium,high,medium,medium,low,medium,high,medium
15472,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15473,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15474,6,3,medium,high,high,high,medium,high,low,high,high,high
15475,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15476,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15477,6,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
15478,6,1,medium,medium,high,high,medium,medium,low,medium,high,medium
15479,6,1,low,medium,medium,medium,low,low,low,medium,low,low
15480,6,2,medium,high,high,high,medium,medium,low,medium,high,high
15481,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15482,6,0,medium,medium,high,medium,medium,medium,low,medium,medium,medium
15483,6,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15484,6,2,medium,high,medium,high,medium,high,low,high,high,medium
15485,6,1,low,medium,medium,medium,medium,medium,low,medium,medium,medium
15486,6,3,medium,high,high,high,medium,high,low,high,high,high
15487,6,0,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15488,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15489,6,2,medium,high,high,high,high,medium,low,high,high,high
15490,6,1,low,medium,low,low,low,medium,low,low,low,low
15491,6,2,low,medium,medium,medium,medium,medium,low,medium,medium,medium
15492,6,3,medium,high,high,high,medium,medium,low,medium,high,medium
15493,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15494,6,3,medium,high,medium,high,medium,medium,low,high,high,medium
15495,6,4,medium,high,medium,high,medium,medium,low,high,high,high
15496,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15497,6,2,low,medium,medium,medium,low,low,low,medium,medium,medium
15498,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15499,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15500,6,2,medium,high,medium,medium,medium,medium,low,medium,high,medium
15501,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15502,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15503,6,1,medium,high,medium,high,medium,medium,low,high,medium,medium
15504,6,0,low,medium,high,medium,low,medium,low,low,low,low
15505,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15506,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15507,6,2,medium,high,medium,high,medium,medium,low,medium,high,medium
15508,6,3,medium,high,medium,medium,medium,medium,low,high,high,medium
15509,6,2,medium,high,high,medium,medium,medium,low,medium,high,medium
15510,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15511,6,1,low,medium,medium,medium,low,low,low,medium,medium,medium
15512,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15513,6,1,low,medium,medium,medium,low,medium,low,medium,low,medium
15514,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15515,6,2,medium,high,high,high,medium,medium,low,high,high,high
15516,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15517,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15518,6,3,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15519,6,3,medium,high,high,high,high,high,low,high,high,high
15520,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15521,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15522,6,2,low,medium,medium,medium,low,low,low,low,low,medium
15523,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15524,6,2,medium,high,high,high,medium,high,low,high,high,high
15525,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15526,6,3,medium,high,medium,high,medium,medium,low,high,high,medium
15527,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15528,6,2,medium,high,high,high,medium,medium,low,high,high,medium
15529,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15530,6,4,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15531,6,1,low,low,low,low,low,low,low,low,low,low
15532,6,0,medium,medium,high,high,medium,medium,low,medium,medium,medium
15533,6,2,low,medium,low,medium,low,low,low,low,low,low
15534,6,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15535,6,2,medium,high,medium,high,medium,medium,low,high,high,medium
15536,6,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
15537,6,1,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15538,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15539,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15540,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15541,6,1,medium,medium,medium,medium,low,medium,low,medium,medium,medium
15542,6,3,high,high,high,high,high,high,low,high,high,high
15543,6,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15544,6,1,medium,high,medium,high,medium,medium,low,medium,high,high
15545,6,2,high,high,high,high,high,high,low,high,high,high
15546,6,3,medium,high,medium,high,medium,medium,low,high,high,medium
15547,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15548,6,2,medium,high,high,high,medium,medium,low,medium,high,high
15549,6,2,medium,medium,medium,medium,medium,medium,low,high,medium,medium
15550,6,3,medium,high,medium,high,medium,high,low,medium,high,medium
15551,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15552,6,1,medium,medium,medium,medium,medium,low,low,medium,medium,medium
15553,6,2,medium,high,high,high,medium,medium,low,medium,high,high
15554,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15555,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15556,6,3,medium,high,medium,medium,medium,medium,low,high,high,medium
15557,6,3,medium,high,high,high,medium,high,low,high,high,high
15558,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15559,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15560,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15561,6,4,medium,high,medium,medium,medium,medium,low,medium,high,medium
15562,6,2,medium,high,high,high,medium,medium,low,high,high,high
15563,6,1,low,medium,medium,medium,low,medium,low,low,low,low
15564,6,2,medium,medium,medium,medium,low,low,low,medium,medium,medium
15565,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15566,6,3,medium,high,high,high,medium,high,low,high,high,high
15567,6,1,low,medium,low,low,low,low,low,low,low,low
15568,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15569,6,0,medium,medium,medium,medium,medium,low,low,medium,medium,medium
15570,6,2,medium,high,medium,high,medium,medium,low,medium,high,medium
15571,6,1,low,medium,medium,low,low,low,low,low,low,low
15572,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15573,6,3,medium,high,medium,high,medium,medium,low,high,high,medium
15574,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15575,6,3,medium,high,medium,medium,medium,medium,low,high,high,medium
15576,6,3,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15577,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15578,6,2,medium,high,medium,high,medium,high,low,high,high,high
15579,6,1,low,medium,medium,medium,low,low,low,medium,medium,low
15580,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15581,6,2,medium,high,high,high,high,high,low,high,high,high
15582,6,2,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15583,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15584,6,3,medium,high,medium,medium,medium,medium,low,high,high,medium
15585,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15586,6,1,low,medium,medium,medium,low,medium,low,medium,medium,medium
15587,6,2,medium,high,high,high,medium,medium,low,high,high,high
15588,6,2,medium,high,medium,medium,medium,medium,low,medium,medium,medium
15589,6,2,medium,high,high,high,medium,medium,low,high,high,high
15590,6,2,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15591,6,1,low,medium,medium,medium,low,low,low,medium,low,low
15592,6,3,medium,medium,medium,medium,medium,medium,low,medium,high,medium
15593,6,3,medium,high,high,high,medium,high,low,high,high,high
15594,6,2,medium,medium,medium,medium,medium,low,low,medium,medium,medium
15595,6,2,medium,high,high,high,medium,high,low,high,high,high
15596,6,2,medium,high,high,high,medium,medium,low,high,high,high
15597,6,2,medium,high,medium,high,medium,medium,low,high,high,medium
15598,6,1,low,low,medium,low,low,low,low,low,low,low
15599,6,1,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
15600,6,2,medium,high,high,high,medium,medium,low,high,high,high
15601,6,2,medium,medium,high,medium,medium,medium,low,medium,medium,medium
