essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6,question7,question8,question9
20987,8,4,low,medium,low,low,low,medium,low,low,low
20988,8,4,medium,low,low,low,medium,high,low,low,medium
20992,8,4,medium,medium,high,medium,medium,high,medium,low,medium
20993,8,5,high,high,high,high,high,high,high,high,high
20994,8,4,high,high,high,high,high,high,high,low,high
20996,8,4,medium,medium,high,medium,medium,medium,medium,low,medium
20998,8,4,low,low,low,low,low,high,low,low,low
20999,8,4,medium,low,low,low,low,medium,low,low,low
21000,8,3,high,medium,high,medium,medium,medium,medium,low,medium
21001,8,4,low,low,low,low,low,low,low,low,low
21002,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21003,8,4,medium,medium,medium,low,medium,medium,low,low,medium
21004,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21005,8,3,low,low,low,low,low,low,low,low,low
21006,8,4,medium,medium,medium,medium,medium,high,medium,medium,medium
21007,8,4,medium,medium,medium,medium,medium,medium,low,low,medium
21008,8,4,high,high,high,medium,medium,medium,high,medium,medium
21009,8,3,medium,medium,low,low,low,medium,low,low,medium
21010,8,4,medium,medium,medium,low,medium,medium,low,low,medium
21012,8,3,low,low,low,low,low,low,low,low,low
21013,8,3,low,medium,low,low,low,low,low,low,medium
21014,8,3,medium,medium,low,medium,medium,medium,low,low,medium
21015,8,4,low,low,low,low,low,low,low,low,low
21016,8,4,low,low,low,low,medium,medium,low,low,low
21017,8,3,low,low,low,low,low,medium,low,low,low
21020,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21021,8,4,medium,high,high,medium,medium,medium,medium,low,medium
21022,8,4,low,low,low,low,low,high,low,low,low
21023,8,4,high,high,high,medium,medium,medium,medium,medium,medium
21024,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21025,8,4,medium,low,low,low,medium,medium,low,low,medium
21026,8,3,medium,medium,low,low,medium,medium,low,low,low
21028,8,4,low,low,low,low,low,low,low,low,low
21029,8,3,low,low,low,low,low,low,low,low,low
21030,8,5,high,high,high,high,high,high,high,medium,high
21031,8,2,low,low,low,low,low,low,low,low,low
21032,8,4,medium,high,low,low,medium,high,low,low,medium
21033,8,3,low,low,low,low,low,low,low,low,low
21034,8,4,low,low,low,low,low,low,low,low,low
21035,8,5,high,high,medium,medium,medium,high,medium,high,medium
21036,8,4,high,high,high,high,high,high,medium,high,high
21037,8,5,low,low,low,low,low,high,low,low,low
21038,8,5,low,low,low,low,medium,medium,low,low,low
21039,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21042,8,4,low,low,low,low,low,medium,low,low,low
21043,8,4,medium,high,low,low,medium,medium,high,high,medium
21044,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21045,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21049,8,4,low,low,low,low,low,medium,low,low,low
21051,8,4,medium,medium,low,low,low,medium,low,low,low
21052,8,3,low,low,low,low,low,low,low,low,low
21053,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21054,8,4,low,low,low,low,medium,medium,low,low,medium
21055,8,4,medium,medium,low,low,medium,medium,low,low,medium
21056,8,5,high,high,high,high,high,high,high,high,high
21057,8,4,low,low,low,low,low,low,low,low,low
21058,8,4,low,low,low,low,low,low,low,low,low
21059,8,5,medium,low,low,low,medium,medium,medium,low,medium
21060,8,5,low,low,low,low,low,low,low,low,low
21061,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21063,8,4,medium,low,low,low,medium,medium,low,low,low
21064,8,4,low,low,low,low,low,low,low,low,low
21065,8,5,high,high,high,high,high,high,high,medium,high
21067,8,4,high,high,high,high,high,high,high,high,high
21068,8,4,low,low,low,low,low,high,low,low,low
21069,8,5,low,low,low,low,low,medium,low,low,low
21070,8,4,low,low,low,low,low,low,low,low,low
21071,8,3,low,low,low,low,low,low,low,low,low
21072,8,4,low,low,low,low,low,low,low,low,low
21073,8,4,medium,medium,low,low,low,high,low,low,medium
21074,8,4,low,low,low,low,low,medium,low,low,low
21075,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21076,8,4,medium,low,low,low,medium,medium,low,low,low
21077,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21078,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21079,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21081,8,4,low,medium,low,low,low,medium,low,low,low
21083,8,4,high,high,high,high,high,high,high,high,high
21085,8,4,medium,low,low,low,medium,high,low,high,low
21086,8,3,low,low,low,low,medium,medium,low,low,low
21087,8,3,medium,low,low,low,medium,medium,low,low,low
21089,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21090,8,4,medium,medium,low,low,medium,medium,low,low,low
21091,8,4,low,medium,medium,low,low,low,low,low,medium
21092,8,4,medium,medium,low,low,medium,high,low,low,medium
21093,8,4,low,low,low,low,low,low,low,low,low
21094,8,4,high,high,high,high,medium,high,high,low,medium
21095,8,4,medium,medium,medium,low,low,medium,low,low,medium
21096,8,4,medium,medium,medium,low,medium,medium,low,medium,medium
21097,8,5,medium,medium,low,medium,medium,medium,medium,low,medium
21098,8,4,medium,high,high,low,medium,high,high,high,medium
21099,8,4,medium,medium,high,low,medium,high,low,high,medium
21101,8,4,medium,medium,medium,medium,medium,medium,low,low,medium
21102,8,3,medium,medium,medium,low,low,medium,low,low,medium
21103,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21105,8,4,low,low,low,low,low,high,low,low,low
21106,8,4,low,medium,low,low,low,low,low,low,low
21107,8,4,high,high,high,high,high,high,high,high,high
21109,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21110,8,5,high,high,high,high,high,high,high,low,medium
21111,8,3,medium,medium,high,medium,medium,high,low,high,medium
21112,8,3,low,low,low,low,low,medium,low,low,low
21113,8,3,low,low,low,low,low,low,low,low,low
21114,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21115,8,3,low,low,low,low,low,low,low,low,low
21116,8,4,low,low,low,low,low,medium,low,low,low
21118,8,5,low,high,high,high,medium,high,high,high,high
21119,8,3,low,low,low,low,low,low,low,low,low
21120,8,5,medium,low,low,low,medium,high,low,high,low
21122,8,5,high,high,high,low,medium,high,high,high,high
21123,8,4,high,high,high,medium,medium,high,medium,medium,medium
21126,8,3,low,low,low,low,low,low,low,low,low
21127,8,3,medium,medium,high,medium,medium,medium,medium,low,medium
21129,8,4,medium,low,low,low,low,medium,low,low,medium
21130,8,5,high,high,high,high,high,high,medium,high,high
21131,8,4,medium,medium,low,medium,medium,medium,medium,low,medium
21132,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21133,8,4,low,low,low,low,low,medium,low,low,low
21134,8,3,low,low,low,low,low,medium,low,low,low
21135,8,4,high,high,high,high,high,high,high,low,high
21136,8,3,medium,medium,medium,low,medium,high,medium,low,medium
21137,8,4,high,high,high,high,high,high,high,high,high
21138,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21140,8,3,low,low,low,low,low,low,low,low,low
21141,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21142,8,3,medium,medium,low,medium,medium,medium,low,low,medium
21143,8,4,high,high,medium,medium,medium,high,medium,low,medium
21144,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21145,8,3,low,low,low,low,low,low,low,low,low
21146,8,5,high,high,high,high,high,high,medium,high,high
21147,8,4,medium,high,high,low,medium,medium,high,medium,medium
21148,8,4,low,low,low,low,low,low,low,low,low
21149,8,4,medium,low,low,low,medium,medium,low,low,low
21150,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21151,8,4,medium,medium,low,low,medium,high,low,low,medium
21153,8,3,low,low,low,low,low,medium,low,low,low
21154,8,3,medium,low,low,low,medium,medium,low,low,low
21155,8,4,low,medium,low,low,low,medium,low,low,low
21156,8,4,medium,medium,low,low,medium,medium,medium,low,medium
21157,8,4,low,low,low,low,low,low,low,low,low
21158,8,4,low,low,low,low,low,low,low,low,low
21159,8,5,high,high,low,high,high,high,high,high,high
21160,8,4,medium,medium,low,low,medium,medium,low,low,medium
21161,8,4,low,low,low,low,low,low,low,low,low
21163,8,4,medium,medium,medium,low,low,medium,low,low,medium
21164,8,5,low,low,low,low,low,medium,low,low,low
21166,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21167,8,4,medium,high,low,low,medium,medium,high,high,medium
21168,8,4,low,low,low,low,low,low,low,low,low
21170,8,4,high,high,high,high,high,high,high,high,high
21171,8,4,medium,medium,high,low,low,medium,high,low,medium
21174,8,4,high,high,high,medium,medium,high,medium,low,medium
21175,8,4,low,low,low,low,low,low,low,low,low
21176,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21177,8,3,low,low,low,low,low,low,low,low,low
21178,8,3,low,low,low,low,low,low,low,low,low
21179,8,3,medium,low,low,low,medium,medium,medium,low,medium
21180,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21181,8,4,medium,medium,low,low,low,medium,low,low,medium
21182,8,3,medium,medium,low,medium,medium,medium,low,low,medium
21183,8,3,low,low,low,low,low,low,low,low,low
21185,8,4,medium,medium,low,low,medium,high,low,high,medium
21186,8,4,low,low,low,low,low,high,low,low,low
21188,8,4,low,low,low,low,low,medium,low,low,low
21189,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium
21190,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21191,8,3,low,low,low,low,low,low,low,low,low
21192,8,4,low,low,low,low,low,low,low,low,low
21193,8,4,high,high,high,high,medium,high,high,low,high
21194,8,4,low,low,low,low,low,low,low,low,low
21195,8,4,high,high,high,high,medium,high,high,medium,medium
21198,8,3,low,low,low,low,low,medium,low,low,low
21199,8,3,medium,medium,low,low,medium,medium,medium,low,medium
21200,8,4,medium,high,low,low,medium,high,low,high,medium
21202,8,5,medium,low,low,low,medium,high,high,low,medium
21203,8,4,low,low,low,low,low,low,low,low,low
21204,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium
21205,8,3,medium,low,low,low,medium,medium,low,low,low
21206,8,3,low,low,low,low,low,low,low,low,low
21207,8,4,medium,high,low,low,medium,high,low,low,medium
21208,8,4,low,low,low,low,low,low,low,low,low
21209,8,4,low,low,low,low,low,low,low,low,low
21210,8,3,medium,low,low,low,medium,medium,low,low,low
21211,8,3,high,high,high,medium,medium,high,high,medium,medium
21213,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21214,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium
21215,8,4,low,low,low,low,low,medium,low,low,low
21217,8,3,medium,medium,medium,low,medium,medium,low,low,medium
21218,8,4,high,high,high,low,medium,high,medium,high,medium
21219,8,4,low,medium,low,low,low,medium,low,low,low
21220,8,3,low,low,low,low,low,medium,low,low,low
21221,8,3,medium,low,low,low,low,medium,low,low,low
21222,8,3,low,low,low,low,low,low,low,low,low
21223,8,4,medium,medium,high,medium,medium,medium,medium,medium,medium
21224,8,4,low,low,low,low,low,medium,medium,low,medium
21225,8,5,low,low,low,low,low,low,low,low,low
21227,8,4,low,low,low,low,low,low,low,low,low
21229,8,4,medium,medium,high,medium,medium,high,low,high,medium
21230,8,4,low,low,low,low,low,medium,low,low,low
21233,8,4,low,low,low,low,low,low,low,low,low
21235,8,3,low,low,low,low,low,low,low,low,low
21236,8,4,medium,medium,medium,low,medium,medium,low,low,medium
21237,8,4,low,low,low,low,low,high,low,low,low
21238,8,4,low,low,low,low,low,medium,low,low,low
21240,8,3,medium,low,low,low,medium,medium,low,low,medium
21241,8,3,medium,medium,high,medium,medium,medium,medium,low,medium
21244,8,3,low,low,low,low,low,low,low,low,low
21245,8,4,low,low,low,low,low,low,low,low,low
21246,8,4,low,low,low,low,low,low,low,low,low
21247,8,3,low,low,low,low,low,low,low,low,low
21248,8,3,low,low,low,low,low,medium,low,low,low
21249,8,4,high,high,high,high,high,high,high,medium,high
21250,8,5,high,high,high,high,high,high,high,high,high
21251,8,4,medium,medium,low,low,low,low,low,low,medium
21253,8,4,low,low,low,low,low,low,low,low,low
21255,8,4,low,low,low,low,low,low,low,low,low
21256,8,3,low,low,low,low,low,low,low,low,low
21257,8,3,medium,low,low,low,medium,medium,low,low,low
21258,8,4,medium,medium,low,medium,medium,medium,medium,low,medium
21259,8,5,high,high,high,low,high,high,medium,high,medium
21261,8,4,low,medium,low,low,low,medium,low,low,low
21262,8,4,low,low,low,low,low,low,low,low,low
21263,8,3,low,low,low,low,low,low,low,low,low
21264,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21265,8,3,medium,medium,medium,medium,medium,medium,low,low,medium
21266,8,4,medium,medium,medium,medium,medium,medium,low,low,medium
21268,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21269,8,4,high,high,medium,high,high,high,high,low,medium
21271,8,3,low,low,low,low,low,medium,low,low,low
21272,8,4,low,low,low,low,low,low,low,low,low
21273,8,3,high,high,high,medium,medium,high,medium,low,medium
21274,8,4,medium,medium,low,low,medium,medium,medium,low,medium
21275,8,4,low,low,low,low,low,low,low,low,low
21276,8,3,low,low,low,low,low,low,low,low,low
21277,8,3,low,low,low,low,low,medium,low,low,low
21279,8,4,medium,medium,low,low,medium,medium,low,low,medium
21280,8,4,low,low,low,low,low,low,low,low,low
21281,8,4,medium,medium,medium,medium,medium,medium,low,low,medium
21284,8,4,medium,high,high,medium,high,high,high,medium,medium
21285,8,4,medium,medium,high,medium,medium,medium,medium,low,medium
21286,8,4,medium,medium,low,low,medium,medium,low,low,medium
21287,8,4,medium,medium,low,low,medium,medium,medium,low,medium
21288,8,4,low,high,low,low,high,high,high,high,low
21289,8,5,medium,high,low,low,medium,medium,low,high,medium
21290,8,4,low,low,low,low,low,medium,low,low,low
21291,8,3,low,low,low,low,low,medium,low,low,low
21292,8,5,high,high,medium,high,high,high,high,high,medium
21293,8,4,low,low,low,low,low,low,low,low,low
21294,8,3,low,low,low,low,low,low,low,low,low
21295,8,5,medium,high,high,medium,medium,high,medium,high,medium
21296,8,4,high,high,high,medium,high,high,medium,medium,medium
21297,8,3,low,low,low,low,low,low,low,low,low
21298,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21299,8,4,medium,medium,high,low,medium,high,medium,high,medium
21300,8,4,low,high,high,high,high,high,high,high,high
21301,8,2,medium,medium,medium,medium,medium,medium,medium,low,medium
21302,8,4,medium,high,low,low,low,medium,low,low,medium
21304,8,4,high,high,high,high,high,high,high,high,high
21306,8,5,low,low,low,low,low,low,low,low,low
21307,8,3,low,low,low,low,low,low,low,low,low
21308,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium
21309,8,4,medium,medium,medium,low,medium,high,medium,low,medium
21310,8,4,high,high,high,high,high,high,high,medium,high
21312,8,3,low,low,low,low,low,low,low,low,low
21315,8,4,high,high,low,high,high,high,high,low,high
21318,8,3,medium,low,medium,low,medium,medium,low,low,medium
21319,8,4,high,high,high,high,high,high,high,high,high
21321,8,4,medium,high,medium,medium,medium,high,high,high,medium
21322,8,3,medium,medium,low,low,medium,medium,low,low,medium
21323,8,5,high,high,high,high,medium,high,high,medium,medium
21324,8,4,medium,medium,low,low,medium,medium,low,low,medium
21325,8,5,high,high,high,high,medium,high,medium,low,high
21327,8,3,low,low,low,low,low,medium,low,low,low
21329,8,3,medium,medium,low,low,medium,medium,low,low,medium
21330,8,4,medium,medium,medium,low,medium,medium,medium,low,medium
21331,8,3,medium,medium,low,medium,medium,medium,medium,low,medium
21332,8,4,medium,low,low,low,medium,medium,low,low,medium
21333,8,4,medium,low,low,low,low,medium,low,low,low
21334,8,3,low,low,low,low,low,low,low,low,low
21336,8,4,medium,medium,low,low,medium,high,medium,low,medium
21338,8,3,low,low,low,low,low,medium,low,low,low
21339,8,3,low,low,low,low,low,low,low,low,low
21340,8,4,medium,high,high,low,medium,high,medium,low,medium
21342,8,4,high,high,high,high,medium,medium,high,low,high
21343,8,5,medium,medium,low,low,medium,medium,low,low,medium
21344,8,5,medium,low,low,low,low,medium,low,low,low
21345,8,3,medium,low,low,low,low,medium,low,low,medium
21346,8,3,low,low,low,low,low,low,low,low,low
21347,8,3,low,low,low,low,low,medium,low,low,low
21348,8,4,medium,medium,medium,medium,medium,medium,medium,low,medium
21350,8,4,low,low,low,low,low,low,low,low,low
21351,8,3,low,low,low,low,low,low,low,low,low
21352,8,4,low,low,low,low,low,medium,low,low,low
21354,8,3,medium,medium,medium,medium,medium,medium,medium,low,medium
21355,8,3,low,low,low,low,low,low,low,low,low
21356,8,4,low,low,low,low,low,medium,low,low,low
21357,8,4,low,low,low,low,low,low,low,low,low
21358,8,4,low,high,low,low,medium,high,high,low,medium
21360,8,3,medium,medium,low,medium,medium,medium,medium,low,medium
21361,8,5,low,low,low,low,low,medium,low,low,low
21364,8,5,medium,medium,medium,low,medium,medium,low,low,medium
21365,8,4,low,low,low,low,low,low,low,low,low
21366,8,4,high,high,high,medium,high,high,high,low,high
21367,8,4,medium,medium,low,medium,medium,medium,medium,low,medium
21369,8,3,low,low,low,low,low,low,low,low,low
21370,8,3,low,low,low,low,low,low,high,low,low
21373,8,4,high,high,high,medium,medium,high,high,high,medium
21374,8,4,medium,medium,medium,low,medium,high,low,low,medium
21375,8,4,high,high,high,high,high,high,high,high,high
