essay_id,prompt_id,sentence_fluency_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13
21211,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21213,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21214,8,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21215,8,4,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
21217,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
21218,8,4,high,high,high,medium,medium,medium,high,high,high,low,medium,low,high
21219,8,4,medium,medium,low,low,low,low,low,low,low,low,low,low,low
21220,8,3,medium,medium,medium,low,medium,low,low,low,medium,low,low,low,low
21221,8,4,medium,medium,medium,low,medium,low,medium,medium,medium,low,medium,low,low
21222,8,3,low,low,low,low,low,low,low,low,low,low,low,high,low
21223,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21224,8,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
21225,8,5,low,medium,low,low,low,low,low,low,low,low,low,low,low
21227,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21229,8,4,high,high,medium,medium,medium,medium,medium,high,medium,low,medium,low,low
21230,8,4,medium,medium,low,low,medium,low,low,low,low,low,low,low,low
21233,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21235,8,3,low,medium,low,low,low,low,low,low,low,low,low,low,high
21236,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21237,8,4,medium,high,low,low,low,low,medium,medium,low,low,low,low,low
21238,8,4,low,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21240,8,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,low
21241,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21244,8,3,medium,medium,medium,low,medium,low,low,medium,low,low,low,low,low
21245,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21246,8,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
21247,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21248,8,3,medium,medium,medium,low,medium,low,medium,medium,medium,low,low,low,low
21249,8,5,high,high,high,high,high,high,high,high,high,high,high,low,high
21250,8,6,high,high,high,high,high,high,high,high,high,low,high,high,high
21251,8,4,medium,medium,low,low,low,low,medium,low,low,low,low,low,low
21253,8,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
21255,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21256,8,4,low,low,low,low,medium,low,low,low,low,low,low,low,low
21257,8,3,medium,medium,medium,low,medium,low,medium,medium,medium,low,low,low,low
21258,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
21259,8,4,high,high,medium,medium,medium,medium,high,medium,medium,low,medium,low,low
21261,8,4,medium,medium,low,low,medium,low,medium,low,low,low,low,low,low
21262,8,4,low,low,low,low,medium,low,low,low,low,low,low,low,low
21263,8,4,low,low,low,low,low,low,low,low,low,low,low,high,low
21264,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21265,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21266,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21268,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21269,8,4,high,high,high,medium,medium,medium,high,high,low,low,high,low,low
21271,8,3,medium,medium,medium,low,medium,low,low,medium,low,low,low,low,low
21272,8,4,low,medium,low,low,low,low,medium,low,low,low,low,low,low
21273,8,4,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21274,8,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,low,low
21275,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21276,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21277,8,3,medium,medium,low,low,low,low,low,low,low,low,low,low,low
21279,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21280,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21281,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21284,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21285,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21286,8,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
21287,8,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21288,8,5,low,high,low,low,low,low,low,medium,low,low,low,low,low
21289,8,5,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high
21290,8,4,medium,medium,medium,low,low,low,low,low,low,low,low,low,low
21291,8,3,low,medium,medium,low,medium,low,low,medium,low,low,low,low,low
21292,8,5,high,high,high,medium,medium,medium,high,high,medium,low,high,low,low
21293,8,4,low,low,low,low,low,low,low,low,low,low,low,high,high
21294,8,3,low,low,low,low,low,low,low,low,low,low,low,high,low
21295,8,5,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21296,8,4,high,high,medium,medium,medium,medium,medium,high,medium,medium,high,low,high
21297,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21298,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21299,8,4,high,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21300,8,5,high,high,high,high,high,high,high,high,high,low,high,low,low
21301,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21302,8,4,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
21304,8,4,high,high,high,high,high,high,high,high,high,low,high,low,high
21306,8,5,medium,medium,low,low,medium,low,medium,medium,low,low,low,low,low
21307,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21308,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21309,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21310,8,4,high,high,high,high,high,high,high,high,medium,medium,high,low,high
21312,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21315,8,4,high,high,medium,low,low,medium,high,medium,low,low,high,low,high
21318,8,3,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,medium
21319,8,5,high,high,high,high,high,high,high,high,high,high,high,low,high
21321,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,high,medium,low,high
21322,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21323,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21324,8,4,medium,medium,medium,medium,medium,low,medium,medium,medium,low,medium,low,low
21325,8,5,high,high,high,high,high,medium,high,high,high,low,high,low,high
21327,8,3,medium,medium,low,low,medium,low,low,low,low,low,low,low,low
21329,8,3,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21330,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21331,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21332,8,4,high,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
21333,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
21334,8,3,low,low,low,low,low,low,low,low,low,low,low,high,high
21336,8,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21338,8,4,medium,medium,low,low,medium,low,low,low,low,low,low,low,low
21339,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21340,8,4,high,high,high,medium,medium,medium,medium,high,medium,low,medium,low,low
21342,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high
21343,8,5,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21344,8,5,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
21345,8,3,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
21346,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21347,8,4,low,medium,low,low,medium,low,medium,medium,low,low,low,low,low
21348,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21350,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21351,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21352,8,4,medium,medium,medium,low,medium,low,medium,low,low,low,low,low,low
21354,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21355,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21356,8,4,medium,medium,low,low,medium,low,medium,medium,low,low,low,low,low
21357,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21358,8,5,high,high,low,low,high,low,low,low,low,low,low,low,low
21360,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21361,8,5,low,medium,low,low,low,low,low,low,low,low,low,low,low
21364,8,5,medium,high,medium,low,medium,low,medium,medium,low,low,medium,low,low
21365,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21366,8,4,high,high,high,medium,high,high,high,high,high,high,high,low,high
21367,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21369,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21370,8,4,low,low,low,low,low,low,low,low,low,low,low,high,high
21373,8,4,medium,high,medium,medium,high,medium,medium,medium,medium,low,medium,low,high
21374,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21375,8,4,high,high,high,high,high,high,high,high,medium,medium,high,low,high
21377,8,4,low,medium,low,low,medium,low,low,low,low,low,low,low,low
21379,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
21380,8,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
21382,8,5,high,high,high,medium,high,high,medium,high,high,low,medium,low,low
21383,8,4,high,high,high,high,high,high,high,high,medium,low,high,low,high
21384,8,4,medium,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
21385,8,5,high,high,medium,high,high,high,high,high,high,low,high,low,high
21386,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21387,8,4,low,medium,low,low,low,low,low,medium,low,low,low,low,low
21388,8,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21389,8,2,medium,low,low,low,low,low,low,low,low,low,low,low,low
21390,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21391,8,4,medium,medium,low,low,medium,low,low,low,medium,low,low,low,low
21392,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21393,8,3,medium,medium,medium,low,low,low,low,medium,low,low,medium,medium,high
21394,8,3,medium,medium,low,low,medium,low,medium,low,low,low,low,low,low
21397,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21398,8,5,high,high,medium,medium,medium,medium,high,high,medium,low,medium,low,low
21399,8,3,low,medium,low,low,low,low,medium,low,low,low,low,low,low
21403,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21404,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21405,8,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,low,low
21407,8,4,low,medium,medium,low,medium,low,medium,medium,low,low,medium,low,low
21408,8,2,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,medium,low
21409,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21410,8,4,high,high,high,high,high,high,high,high,medium,medium,high,low,high
21411,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21412,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21413,8,5,high,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high
21414,8,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,low
21415,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high
21416,8,4,high,high,high,medium,medium,high,medium,high,medium,low,medium,low,high
21418,8,5,medium,medium,medium,low,medium,medium,medium,medium,low,low,medium,low,medium
21419,8,5,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21421,8,5,low,low,low,low,low,low,low,low,low,low,low,low,low
21422,8,5,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21424,8,4,medium,medium,medium,low,medium,medium,medium,medium,medium,low,medium,low,low
21425,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21426,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high
21427,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21428,8,3,low,low,low,low,low,low,low,low,low,low,low,low,low
21429,8,6,low,low,low,low,low,low,low,low,low,low,low,low,low
21431,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21432,8,5,high,high,high,high,high,high,high,high,high,high,high,low,high
21433,8,4,medium,high,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21434,8,3,medium,medium,medium,low,medium,low,medium,medium,medium,low,medium,low,low
21436,8,4,low,medium,low,low,low,low,low,low,low,low,low,low,low
21437,8,3,low,medium,low,low,low,low,low,low,low,low,low,low,low
21438,8,5,medium,medium,medium,low,medium,low,low,low,low,low,low,low,low
21440,8,3,medium,medium,medium,low,medium,low,medium,medium,low,low,low,low,low
21441,8,5,high,high,medium,high,medium,medium,high,high,low,high,medium,low,high
21442,8,4,medium,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21443,8,4,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21444,8,3,medium,medium,medium,low,medium,medium,medium,medium,low,low,low,low,low
21446,8,4,low,medium,low,low,low,low,low,low,low,low,low,high,high
21447,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low
21448,8,3,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21449,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
21450,8,4,medium,medium,medium,low,medium,low,medium,medium,medium,low,medium,low,low
21451,8,5,high,high,high,high,high,high,high,high,high,low,high,low,high
21452,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium
21453,8,4,low,low,low,low,medium,low,medium,low,low,low,low,low,low
21454,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21456,8,5,high,high,low,low,medium,low,low,low,low,low,low,low,low
21457,8,4,medium,medium,medium,low,medium,low,medium,medium,medium,low,medium,low,low
21458,8,4,medium,high,medium,medium,medium,medium,medium,medium,low,low,medium,low,low
21459,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21460,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
21462,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21463,8,3,low,medium,low,low,low,low,low,low,low,low,low,low,low
21465,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21467,8,5,high,high,high,high,high,high,high,high,medium,medium,high,low,high
21468,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium
21470,8,4,medium,medium,low,low,medium,low,medium,medium,low,low,low,low,low
21471,8,4,high,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,high
21472,8,4,low,low,low,low,low,low,low,low,low,low,low,low,low
21473,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21475,8,4,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium
21476,8,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
