essay_id,prompt_id,narrativity_score,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
15283,6,1,medium,low,medium,medium,medium,medium,medium,low,low,low
15284,6,1,high,medium,high,medium,medium,high,high,medium,high,low
15285,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15286,6,2,high,medium,high,high,medium,high,high,medium,medium,low
15287,6,2,high,medium,high,medium,medium,high,high,high,high,low
15288,6,0,medium,low,medium,medium,medium,medium,medium,low,medium,low
15289,6,2,high,medium,high,medium,high,high,high,medium,high,low
15290,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15291,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15292,6,0,low,low,low,low,low,low,low,low,low,low
15293,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15294,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15295,6,1,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15296,6,2,high,medium,high,medium,high,high,high,high,high,medium
15297,6,1,medium,medium,high,medium,medium,high,medium,medium,medium,low
15298,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15299,6,1,medium,low,low,low,low,medium,low,low,low,low
15300,6,3,high,medium,high,medium,high,high,high,high,high,low
15301,6,3,high,medium,high,high,high,high,high,high,high,low
15302,6,3,high,medium,high,medium,high,high,high,high,high,low
15303,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15304,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15305,6,2,medium,low,low,medium,medium,medium,medium,low,low,low
15306,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15307,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15308,6,2,medium,medium,medium,medium,medium,medium,medium,low,medium,low
15309,6,2,high,medium,high,high,high,high,high,high,high,low
15310,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15311,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15312,6,2,high,medium,high,medium,medium,high,high,medium,high,low
15313,6,2,high,high,high,high,high,high,high,high,high,low
15314,6,2,medium,low,low,medium,medium,high,medium,medium,low,low
15315,6,3,medium,low,medium,low,medium,medium,medium,low,medium,low
15316,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15317,6,1,low,low,low,low,low,low,low,low,low,low
15318,6,4,high,medium,high,medium,high,high,high,high,high,medium
15319,6,0,low,low,low,low,low,medium,low,low,low,low
15320,6,3,medium,medium,high,medium,medium,medium,high,medium,medium,low
15321,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15322,6,1,medium,medium,high,medium,medium,high,medium,medium,medium,low
15323,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15324,6,1,medium,low,low,medium,medium,medium,low,low,low,low
15325,6,2,high,medium,high,medium,high,high,high,high,high,low
15326,6,2,high,medium,high,medium,medium,high,medium,medium,high,low
15327,6,2,high,medium,high,medium,medium,high,high,medium,high,low
15328,6,1,low,low,low,low,low,medium,low,low,low,low
15329,6,2,high,medium,high,high,high,high,high,high,high,low
15330,6,3,high,medium,high,high,high,high,high,high,high,low
15331,6,2,medium,low,medium,medium,medium,medium,medium,low,medium,low
15332,6,2,high,medium,high,medium,high,high,high,high,high,low
15333,6,2,medium,medium,high,medium,medium,high,medium,medium,medium,low
15334,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15335,6,3,medium,medium,high,medium,medium,high,medium,medium,medium,low
15336,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15337,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15338,6,2,medium,low,low,medium,medium,high,medium,low,medium,low
15339,6,2,high,medium,high,medium,medium,high,medium,medium,high,low
15340,6,2,medium,low,medium,medium,medium,high,medium,medium,medium,low
15341,6,2,high,medium,high,medium,high,high,high,high,high,medium
15342,6,2,medium,low,low,low,low,medium,low,low,low,low
15343,6,0,medium,low,low,low,medium,medium,low,high,low,low
15344,6,3,high,medium,high,medium,high,high,high,high,high,low
15345,6,3,high,medium,high,medium,medium,high,high,medium,high,low
15346,6,1,high,medium,high,medium,high,high,high,high,high,low
15347,6,1,high,medium,high,high,high,high,medium,high,medium,medium
15348,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15349,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15350,6,1,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15351,6,2,medium,medium,high,medium,medium,high,medium,medium,high,low
15352,6,2,high,medium,medium,medium,medium,high,high,medium,medium,low
15353,6,2,high,medium,high,high,high,high,high,high,high,low
15354,6,3,high,medium,high,medium,medium,high,high,high,high,low
15355,6,2,high,low,medium,medium,medium,medium,medium,medium,medium,low
15356,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15357,6,2,high,medium,high,high,high,high,high,high,high,low
15358,6,3,high,medium,high,medium,high,high,high,high,high,low
15359,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15360,6,2,high,medium,high,high,high,high,high,high,high,medium
15361,6,3,high,medium,medium,medium,medium,high,medium,medium,medium,low
15362,6,2,high,medium,high,high,high,high,high,high,high,low
15363,6,0,medium,low,low,low,low,medium,low,low,low,low
15364,6,2,medium,low,medium,low,low,medium,low,low,low,low
15365,6,1,high,medium,high,medium,high,high,high,high,high,low
15366,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15367,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15368,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15369,6,2,high,medium,high,medium,high,high,high,high,high,low
15370,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15371,6,0,low,low,low,low,low,low,low,low,low,low
15372,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15373,6,4,high,medium,high,medium,high,high,high,high,high,low
15374,6,1,medium,low,medium,low,low,medium,low,low,low,low
15375,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15376,6,2,medium,medium,high,medium,medium,high,medium,medium,high,medium
15377,6,2,medium,low,low,medium,medium,high,medium,medium,medium,low
15378,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15379,6,2,high,medium,high,medium,medium,high,high,high,high,low
15380,6,2,high,medium,high,high,high,high,high,high,high,low
15381,6,1,low,low,low,low,low,low,low,low,low,low
15382,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15383,6,2,medium,low,medium,medium,medium,high,medium,high,low,low
15384,6,3,high,medium,high,high,high,high,high,high,high,low
15385,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15386,6,0,low,low,low,low,low,low,low,low,low,low
15387,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15388,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15389,6,3,medium,low,medium,medium,medium,medium,medium,medium,low,low
15390,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15391,6,1,high,medium,high,medium,high,high,high,high,high,low
15392,6,2,medium,low,medium,medium,medium,medium,medium,low,medium,low
15393,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15394,6,2,high,medium,medium,medium,medium,high,medium,medium,medium,low
15395,6,2,high,medium,high,medium,medium,high,high,high,high,low
15396,6,2,high,medium,high,medium,medium,high,high,medium,high,low
15397,6,2,high,medium,high,medium,medium,high,high,high,high,low
15398,6,3,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15399,6,1,medium,low,medium,medium,medium,medium,medium,low,low,low
15400,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15401,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15402,6,1,medium,low,medium,medium,medium,high,medium,medium,low,low
15403,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15404,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15405,6,1,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15406,6,1,low,low,low,low,low,medium,low,low,low,low
15407,6,2,high,medium,high,medium,high,high,high,high,high,low
15408,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15409,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15410,6,1,high,medium,high,medium,high,high,high,medium,high,low
15411,6,2,high,medium,high,medium,high,high,high,high,high,low
15412,6,2,high,medium,high,medium,medium,high,medium,medium,medium,low
15413,6,1,medium,low,medium,medium,medium,medium,medium,low,medium,low
15414,6,0,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15415,6,2,medium,medium,high,medium,medium,medium,high,medium,medium,medium
15416,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15417,6,3,high,medium,high,medium,high,high,high,medium,high,low
15418,6,3,high,medium,high,high,high,high,high,high,high,low
15419,6,3,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15420,6,3,high,medium,high,medium,medium,high,medium,medium,high,low
15421,6,2,medium,medium,high,medium,medium,high,medium,medium,high,medium
15422,6,1,medium,low,medium,medium,medium,medium,medium,medium,low,low
15423,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15424,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15425,6,2,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15426,6,0,low,low,low,low,low,low,low,low,low,low
15427,6,2,high,medium,high,medium,medium,high,high,high,medium,low
15428,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15429,6,2,high,medium,high,high,medium,high,high,high,high,low
15430,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15431,6,1,medium,low,low,medium,medium,medium,low,low,low,low
15432,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15433,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15434,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15435,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15436,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15437,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15438,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15439,6,1,medium,low,low,low,medium,medium,low,low,low,low
15440,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium
15441,6,1,medium,low,medium,medium,medium,medium,medium,medium,medium,low
15442,6,1,medium,medium,medium,medium,medium,medium,medium,low,medium,low
15443,6,2,medium,low,medium,medium,medium,high,medium,medium,medium,low
15444,6,3,high,high,high,high,high,high,high,high,high,low
15445,6,2,high,medium,high,medium,medium,high,medium,high,high,low
15446,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15447,6,3,high,medium,high,medium,medium,high,medium,medium,medium,low
15448,6,1,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15449,6,0,low,low,low,low,low,medium,low,low,low,low
15450,6,2,high,medium,high,medium,high,high,high,high,high,low
15451,6,2,high,medium,high,medium,medium,high,high,medium,medium,low
15452,6,1,medium,low,low,low,low,medium,low,low,low,low
15453,6,3,high,medium,high,medium,medium,high,high,high,medium,low
15454,6,2,high,medium,high,medium,high,high,high,medium,high,low
15455,6,3,high,medium,high,medium,medium,high,high,high,medium,low
15456,6,1,medium,medium,medium,medium,medium,medium,medium,low,medium,low
15457,6,3,high,medium,high,medium,medium,high,high,medium,high,medium
15458,6,1,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15459,6,2,medium,medium,high,medium,medium,high,high,medium,medium,medium
15460,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15461,6,2,high,medium,medium,medium,medium,medium,medium,medium,medium,low
15462,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15463,6,2,high,medium,high,high,medium,high,medium,high,medium,low
15464,6,3,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15465,6,2,medium,medium,medium,medium,medium,medium,medium,low,medium,low
15466,6,1,high,medium,high,high,high,high,high,high,high,low
15467,6,2,high,medium,high,medium,high,high,high,high,high,low
15468,6,0,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15469,6,2,high,medium,high,medium,medium,high,high,high,high,low
15470,6,2,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15471,6,3,high,medium,high,medium,high,high,high,high,medium,low
15472,6,1,medium,medium,medium,medium,medium,high,medium,high,medium,low
15473,6,2,medium,medium,high,medium,medium,high,high,medium,medium,low
15474,6,3,high,medium,high,high,high,high,high,high,high,low
15475,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,medium
15476,6,2,medium,low,medium,medium,medium,medium,medium,low,low,low
15477,6,2,high,medium,medium,medium,medium,high,medium,medium,medium,medium
15478,6,1,high,medium,high,medium,medium,high,high,medium,high,low
15479,6,1,medium,low,low,medium,low,medium,low,low,medium,low
15480,6,2,high,medium,high,high,high,high,high,high,high,low
15481,6,2,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15482,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15483,6,0,high,medium,medium,medium,medium,high,medium,medium,medium,low
15484,6,2,high,medium,high,high,high,high,high,medium,high,medium
15485,6,1,medium,low,medium,medium,medium,medium,medium,medium,low,low
15486,6,3,high,medium,high,high,high,high,high,high,high,low
15487,6,0,medium,medium,medium,medium,medium,medium,medium,medium,medium,low
15488,6,2,high,medium,medium,medium,medium,medium,medium,medium,medium,low
15489,6,2,high,medium,high,high,high,high,high,high,high,low
15490,6,1,medium,low,low,low,low,medium,low,low,low,low
15491,6,2,medium,low,medium,medium,medium,medium,medium,low,medium,low
15492,6,3,high,medium,high,medium,high,high,high,high,medium,low
15493,6,2,medium,medium,high,medium,medium,medium,medium,medium,medium,low
15494,6,3,high,medium,high,medium,medium,high,high,high,high,low
15495,6,4,high,medium,high,medium,high,high,high,high,high,low
15496,6,1,medium,low,medium,medium,medium,high,medium,medium,low,low
15497,6,2,medium,low,medium,medium,low,medium,medium,medium,medium,low
15498,6,2,high,medium,medium,medium,medium,high,medium,medium,medium,low
15499,6,2,high,medium,high,medium,medium,high,medium,medium,medium,low
15500,6,2,high,medium,medium,medium,medium,high,high,medium,medium,low
15501,6,2,medium,medium,high,medium,medium,high,medium,medium,medium,low
15502,6,3,medium,medium,medium,medium,medium,high,medium,medium,medium,low
15503,6,1,high,medium,high,medium,medium,high,high,medium,high,low
15504,6,0,medium,low,low,low,medium,high,low,high,low,low
15505,6,1,medium,low,medium,medium,medium,medium,medium,medium,medium,low
