essay_id,prompt_id,conventions_score,question1,question2,question3,question4,question5,question6
19553,7,3,medium,medium,medium,medium,medium,high
19554,7,2,low,low,low,low,low,high
19555,7,3,low,low,low,low,low,high
19556,7,2,low,low,low,low,low,high
19557,7,3,low,low,low,medium,low,high
19558,7,1,low,low,low,medium,medium,high
19559,7,3,low,low,low,medium,medium,high
19561,7,3,medium,medium,medium,medium,medium,medium
19562,7,3,low,low,low,low,low,high
19563,7,2,medium,medium,medium,medium,medium,medium
20716,8,3,low,low,low,low,low,high
20717,8,5,high,high,high,high,high,medium
20718,8,4,medium,high,low,medium,medium,high
20719,8,3,low,low,low,low,low,high
20721,8,3,low,low,low,low,low,high
20722,8,4,low,low,low,low,low,high
20723,8,4,low,medium,low,medium,low,high
20724,8,4,low,low,low,low,medium,high
20725,8,4,medium,high,low,medium,high,high
20726,8,4,low,low,low,low,low,high
20727,8,3,low,low,low,low,low,high
20728,8,4,low,low,low,low,low,high
20732,8,3,low,low,low,low,low,high
20733,8,4,medium,low,low,medium,medium,high
20734,8,5,low,low,low,low,low,high
20735,8,2,low,low,low,low,low,high
20736,8,5,medium,low,low,medium,medium,high
20737,8,4,low,low,low,low,low,high
20739,8,3,low,low,low,low,low,high
20741,8,4,low,low,low,low,low,high
20742,8,4,medium,medium,low,medium,medium,high
20743,8,4,low,low,low,low,low,high
20745,8,3,low,low,low,low,low,high
20746,8,3,low,low,low,low,low,high
20747,8,4,medium,high,medium,medium,medium,medium
20748,8,4,low,low,low,low,medium,high
20751,8,5,medium,high,medium,medium,medium,medium
20754,8,3,low,low,low,medium,low,high
20755,8,3,low,medium,low,medium,medium,high
20756,8,3,low,low,low,low,low,high
20757,8,3,low,low,low,low,low,high
20758,8,4,low,low,low,low,low,high
20759,8,5,high,high,low,high,high,medium
20760,8,3,low,low,low,medium,medium,high
20761,8,4,low,low,low,low,low,high
20762,8,3,low,low,low,low,low,high
20763,8,4,low,low,low,low,low,high
20764,8,3,low,low,low,low,low,high
20765,8,4,low,low,low,low,low,high
20766,8,5,medium,high,medium,medium,medium,high
20767,8,5,low,low,low,low,low,high
20768,8,5,low,low,low,low,low,high
20769,8,5,low,low,low,low,low,high
20770,8,4,medium,high,low,high,medium,high
20771,8,4,low,low,low,low,low,high
20772,8,4,low,low,low,low,low,high
20773,8,3,low,low,low,medium,medium,high
20774,8,4,medium,medium,low,medium,medium,high
20775,8,3,low,low,low,low,low,high
20776,8,4,low,low,low,low,low,high
20777,8,4,low,low,low,low,low,high
20778,8,4,low,low,low,low,low,high
20779,8,4,low,medium,low,medium,medium,high
20781,8,4,low,low,low,low,low,high
20783,8,3,low,low,low,low,low,high
20784,8,4,low,low,low,low,low,high
20785,8,4,medium,medium,low,medium,medium,high
20787,8,4,low,low,low,low,low,high
20790,8,4,medium,high,low,medium,medium,high
20791,8,4,medium,medium,low,medium,medium,high
20792,8,3,low,low,low,low,low,high
20793,8,4,high,high,low,high,high,high
20794,8,4,low,high,low,medium,medium,high
20795,8,3,medium,medium,low,medium,medium,high
20796,8,3,low,low,low,low,low,high
20797,8,4,medium,high,medium,medium,medium,medium
20800,8,3,low,low,low,medium,low,high
20802,8,3,low,low,low,low,low,high
20803,8,4,low,low,low,low,low,high
20804,8,4,low,low,low,medium,medium,high
20805,8,4,medium,medium,low,medium,medium,high
20806,8,3,medium,medium,low,medium,medium,high
20807,8,4,low,low,low,low,low,high
20808,8,3,low,low,low,low,low,high
20809,8,4,low,low,low,low,low,high
20812,8,4,low,low,low,low,low,high
20813,8,3,low,low,low,low,low,high
20814,8,3,low,low,low,low,low,high
20815,8,3,low,low,low,low,low,high
20817,8,3,low,low,low,low,low,high
20818,8,3,low,low,low,low,low,high
20819,8,3,low,medium,low,medium,medium,high
20821,8,6,low,high,low,medium,low,high
20822,8,5,high,high,low,high,high,high
20823,8,4,low,low,low,low,low,high
20824,8,5,low,low,low,low,low,high
20825,8,3,low,low,low,low,low,high
20826,8,6,low,high,low,low,low,high
20827,8,5,medium,high,low,medium,high,high
20828,8,3,low,low,low,low,low,high
20829,8,5,high,high,low,high,high,high
20830,8,3,low,low,low,low,low,high
20831,8,3,medium,medium,medium,medium,medium,high
20832,8,4,low,low,low,low,low,high
20833,8,4,low,medium,low,medium,low,high
20835,8,4,medium,high,medium,medium,high,high
20836,8,4,medium,medium,low,medium,low,high
20838,8,3,medium,medium,low,medium,medium,high
20839,8,3,low,low,low,medium,medium,high
20840,8,3,low,low,low,medium,medium,high
20841,8,3,medium,medium,low,medium,medium,medium
20842,8,4,medium,high,low,medium,medium,high
20844,8,3,low,low,low,low,low,high
20846,8,4,low,low,low,low,low,high
20847,8,4,medium,medium,medium,medium,medium,medium
20848,8,3,low,low,low,low,medium,high
20849,8,4,high,high,medium,high,high,high
20850,8,3,low,low,low,medium,medium,high
20851,8,3,low,low,low,medium,low,high
20852,8,4,medium,low,low,medium,medium,high
20853,8,3,medium,medium,low,medium,medium,high
20856,8,4,medium,high,medium,high,high,medium
20857,8,4,low,low,low,low,low,high
20859,8,4,low,low,low,low,low,high
20860,8,4,medium,high,medium,medium,medium,high
20861,8,4,medium,high,low,medium,high,high
20862,8,5,low,low,low,low,low,high
20863,8,4,low,low,low,low,low,high
20865,8,4,medium,medium,low,medium,medium,high
20866,8,4,low,medium,low,medium,medium,high
20869,8,4,low,low,low,low,low,high
20870,8,3,medium,medium,medium,medium,medium,medium
20871,8,3,low,low,low,low,low,high
20872,8,4,low,low,low,low,low,high
20874,8,3,low,low,low,low,low,high
20876,8,4,low,low,low,low,low,high
20877,8,4,medium,medium,low,medium,medium,high
20878,8,3,medium,medium,low,medium,medium,high
20879,8,4,medium,high,low,medium,medium,high
20881,8,3,low,low,low,low,low,high
20882,8,3,low,low,low,medium,medium,high
20883,8,4,medium,medium,low,medium,medium,high
20884,8,5,high,high,high,high,high,high
20885,8,4,medium,high,medium,medium,medium,medium
20887,8,3,medium,medium,low,medium,medium,medium
20888,8,5,low,low,low,medium,high,high
20889,8,4,medium,low,low,medium,low,high
20892,8,4,low,low,low,low,low,high
20893,8,4,low,low,low,low,low,high
20894,8,3,low,low,low,low,low,high
20895,8,4,low,medium,low,medium,low,high
20896,8,3,low,low,low,medium,low,high
20897,8,4,low,low,low,low,low,high
20898,8,4,low,low,low,low,low,high
20899,8,4,low,low,low,low,low,high
20900,8,4,low,low,low,low,low,high
20901,8,4,low,low,low,medium,low,high
20902,8,4,medium,medium,low,medium,medium,high
20904,8,3,low,low,low,low,low,high
20905,8,4,low,low,low,low,low,high
20906,8,5,low,low,low,low,low,high
20907,8,4,low,low,low,low,low,high
20908,8,4,medium,medium,low,medium,medium,high
20909,8,3,low,low,low,low,low,high
20910,8,3,medium,low,low,medium,medium,high
20911,8,4,low,low,low,low,low,high
20913,8,3,medium,high,low,medium,high,high
20914,8,4,low,high,low,medium,low,high
20915,8,4,low,low,low,low,low,high
20916,8,4,low,low,low,low,low,high
20917,8,4,low,low,low,low,low,high
20918,8,3,low,low,low,low,low,high
20919,8,4,low,low,low,low,low,high
20920,8,3,low,low,low,low,low,high
20921,8,5,high,high,low,high,high,high
20922,8,4,medium,high,medium,medium,medium,medium
20923,8,4,low,low,low,low,low,high
20924,8,3,medium,high,medium,medium,medium,medium
20925,8,3,medium,medium,medium,medium,medium,high
20926,8,5,high,high,high,high,high,medium
20927,8,4,medium,high,low,high,high,high
20928,8,4,medium,medium,medium,medium,medium,high
20929,8,3,low,low,low,medium,medium,high
20930,8,4,low,low,low,low,low,high
20931,8,4,low,low,low,low,low,high
20932,8,4,high,high,high,high,high,high
20933,8,4,low,low,low,low,low,high
20935,8,4,medium,medium,low,medium,medium,high
20936,8,4,low,low,low,low,low,high
20938,8,4,low,low,low,low,low,high
20939,8,3,medium,medium,medium,medium,medium,high
20940,8,4,low,low,low,medium,medium,high
20942,8,4,medium,high,low,medium,medium,high
20943,8,4,low,low,low,low,low,high
20944,8,3,low,low,low,low,low,high
20945,8,3,low,low,low,low,low,high
20946,8,5,medium,high,low,medium,medium,high
20947,8,4,low,low,low,low,low,high
20948,8,4,low,low,low,low,low,low
20949,8,4,low,low,low,low,low,high
20953,8,3,low,low,low,low,low,high
20954,8,2,low,low,low,low,low,high
20955,8,4,high,high,high,high,high,high
20956,8,4,low,low,low,low,low,high
20957,8,5,high,high,medium,high,high,medium
20958,8,3,low,low,low,low,low,high
20959,8,5,high,high,high,high,high,medium
20962,8,4,low,low,low,low,low,high
20963,8,4,medium,high,low,medium,high,high
20964,8,4,medium,high,low,medium,medium,high
20965,8,3,low,low,low,medium,low,high
20966,8,4,low,low,low,low,low,high
20967,8,2,low,low,low,low,low,high
20968,8,3,medium,medium,low,medium,medium,medium
20971,8,5,high,high,low,high,high,high
20972,8,3,low,low,low,medium,medium,high
20973,8,4,high,high,high,high,high,medium
20974,8,4,low,low,low,medium,medium,high
20975,8,4,medium,high,low,medium,medium,medium
20976,8,4,low,low,low,low,low,high
20977,8,4,low,low,low,low,low,high
20979,8,3,low,low,low,low,low,high
20981,8,5,low,low,low,low,low,high
20982,8,4,medium,medium,low,medium,medium,high
20983,8,4,medium,high,high,high,high,high
20984,8,3,low,low,low,low,low,high
20985,8,3,low,low,low,low,low,high
20987,8,4,low,medium,low,low,low,high
20988,8,4,low,high,low,medium,medium,high
20992,8,4,medium,high,medium,medium,high,medium
20993,8,5,high,high,low,high,high,high
20994,8,4,high,high,low,high,high,high
20996,8,4,medium,high,medium,medium,medium,medium
20998,8,4,low,low,low,low,high,high
20999,8,4,low,low,low,low,low,high
21000,8,3,medium,high,medium,medium,medium,medium
21001,8,4,low,low,low,low,low,high
21002,8,4,medium,medium,low,medium,medium,medium
21003,8,4,medium,medium,low,medium,medium,high
21004,8,3,medium,medium,medium,medium,medium,medium
21005,8,3,low,low,low,low,low,high
21006,8,4,medium,medium,low,medium,medium,high
21007,8,4,medium,medium,low,medium,medium,high
21008,8,4,medium,high,high,medium,medium,medium
21009,8,3,low,medium,low,medium,low,high
21010,8,4,medium,medium,low,medium,medium,high
21012,8,3,low,low,low,low,low,high
21013,8,3,low,medium,low,medium,low,high
21014,8,3,medium,low,low,medium,medium,high
21015,8,4,low,low,low,low,low,high
21016,8,4,low,low,low,medium,low,high
21017,8,3,low,low,low,medium,low,high
21020,8,4,medium,medium,low,medium,medium,high
21021,8,4,medium,high,low,medium,medium,high
21022,8,4,low,low,low,low,low,high
21023,8,4,medium,high,medium,medium,medium,medium
21024,8,4,medium,medium,medium,medium,medium,high
21025,8,4,low,low,low,medium,medium,high
21026,8,3,medium,low,low,medium,medium,high
21028,8,4,low,low,low,low,low,high
21029,8,3,low,low,low,low,low,high
21030,8,5,high,high,high,high,high,medium
21031,8,2,low,low,low,low,low,high
21032,8,4,low,low,low,medium,low,high
21033,8,3,low,low,low,low,low,high
21034,8,4,low,low,low,low,low,high
21035,8,5,medium,high,low,medium,high,medium
21036,8,4,high,high,low,high,high,medium
21037,8,5,low,low,low,low,low,high
21038,8,5,low,low,low,low,low,high
21039,8,4,low,medium,low,medium,medium,high
21042,8,4,low,low,low,low,low,high
21043,8,4,medium,high,low,medium,medium,high
21044,8,4,medium,medium,medium,medium,medium,medium
21045,8,4,medium,medium,low,medium,medium,high
21049,8,4,low,low,low,low,low,high
21051,8,4,low,low,low,low,low,high
21052,8,3,low,low,low,low,low,high
21053,8,4,medium,medium,low,medium,medium,high
21054,8,4,low,low,low,low,low,high
21055,8,4,low,low,low,medium,medium,high
21056,8,5,high,high,low,high,high,high
21057,8,4,low,low,low,low,low,high
21058,8,4,low,low,low,low,low,high
21059,8,5,low,low,low,medium,low,high
21060,8,5,low,low,low,low,low,high
21061,8,3,medium,medium,low,medium,medium,high
21063,8,4,low,low,low,low,low,high
21064,8,4,low,low,low,low,low,high
21065,8,5,medium,high,high,high,high,high
21067,8,4,high,high,high,high,high,medium
21068,8,4,low,low,low,low,low,high
21069,8,5,low,low,low,low,low,high
21070,8,4,low,low,low,low,low,high
21071,8,3,low,low,low,low,low,high
21072,8,4,low,low,low,low,low,high
21073,8,4,low,low,low,medium,low,high
21074,8,4,low,low,low,low,low,high
21075,8,4,medium,medium,low,medium,medium,high
21076,8,4,low,low,low,medium,medium,high
21077,8,4,medium,high,medium,medium,medium,medium
21078,8,4,low,medium,medium,medium,medium,high
21079,8,4,medium,medium,medium,medium,medium,medium
21081,8,4,low,low,low,low,low,high
21083,8,4,high,high,medium,high,high,high
21085,8,4,low,low,low,medium,low,high
21086,8,3,low,low,low,low,low,high
21087,8,3,low,low,low,low,low,high
21089,8,4,medium,high,medium,medium,medium,medium
21090,8,4,low,high,low,medium,low,high
21091,8,4,low,medium,low,medium,low,high
21092,8,4,low,low,low,medium,medium,high
21093,8,4,low,low,low,low,low,high
21094,8,4,high,high,high,medium,high,high
21095,8,4,medium,medium,low,medium,low,high
21096,8,4,low,medium,low,medium,low,high
21097,8,5,medium,medium,low,medium,medium,high
21098,8,4,high,high,high,medium,medium,high
21099,8,4,medium,high,low,medium,low,high
21101,8,4,medium,medium,low,medium,medium,medium
21102,8,3,low,low,low,medium,low,high
21103,8,3,medium,high,medium,medium,medium,medium
21105,8,4,low,low,low,low,low,high
21106,8,4,low,low,low,low,low,high
21107,8,4,high,high,medium,high,high,high
21109,8,4,medium,medium,medium,medium,medium,medium
21110,8,5,medium,high,low,high,high,medium
21111,8,3,medium,high,low,medium,medium,high
21112,8,3,low,low,low,low,low,high
21113,8,3,low,low,low,low,low,high
21114,8,4,medium,medium,low,medium,medium,high
21115,8,3,low,low,low,low,low,high
21116,8,4,low,low,low,low,low,high
21118,8,5,high,high,low,high,low,high
21119,8,3,low,low,low,low,low,high
21120,8,5,low,low,low,medium,low,high
21122,8,5,high,high,low,high,high,high
21123,8,4,medium,high,medium,medium,high,medium
21126,8,3,low,low,low,low,low,high
21127,8,3,medium,high,low,medium,medium,medium
21129,8,4,low,low,low,low,medium,high
21130,8,5,high,high,high,high,high,medium
21131,8,4,medium,medium,low,medium,medium,high
21132,8,4,medium,medium,low,medium,medium,high
21133,8,4,low,low,low,low,low,high
21134,8,3,low,low,low,low,low,high
21135,8,4,high,high,high,high,high,high
21136,8,3,medium,high,low,medium,high,high
21137,8,4,high,high,low,high,high,medium
21138,8,4,medium,medium,low,medium,medium,high
21140,8,3,low,low,low,low,low,high
21141,8,3,medium,medium,medium,medium,medium,high
21142,8,3,medium,medium,low,medium,medium,high
21143,8,4,medium,high,low,medium,high,high
21144,8,4,medium,medium,medium,medium,medium,medium
21145,8,3,low,low,low,low,low,high
21146,8,5,high,high,high,high,high,high
21147,8,4,medium,high,low,medium,medium,high
21148,8,4,low,low,low,low,low,high
21149,8,4,low,low,low,medium,medium,high
21150,8,3,medium,medium,medium,medium,medium,high
21151,8,4,medium,medium,low,medium,medium,high
21153,8,3,low,low,low,low,low,high
21154,8,3,low,low,low,medium,medium,high
21155,8,4,low,high,low,low,low,high
21156,8,4,medium,medium,low,medium,medium,high
21157,8,4,low,low,low,low,low,high
21158,8,4,low,low,low,low,low,high
21159,8,5,high,high,low,high,high,high
21160,8,4,low,low,low,medium,medium,high
21161,8,4,low,low,low,low,low,high
21163,8,4,low,low,low,medium,low,high
21164,8,5,low,low,low,low,low,high
21166,8,3,medium,medium,medium,medium,medium,medium
21167,8,4,low,high,low,medium,low,high
21168,8,4,low,low,low,low,low,high
21170,8,4,high,high,high,high,high,medium
21171,8,4,low,high,low,medium,medium,high
21174,8,4,medium,high,medium,medium,high,medium
21175,8,4,low,low,low,low,low,high
21176,8,4,medium,medium,low,medium,medium,medium
21177,8,3,low,low,low,low,low,high
21178,8,3,low,low,low,low,low,high
21179,8,3,low,low,low,medium,medium,high
21180,8,4,medium,medium,low,medium,medium,high
21181,8,4,low,low,low,medium,low,high
21182,8,3,medium,low,low,medium,low,high
21183,8,3,low,low,low,low,low,high
21185,8,4,medium,high,low,medium,medium,high
21186,8,4,low,low,low,low,low,high
21188,8,4,low,low,low,low,low,high
21189,8,4,medium,medium,low,medium,medium,high
21190,8,3,medium,medium,low,medium,medium,high
21191,8,3,low,low,low,low,low,high
21192,8,4,low,low,low,low,low,high
21193,8,4,high,high,low,high,medium,high
21194,8,4,low,low,low,low,low,high
21195,8,4,medium,high,medium,high,high,medium
21198,8,3,low,low,low,low,low,high
21199,8,3,low,low,low,low,medium,high
21200,8,4,low,high,low,medium,medium,high
21202,8,5,medium,high,low,medium,low,high
21203,8,4,low,low,low,low,low,high
21204,8,3,medium,medium,low,medium,medium,medium
21205,8,3,low,low,low,medium,low,high
21206,8,3,low,low,low,low,low,high
21207,8,4,low,high,low,medium,high,high
21208,8,4,low,low,low,low,low,high
21209,8,4,low,low,low,low,low,high
21210,8,3,low,low,low,medium,low,high
21211,8,3,medium,high,low,medium,high,high
21213,8,4,medium,medium,medium,medium,medium,high
21214,8,4,medium,high,medium,medium,medium,medium
21215,8,4,low,low,low,low,low,high
21217,8,3,low,low,low,medium,medium,high
21218,8,4,medium,high,low,medium,high,high
21219,8,4,low,medium,low,medium,low,high
21220,8,3,low,low,low,low,low,high
21221,8,3,low,low,low,low,low,high
21222,8,3,low,low,low,low,low,high
21223,8,4,medium,high,medium,medium,medium,medium
21224,8,4,low,low,low,medium,low,high
21225,8,5,low,low,low,low,low,high
21227,8,4,low,low,low,low,low,high
21229,8,4,medium,high,low,medium,medium,high
21230,8,4,low,low,low,low,low,high
21233,8,4,low,low,low,low,low,high
21235,8,3,low,low,low,low,low,high
21236,8,4,low,medium,low,medium,medium,high
21237,8,4,low,low,low,low,low,high
21238,8,4,low,low,low,low,low,high
21240,8,3,low,low,low,medium,medium,high
21241,8,3,medium,high,medium,medium,medium,medium
21244,8,3,low,low,low,low,low,high
21245,8,4,low,low,low,low,low,high
21246,8,4,low,low,low,low,low,high
21247,8,3,low,low,low,low,low,high
21248,8,3,low,low,low,low,low,high
21249,8,4,high,high,high,high,high,medium
21250,8,5,high,high,high,high,high,high
21251,8,4,low,medium,low,medium,low,high
21253,8,4,low,low,low,low,low,high
21255,8,4,low,low,low,low,low,high
21256,8,3,low,low,low,low,low,high
21257,8,3,low,low,low,low,medium,high
21258,8,4,medium,medium,low,medium,medium,high
21259,8,5,medium,high,low,high,high,high
