essay_id,prompt_id,prompt_adherence_score,question1,question2,question3
15788,6,2,high,high,medium
15789,6,1,medium,medium,medium
15790,6,3,medium,high,medium
15791,6,1,medium,medium,medium
15792,6,3,high,high,medium
15793,6,0,low,low,medium
15794,6,2,medium,medium,medium
15795,6,2,medium,medium,medium
15796,6,3,high,high,medium
15797,6,1,medium,medium,medium
15798,6,2,medium,medium,medium
15799,6,1,medium,high,medium
15800,6,2,medium,high,medium
15801,6,2,medium,medium,medium
15802,6,2,medium,high,medium
15803,6,0,medium,medium,medium
15804,6,3,medium,high,medium
15805,6,3,medium,high,medium
15806,6,3,high,high,medium
15807,6,1,low,low,high
15808,6,2,medium,medium,medium
15809,6,2,medium,medium,medium
15810,6,2,low,medium,medium
15811,6,2,medium,medium,medium
15812,6,2,medium,medium,medium
15813,6,2,high,high,medium
15814,6,2,high,high,medium
15815,6,2,medium,medium,medium
15816,6,1,medium,high,medium
15817,6,2,medium,high,medium
15818,6,1,medium,medium,medium
15819,6,2,medium,high,medium
15820,6,2,medium,medium,medium
15821,6,2,medium,medium,medium
15822,6,0,medium,medium,medium
15823,6,0,medium,medium,low
15824,6,4,medium,high,medium
15825,6,2,high,high,medium
15826,6,2,medium,medium,medium
15827,6,2,high,high,medium
15828,6,1,medium,medium,medium
15829,6,1,medium,medium,medium
15830,6,1,medium,medium,medium
15831,6,0,low,low,high
15832,6,1,medium,medium,medium
15833,6,0,medium,medium,medium
15834,6,3,high,high,medium
15835,6,3,high,high,medium
15836,6,0,medium,high,medium
15837,6,1,medium,medium,medium
15838,6,1,medium,medium,medium
15839,6,1,medium,medium,medium
15840,6,0,medium,medium,medium
15841,6,3,low,low,high
15842,6,1,medium,medium,medium
15843,6,2,medium,medium,medium
15844,6,1,medium,high,medium
15845,6,2,medium,medium,medium
15846,6,3,medium,medium,medium
15847,6,0,medium,medium,medium
15848,6,2,medium,medium,medium
15849,6,2,medium,medium,medium
15850,6,0,low,low,low
15851,6,0,medium,medium,medium
15852,6,0,medium,medium,medium
15853,6,2,medium,medium,medium
15854,6,2,medium,medium,medium
15855,6,2,medium,high,medium
15856,6,2,medium,high,medium
15857,6,2,medium,high,medium
15858,6,1,medium,medium,medium
15859,6,1,medium,medium,medium
15860,6,1,medium,medium,medium
15861,6,3,high,high,medium
15862,6,1,medium,medium,medium
15863,6,2,medium,high,medium
15864,6,2,medium,high,medium
15865,6,2,medium,high,medium
15866,6,1,medium,medium,medium
15867,6,2,medium,high,medium
15868,6,1,low,medium,medium
15869,6,2,medium,medium,medium
15870,6,2,medium,medium,medium
15871,6,2,medium,medium,medium
15872,6,0,medium,medium,medium
15873,6,2,medium,medium,medium
15874,6,2,medium,high,medium
15875,6,1,medium,high,low
15876,6,2,medium,medium,medium
15877,6,2,high,high,medium
15878,6,0,low,low,medium
15879,6,3,medium,high,medium
15880,6,3,high,high,medium
15881,6,2,medium,high,medium
15882,6,2,medium,medium,medium
15883,6,2,medium,medium,medium
15884,6,2,medium,medium,medium
15885,6,2,medium,medium,medium
15886,6,2,medium,medium,medium
15887,6,2,medium,medium,medium
15888,6,2,high,high,medium
15889,6,0,low,low,medium
15890,6,1,medium,medium,medium
15891,6,3,medium,high,medium
15892,6,2,medium,medium,medium
15893,6,3,medium,medium,medium
15894,6,2,medium,high,medium
15895,6,3,high,high,medium
15896,6,2,medium,medium,medium
15897,6,2,high,high,medium
15898,6,2,medium,high,medium
15899,6,2,medium,medium,medium
15900,6,2,high,high,medium
15901,6,2,medium,medium,medium
15902,6,2,medium,medium,medium
15903,6,1,medium,medium,medium
15904,6,0,medium,medium,medium
15905,6,2,medium,medium,medium
15906,6,3,high,high,medium
15907,6,3,medium,medium,medium
15908,6,0,medium,medium,medium
15909,6,2,medium,high,medium
15910,6,2,medium,high,medium
15911,6,0,low,low,medium
15912,6,0,medium,medium,medium
15913,6,0,low,low,medium
15914,6,2,high,high,medium
15915,6,2,low,medium,high
15916,6,2,medium,high,medium
15917,6,0,medium,medium,medium
15918,6,3,high,high,medium
15919,6,1,medium,medium,medium
15920,6,2,high,high,medium
15921,6,2,medium,medium,medium
15922,6,2,medium,medium,medium
15923,6,2,medium,high,medium
15924,6,2,medium,medium,medium
15925,6,3,high,high,medium
15926,6,1,medium,medium,medium
15927,6,1,medium,medium,medium
15928,6,1,medium,medium,medium
15929,6,0,low,low,medium
15930,6,2,medium,medium,medium
15931,6,1,medium,high,medium
15932,6,2,medium,medium,medium
15933,6,2,medium,high,medium
15934,6,0,medium,medium,medium
15935,6,2,medium,high,medium
15936,6,2,medium,medium,medium
15937,6,3,high,high,medium
15938,6,2,high,high,medium
15939,6,0,low,low,medium
15940,6,3,high,high,medium
15941,6,1,medium,medium,medium
15942,6,1,medium,medium,medium
15943,6,2,medium,medium,medium
15944,6,3,high,high,medium
15945,6,3,medium,high,medium
15946,6,1,medium,medium,medium
15947,6,0,medium,medium,medium
15948,6,2,medium,high,medium
15949,6,1,medium,medium,medium
15950,6,2,medium,medium,medium
15951,6,2,medium,medium,medium
15952,6,3,medium,high,medium
15953,6,1,medium,medium,medium
15954,6,2,medium,medium,medium
15955,6,1,medium,high,medium
15956,6,1,medium,medium,medium
15957,6,2,high,high,medium
15958,6,1,medium,medium,medium
15959,6,4,high,high,medium
15960,6,0,low,low,high
15961,6,1,high,high,medium
15962,6,0,low,medium,medium
15963,6,1,medium,high,medium
15964,6,2,high,high,medium
15965,6,2,medium,medium,medium
15966,6,2,medium,medium,medium
15967,6,1,medium,medium,medium
15968,6,1,medium,high,medium
15969,6,1,medium,medium,medium
15970,6,3,high,high,medium
15971,6,3,high,high,medium
15972,6,1,medium,medium,medium
15973,6,1,medium,medium,medium
15974,6,1,medium,medium,medium
15975,6,2,high,high,medium
15976,6,1,medium,medium,medium
15977,6,1,medium,medium,medium
15978,6,2,medium,medium,medium
15979,6,0,low,low,medium
15980,6,2,medium,medium,medium
15981,6,3,high,high,medium
15982,6,2,medium,medium,medium
15983,6,3,medium,medium,medium
15984,6,1,medium,medium,medium
15985,6,0,medium,medium,medium
15986,6,0,medium,medium,medium
15987,6,2,medium,medium,medium
15988,6,1,medium,medium,medium
15989,6,0,medium,medium,medium
15990,6,0,medium,medium,medium
15991,6,2,medium,high,medium
15992,6,0,medium,medium,medium
15993,6,0,low,low,medium
15994,6,2,medium,medium,medium
15995,6,2,medium,high,medium
15996,6,1,medium,medium,medium
15997,6,2,high,high,medium
15998,6,3,medium,high,medium
15999,6,2,high,high,medium
16000,6,3,high,high,medium
16001,6,2,high,high,medium
16002,6,0,medium,medium,medium
16003,6,3,medium,high,medium
16004,6,3,high,high,medium
16005,6,2,medium,medium,medium
16006,6,2,medium,medium,medium
16007,6,3,high,high,medium
16008,6,0,low,medium,medium
16009,6,2,high,high,medium
16010,6,3,medium,high,medium
16011,6,2,medium,medium,medium
16012,6,2,medium,medium,medium
16013,6,0,low,medium,medium
16014,6,0,medium,medium,medium
16015,6,1,medium,medium,medium
16016,6,0,low,low,high
16017,6,3,high,high,medium
16018,6,1,medium,medium,medium
16019,6,2,medium,high,medium
16020,6,1,medium,medium,medium
16021,6,2,high,high,medium
16022,6,0,low,medium,medium
16023,6,2,medium,high,medium
16024,6,2,medium,medium,medium
16025,6,3,high,high,medium
16026,6,1,medium,medium,medium
16027,6,2,medium,medium,medium
16028,6,1,medium,medium,medium
16029,6,3,high,high,medium
16030,6,0,low,low,low
16031,6,1,medium,medium,medium
16032,6,2,medium,medium,medium
16033,6,2,medium,high,medium
16034,6,3,medium,medium,medium
16035,6,2,medium,medium,medium
16036,6,2,medium,medium,medium
16037,6,2,medium,medium,medium
16038,6,2,medium,high,medium
16039,6,1,medium,medium,medium
16040,6,3,medium,high,medium
16041,6,1,medium,medium,medium
16042,6,2,medium,high,medium
16043,6,2,high,high,medium
16044,6,2,medium,high,medium
16045,6,3,high,high,medium
16046,6,1,medium,medium,medium
16047,6,1,medium,medium,medium
16048,6,0,medium,medium,medium
16049,6,2,high,high,medium
16050,6,2,medium,medium,medium
16051,6,2,medium,medium,medium
16052,6,0,low,low,low
16053,6,2,high,high,medium
16054,6,0,medium,medium,medium
16055,6,0,medium,medium,medium
16056,6,2,medium,medium,medium
16057,6,1,medium,medium,medium
16058,6,1,low,low,medium
16059,6,0,low,low,high
16060,6,1,medium,high,medium
16061,6,0,medium,medium,medium
16062,6,2,medium,medium,medium
16063,6,1,medium,medium,medium
16064,6,2,high,high,medium
16065,6,2,high,high,medium
16066,6,2,high,high,medium
16067,6,2,medium,medium,medium
16068,6,4,high,high,medium
16069,6,1,medium,medium,medium
16070,6,2,medium,medium,medium
16071,6,2,medium,high,medium
16072,6,2,high,high,medium
16073,6,2,medium,high,medium
16074,6,2,medium,medium,medium
16075,6,2,medium,medium,medium
16076,6,0,medium,medium,medium
16077,6,2,medium,medium,medium
16078,6,0,low,low,medium
16079,6,1,medium,high,medium
16080,6,2,medium,medium,medium
16081,6,2,medium,high,medium
16082,6,3,high,high,medium
16083,6,3,high,high,medium
16084,6,3,medium,high,medium
16085,6,3,medium,high,medium
16086,6,0,low,low,medium
16087,6,3,high,high,medium
16088,6,3,medium,medium,medium
16089,6,2,medium,medium,medium
16090,6,2,medium,medium,medium
16091,6,2,high,high,medium
16092,6,3,medium,medium,medium
16093,6,1,medium,medium,medium
16094,6,2,medium,high,medium
16095,6,3,medium,medium,medium
16096,6,2,medium,high,medium
16097,6,2,medium,medium,medium
16098,6,1,medium,medium,medium
16099,6,0,low,low,medium
16100,6,2,medium,medium,medium
16101,6,1,medium,medium,medium
16102,6,1,medium,medium,medium
16103,6,0,low,low,high
16104,6,3,medium,high,medium
16105,6,2,medium,high,medium
16106,6,2,medium,medium,medium
16107,6,2,medium,high,medium
16108,6,3,high,high,medium
16109,6,4,medium,medium,medium
16110,6,0,low,low,medium
16111,6,1,medium,medium,medium
16112,6,2,high,high,low
16113,6,0,medium,medium,medium
16114,6,1,low,low,medium
16115,6,2,medium,medium,medium
16116,6,3,high,high,medium
16117,6,2,medium,high,medium
16118,6,1,medium,medium,medium
16119,6,2,high,high,medium
16120,6,2,high,high,medium
16121,6,2,medium,medium,medium
16122,6,2,medium,medium,medium
16123,6,2,medium,medium,medium
16124,6,3,high,high,medium
16125,6,1,medium,medium,medium
16126,6,1,medium,medium,medium
16127,6,2,medium,high,medium
16128,6,3,high,high,medium
16129,6,2,medium,medium,medium
16130,6,0,medium,medium,medium
16131,6,1,low,medium,low
16132,6,2,medium,medium,medium
16133,6,2,medium,high,medium
16134,6,2,medium,medium,medium
16135,6,0,medium,medium,medium
16136,6,2,medium,high,medium
16137,6,2,medium,medium,medium
16138,6,1,medium,medium,medium
16139,6,0,medium,medium,medium
16140,6,2,medium,high,medium
16141,6,1,medium,medium,medium
16142,6,0,low,low,medium
16143,6,3,medium,high,medium
16144,6,1,medium,high,medium
16145,6,3,high,high,medium
16146,6,0,low,low,medium
16147,6,2,medium,medium,medium
16148,6,2,medium,medium,medium
16149,6,3,high,high,medium
16150,6,2,medium,medium,medium
16151,6,2,medium,medium,medium
16152,6,1,medium,medium,medium
16153,6,2,medium,medium,medium
16154,6,3,medium,high,medium
16155,6,1,medium,medium,medium
16156,6,1,medium,medium,medium
16157,6,2,high,high,medium
16158,6,2,medium,medium,medium
16159,6,2,medium,medium,medium
16160,6,3,medium,high,medium
16161,6,3,high,high,medium
16162,6,2,medium,high,medium
16163,6,2,medium,high,medium
16164,6,0,medium,medium,medium
16165,6,1,medium,medium,medium
16166,6,2,high,high,medium
16167,6,2,medium,medium,medium
16168,6,1,medium,medium,medium
16169,6,2,medium,medium,medium
16170,6,0,low,low,medium
16171,6,3,medium,high,medium
16172,6,2,medium,medium,medium
16173,6,2,medium,medium,medium
16174,6,1,medium,medium,medium
16175,6,2,medium,medium,medium
16176,6,2,low,medium,medium
16177,6,1,high,high,medium
16178,6,2,medium,medium,medium
16179,6,2,medium,medium,medium
16180,6,2,medium,high,medium
16181,6,3,medium,high,medium
16182,6,3,medium,medium,medium
16183,6,2,medium,medium,medium
16184,6,0,medium,medium,medium
16185,6,2,medium,medium,medium
16186,6,2,medium,medium,medium
16187,6,1,medium,medium,medium
16188,6,1,medium,medium,medium
16189,6,2,medium,high,medium
16190,6,2,high,high,medium
16191,6,2,medium,medium,medium
16192,6,0,low,low,medium
16193,6,3,medium,high,medium
16194,6,3,high,high,medium
16195,6,2,medium,medium,medium
16196,6,2,medium,medium,medium
16197,6,2,medium,high,medium
16198,6,2,medium,high,medium
16199,6,2,medium,medium,medium
16200,6,0,medium,medium,medium
16201,6,2,medium,medium,medium
16202,6,2,medium,medium,medium
16203,6,2,medium,high,medium
16204,6,2,medium,medium,medium
16205,6,1,medium,medium,medium
16206,6,0,low,low,high
16207,6,2,medium,high,medium
16208,6,2,medium,medium,medium
16209,6,2,medium,high,medium
16210,6,0,medium,medium,medium
16211,6,3,medium,medium,medium
16212,6,3,medium,high,medium
16213,6,1,medium,high,medium
16214,6,0,medium,medium,medium
16215,6,0,medium,medium,medium
16216,6,0,medium,medium,medium
16217,6,1,medium,high,medium
16218,6,2,medium,medium,medium
16219,6,3,medium,high,medium
16220,6,2,medium,medium,medium
16221,6,1,medium,high,medium
16222,6,2,high,high,medium
16223,6,2,medium,medium,medium
16224,6,1,medium,medium,medium
16225,6,0,low,low,high
16226,6,2,medium,medium,medium
16227,6,0,low,medium,medium
16228,6,1,medium,medium,medium
16229,6,3,medium,high,medium
16230,6,2,high,high,medium
16231,6,2,medium,medium,medium
16232,6,2,medium,medium,medium
16233,6,0,medium,medium,medium
16234,6,2,medium,medium,medium
16235,6,3,high,high,medium
16236,6,1,medium,medium,medium
16237,6,3,medium,medium,medium
16238,6,2,medium,medium,medium
16239,6,2,low,medium,medium
16240,6,2,medium,medium,medium
16241,6,2,medium,medium,medium
16242,6,2,medium,medium,medium
16243,6,1,medium,medium,medium
16244,6,0,low,low,high
16245,6,2,medium,high,medium
16246,6,2,high,high,medium
16247,6,1,medium,medium,medium
16248,6,2,medium,high,medium
16249,6,4,high,high,medium
16250,6,1,medium,medium,medium
16251,6,3,medium,high,medium
16252,6,2,medium,high,medium
16253,6,2,high,high,medium
16254,6,2,medium,high,medium
16255,6,2,medium,medium,medium
16256,6,0,low,low,high
16257,6,2,high,high,medium
16258,6,1,medium,medium,medium
16259,6,2,medium,high,medium
16260,6,2,medium,medium,medium
16261,6,2,medium,medium,medium
16262,6,1,medium,medium,medium
16263,6,0,low,low,high
16264,6,3,medium,medium,medium
16265,6,2,medium,medium,medium
16266,6,2,medium,high,medium
16267,6,2,medium,medium,medium
16268,6,2,medium,medium,medium
16269,6,4,high,high,medium
16270,6,1,medium,medium,medium
16271,6,2,medium,medium,medium
16272,6,2,medium,medium,medium
16273,6,2,medium,medium,medium
16274,6,2,medium,high,medium
16275,6,3,medium,high,medium
16276,6,1,medium,medium,medium
16277,6,3,high,high,medium
16278,6,3,medium,medium,medium
16279,6,2,medium,medium,medium
16280,6,2,medium,medium,medium
16281,6,1,medium,medium,medium
16282,6,2,medium,medium,medium
16283,6,1,medium,medium,medium
16284,6,2,high,high,medium
16285,6,2,medium,high,medium
16286,6,2,high,high,medium
16287,6,2,medium,medium,medium
16288,6,0,low,medium,medium
16289,6,0,low,low,low
16290,6,1,medium,medium,medium
16291,6,0,medium,medium,medium
16292,6,2,medium,medium,medium
16293,6,1,medium,medium,medium
16294,6,3,high,high,medium
16295,6,3,medium,high,medium
16296,6,2,medium,medium,medium
16297,6,2,medium,high,medium
16298,6,1,medium,medium,medium
16299,6,2,medium,high,medium
16300,6,2,medium,medium,medium
16301,6,2,medium,medium,medium
16302,6,2,medium,medium,medium
16303,6,3,high,high,medium
16304,6,4,medium,high,medium
16305,6,2,medium,medium,medium
16306,6,1,medium,medium,medium
16307,6,2,high,high,medium
16308,6,2,medium,medium,medium
16309,6,1,medium,medium,medium
16310,6,0,medium,medium,medium
16311,6,0,medium,medium,medium
16312,6,2,medium,medium,medium
16313,6,0,low,low,medium
16314,6,1,medium,high,medium
16315,6,0,low,low,medium
16316,6,1,medium,high,low
16317,6,2,medium,medium,medium
16318,6,2,medium,high,medium
16319,6,1,medium,medium,medium
16320,6,2,high,high,medium
16321,6,2,high,high,medium
16322,6,2,medium,medium,medium
16323,6,2,high,high,medium
16324,6,3,high,high,medium
16325,6,2,low,low,medium
16326,6,0,low,low,high
16327,6,1,medium,medium,medium
16328,6,0,low,low,medium
16329,6,2,medium,medium,medium
16330,6,1,medium,high,medium
16331,6,1,low,low,medium
16332,6,1,medium,medium,high
16333,6,3,high,high,medium
16334,6,2,medium,medium,medium
16335,6,1,medium,medium,medium
16336,6,1,medium,medium,medium
16337,6,1,medium,medium,medium
16338,6,2,medium,medium,medium
16339,6,3,high,high,medium
16340,6,4,high,high,medium
16341,6,3,medium,high,medium
16342,6,1,medium,medium,medium
16343,6,1,medium,high,medium
16344,6,2,medium,medium,medium
16345,6,1,medium,medium,medium
16346,6,2,medium,medium,medium
16347,6,0,low,low,high
16348,6,1,medium,high,medium
16349,6,1,medium,medium,medium
16350,6,2,medium,high,medium
16351,6,2,medium,medium,medium
16352,6,3,medium,medium,medium
16353,6,0,medium,medium,medium
16354,6,2,medium,high,medium
16355,6,2,medium,medium,medium
16356,6,2,medium,medium,medium
16357,6,2,medium,medium,medium
16358,6,1,medium,medium,medium
16359,6,1,medium,medium,medium
16360,6,2,medium,medium,medium
16361,6,2,medium,high,medium
16362,6,1,medium,medium,medium
16363,6,2,medium,medium,medium
16364,6,2,high,high,medium
16365,6,0,low,low,low
16366,6,2,medium,medium,medium
16367,6,0,low,low,medium
16368,6,1,medium,medium,medium
16369,6,2,medium,medium,medium
16370,6,1,medium,medium,medium
16371,6,2,medium,medium,medium
16372,6,2,medium,medium,medium
16373,6,2,medium,medium,medium
16374,6,1,medium,medium,medium
16375,6,2,medium,medium,medium
16376,6,2,medium,high,medium
16377,6,2,medium,medium,medium
16378,6,0,medium,medium,medium
16379,6,1,medium,medium,medium
16380,6,1,medium,medium,medium
16381,6,2,medium,medium,medium
16382,6,3,medium,high,medium
16383,6,0,low,medium,medium
16384,6,0,medium,medium,medium
16385,6,3,high,high,medium
16386,6,1,medium,medium,medium
16387,6,2,medium,medium,medium
16388,6,2,medium,medium,medium
16389,6,2,medium,high,medium
16390,6,3,high,high,medium
16391,6,3,medium,medium,medium
16392,6,1,medium,medium,medium
16393,6,3,medium,high,medium
16394,6,1,medium,medium,medium
16395,6,2,medium,medium,medium
16396,6,2,medium,medium,medium
16397,6,3,medium,high,medium
16398,6,2,medium,high,medium
16399,6,3,medium,medium,medium
16400,6,3,medium,high,medium
16401,6,1,low,low,medium
16402,6,1,medium,medium,medium
16403,6,2,medium,high,medium
16404,6,2,medium,medium,medium
16405,6,3,medium,medium,medium
